map_index,theta,low_fraction,trace_g,trace_g2,effective_rank_g,max_eigenvalue_g,noise_signal_ratio,sigma,de_alpha_cv,de_kappa,mc_alpha_cv_mean,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,de_gen_error_normalized,de_r2_gen,mc_gen_error_normalized,mc_gen_error_normalized_se,mc_r2_gen,mc_r2_gen_se,de_slope_acc,de_acc_error_normalized,de_r2_acc,mc_moment_slope_acc,mc_moment_acc_error_normalized,mc_moment_r2_acc,mc_slope_acc,mc_slope_acc_se,mc_acc_error_normalized,mc_acc_error_normalized_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_r2_acc_median_ci_low,mc_r2_acc_median_ci_high,mc_denominator_mean,mc_denominator_cv,gaussian_slope_acc,gaussian_acc_error_normalized,gaussian_r2_acc_median,gaussian_r2_acc_q25,gaussian_r2_acc_q75,gaussian_denominator_mean,gaussian_denominator_cv,gaussian_variance_scale_per_coordinate,delta2_slope_acc,delta2_acc_error_normalized,delta2_r2_acc_mean
10,0.39269908169872414,0.14644660940672624,52661.12402630407,1754581213.113087,1.5805446695701286,41786.297404562865,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.06942100167757677,0.8659772721187645,-178.69034490877874,0.0679361388206561,0.8687430413165473,-187.2303366784995,0.13660662421285247,0.00427559430378435,0.7545701939717526,0.007078690153216028,-52.10252420759829,-316.5406463806909,-15.654370512967404,-71.31540934080702,-41.27601942904311,10166.84845663878,1.0545892151011032,0.13583696010468005,0.7558916129921969,-58.20331776857965,-284.8397336171528,-15.332896316486806,9952.138053541836,1.0469292623592898,0.17588613614250811,0.14550966796683906,0.7354363008304496,-406.17210283144175
11,0.43196898986859655,0.17527597583490817,60885.429739572544,2509546986.539753,1.4771732007631422,50010.603117831364,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.06061117852225672,0.8824513579173434,-239.2068116551181,0.05924730354717969,0.8850156358832523,-251.12375369109404,0.12873900328292434,0.00426314547470278,0.7681647546603331,0.007097823237717936,-66.2616062080605,-424.60007094238904,-17.934473424160323,-90.64278403589805,-51.350801526657804,11657.854227387268,1.0992695560558567,0.12806668734401902,0.7693869317700122,-73.55215366049583,-385.652374834329,-17.128077310633287,11398.679407903383,1.0931757857595712,0.17588613614250811,0.13304280965233212,0.756005264571974,-564.566335744141
12,0.47123889803846897,0.2061073738537634,69680.8655846924,3466636780.842646,1.400614871296596,58806.038962951265,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.053368203050231676,0.8961117589963473,-313.6277440165851,0.0521185854140229,0.8984791761175129,-329.76745869540616,0.12179085859373194,0.004241450352720691,0.7802282566957371,0.007095079291985651,-81.87957550278145,-557.3588203533186,-18.970160375151323,-113.83320321270955,-63.89082240492605,13252.401665010431,1.1360183063267781,0.12122626578025054,0.7813232355895133,-91.94210628429717,-511.0098681204189,-19.11384130733571,12945.674634390827,1.1312960864002763,0.17588613614250811,0.12166989697883179,0.7751091671393547,-763.0689319250985
13,0.5105088062083414,0.23875071764202552,78993.20477489922,4648600004.547149,1.3423237952298357,68118.37815315803,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.04737431471531063,0.9074956962641241,-403.3511591873091,0.046229312149110295,0.9096785250035593,-424.6504326796232,0.11562766521035026,0.00421357101813821,0.7909737627230186,0.007076743777293044,-97.29052381585994,-723.724608300249,-20.58980373184975,-140.99496322002284,-77.47554294453475,14940.659854314492,1.1664335916004864,0.11517523621436014,0.7919242168585802,-113.63196178624109,-662.9902661458696,-21.28725817784522,14583.585993004759,1.1629030635460753,0.17588613614250811,0.11144020753710757,0.7925737890514897,-1006.0271639449954
14,0.5497787143782138,0.2730047501302265,88765.03364241838,6075370912.054462,1.2969136060328548,77890.20702067728,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.0423797100825923,0.9170366196614999,-509.5881317533568,0.041328825438515876,0.9190504209350955,-537.0631039104056,0.11013898974792442,0.00418171362496823,0.8005784952586257,0.007047443428626453,-115.82118138010807,-925.0176183897757,-23.019598815301087,-177.1468189498754,-93.23023019006104,16712.22012215957,1.19177783213821,0.10979889699974056,0.8013753914563309,-139.12462455915443,-844.2382827540018,-23.52713430736428,16302.315215558523,1.1892792197427764,0.17588613614250811,0.10232057452488333,0.8083687944526802,-1297.2363992264923
15,0.5890486225480862,0.3086582838174551,98936.1056128188,7763275419.874922,1.2608535011873303,88061.27899107766,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.03818900244406223,0.9250803950195482,-633.3118853427874,0.03722194787540248,0.9269415776528342,-668.04321311262,0.10523365722948338,0.0041474729116738225,0.8091903723999067,0.007010599443432632,-137.659967928581,-1160.7117931105035,-26.35713589099606,-219.02287182280506,-112.54889984873182,18556.160210390844,1.2130410027600456,0.10500315164888023,0.8098308473870275,-168.2123210290194,-1054.7289013734273,-26.039417107255794,18091.26576485962,1.211435335571141,0.17588613614250811,0.09423395362206366,0.8225525684545054,-1639.7863620802705
16,0.6283185307179586,0.3454915028125263,109443.71264517836,9724311854.23186,1.2317505256012309,98568.88602343721,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.034649342987644896,0.9319018909941857,-775.2117004471129,0.033756544664267106,0.9336264149791363,-818.3267973577274,0.10083594147005397,0.004112005826139667,0.8169333915172333,0.006968754523799273,-166.5752870237963,-1432.2453898864555,-29.85285001213301,-261.99015191690876,-133.39254755031783,20461.111615192065,1.2309986320472284,0.10071037795582961,0.8174189963138004,-201.32581017227753,-1296.9014661475094,-28.77568661154693,19939.40816588519,1.2301663736450745,0.17588613614250811,0.08708427258609647,0.8352320747851771,-2035.9217965102505
17,0.667588438887831,0.3832773180720473,120223.07184800852,11965525296.39441,1.2079358529229587,109348.24522626729,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.03164077771123207,0.9377195833917075,-935.6529097841747,0.03081357437299595,0.9393223276196483,-988.3056442603936,0.09688257609671175,0.004076154296562965,0.8239119832485565,0.006923807847840862,-199.45409694404736,-1740.4137944834715,-32.35573616033546,-310.83837594508316,-154.04310247973288,22415.32967769199,1.246259792356293,0.09685616437878583,0.8242473073233597,-238.25581166035786,-1572.5993451747936,-31.690790424749093,21835.348006163174,1.2460986618723082,0.17588613614250811,0.08077116788944946,0.8465362648490325,-2486.921350738309
18,0.7068583470577035,0.4217827674798846,131207.72488732325,14488492967.325436,1.1882165459811425,120332.8982655821,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.02906870349197287,0.9427075825387585,-1114.6441082509448,0.02829938338808597,0.9442020883239738,-1177.9924146727503,0.09332040627251667,0.0040405322077204835,0.8302145100421259,0.006877184265084823,-235.98987538101562,-2085.303810381297,-34.88232675840614,-367.5085363274937,-177.19833744218104,24406.765993691875,1.2593050047162253,0.09338674444741006,0.8304061401805709,-279.58823586927224,-1879.6652320284047,-34.90826700754103,23767.3961861143,1.259727629090377,0.17588613614250811,0.07519805582476423,0.8565996373019178,-2992.998071653941
19,0.7461282552275759,0.4607704521360774,142329.94772436732,17288935426.43663,1.1717213072729031,131455.12110262612,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.02685807164234743,0.9470052127276506,-1311.81253156606,0.026139828863776835,0.9484036329254738,-1386.9944482238484,0.09010453615026794,0.004005587323883362,0.8359160753091374,0.006829956748264054,-276.100311113282,-2466.2442028736923,-39.322571639422435,-429.7062374157535,-203.65498884051144,26423.142696083803,1.2705155156971166,0.09025697970037498,0.8359718279929511,-324.30480799898385,-2219.75258839846,-38.3464629958315,25723.640986237944,1.2714472065464861,0.17588613614250811,0.07027609297842106,0.8655527369902699,-3553.2243787177317
20,0.7853981633974483,0.4999999999999999,153521.16815683604,20356465315.677456,1.1578016471301698,142646.3415350951,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.024948969230727803,0.9507245126042203,-1526.3883603556965,0.024275824009073906,0.9520376676131717,-1614.4970562743708,0.08719685952399892,0.003971645665396935,0.8410807839392919,0.006782935575661378,-318.4835088583154,-2881.7740073993155,-42.34485894322148,-496.46506635290234,-232.2233854505157,28452.02815198423,1.28019568169167,0.08742876930244362,0.8410091517395825,-372.87501793753603,-2589.09466870267,-41.83895790917022,27692.021506823956,1.2815724540916753,0.17588613614250811,0.06592572743819824,0.8735171346458587,-4165.483794928138
21,0.8246680715673207,0.5392295478639225,164712.3885893048,23674482034.45451,1.1459668226451767,153837.56196756367,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.0232932578551004,0.9539560601513034,-1757.1984895285004,0.02265996475709701,0.955193544488599,-1859.2568762841495,0.08456488757769488,0.003938943548533626,0.8457635679186272,0.006736733729165836,-360.71415848613594,-3335.3962709860334,-46.78452144749496,-569.6303649048403,-262.12616371797634,30480.913607884675,1.28859002556697,0.08486979055492393,0.8455733287548345,-424.79374464904845,-2988.46183894864,-45.627664639837874,29660.40202740998,1.290356888586128,0.17588613614250811,0.062076908911699674,0.8806031749550498,-4826.451061806896
22,0.8639379797371931,0.5782172325201155,175834.61142634886,27220217165.113003,1.1358399673269741,164959.78480460774,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.021852013475026022,0.9567734835428607,-2002.6700716391238,0.021253969839459725,0.9579437915550173,-2119.605615881165,0.08218080811176424,0.00390765090079451,0.8500116670440517,0.006691815192217484,-399.82740636519554,-3824.5644980545435,-50.65006441652738,-640.3589703422937,-294.2496997376179,32497.29031027659,1.29589624115863,0.08255249626618497,0.8497116150002917,-479.8832739097153,-3411.669405020117,-49.42974508917199,31616.64682753362,1.298005749255617,0.17588613614250811,0.058668602432950634,0.8869093630523754,-5531.601571940181
23,0.9032078879070655,0.6167226819279528,186819.26446566367,30964931770.544437,1.127127869491764,175944.43784392264,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.02059356980521196,0.9592369555068981,-2260.84390323521,0.020026730345925652,0.9603476092364972,-2393.464260113312,0.08002072617454865,0.0038778883624875746,0.8538658353262112,0.006648530875689576,-440.03106559913283,-4340.514529520167,-53.113114823301395,-713.7602087440396,-327.5696014212946,34488.72662627649,1.3022751373876615,0.08045331217032857,0.8534646008663083,-536.9694828321174,-3858.9618167261087,-53.44803309625496,33548.69500748476,1.3046861750426433,0.17588613614250811,0.0556479821478066,0.8925226704347997,-6275.2503334710445
24,0.9424777960769379,0.6545084971874737,197598.62366849382,34874262945.88739,1.1195997500009536,186723.7970467526,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.019492016083049367,0.961395906524883,-2529.3974808156527,0.018952816080515685,0.9624535770763505,-2678.367557725759,0.07806404774282326,0.003849739927940711,0.8573613283232251,0.006607145532359879,-484.5432824682672,-4878.540877588777,-55.923854761276345,-789.7864489970399,-363.90110248909775,36442.94468877642,1.3078582751999228,0.07855199087582994,0.8568672634549188,-596.5598272406827,-4326.179337355427,-57.445581991969405,35444.63484776274,1.3105350423505242,0.17588613614250811,0.052969517487803236,0.8975193159109447,-7050.619953763706
25,0.9817477042468103,0.6913417161825449,208106.2307008533,38908713317.34853,1.1130721004132154,197231.40407911217,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.01852603757294186,0.9632911389222703,-2805.6773139668962,0.018011325221945117,0.9643017573923603,-2971.498348181779,0.07629297692095666,0.0038232623582819644,0.860528714680616,0.006567858061646514,-531.1209308612965,-5433.244969368902,-59.14182548596949,-865.1106614122464,-401.1501196942622,38347.896093577634,1.3127538627399609,0.07683108896582888,0.8599498247817876,-657.8257179167153,-4804.237243565388,-61.551799763748846,37292.7772487883,1.3156650294059609,0.17588613614250811,0.05059406598964353,0.9019657546217283,-7849.936412158627
26,1.0210176124166828,0.7269952498697734,218277.30267125374,43024273633.79916,1.1073976812942405,207402.4760495126,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.01767801556982798,0.9649564810948311,-3086.739853380758,0.017184993116373205,0.9659253377556634,-3269.7310467964285,0.07469210379628907,0.003798492237664603,0.863394545873457,0.006530816931002149,-578.9299703635709,-5998.619683359978,-61.6689069437853,-941.2856565670938,-438.9301479518049,40191.836181808896,1.317051331149574,0.07527554156946384,0.8627384546653849,-719.4148814055591,-5291.16604223262,-65.63494338006319,39081.7277980894,1.3201693328051112,0.17588613614250811,0.04848802974608386,0.9059197200842888,-8664.55070198657
27,1.0602875205865552,0.7612492823579744,228049.13153877287,47173165278.52638,1.1024574265586176,217174.3049170316,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.016933324843906677,0.966420087802456,-3369.4001764642567,0.016459497718385493,0.9673519196283705,-3569.6833768103147,0.07324806515007146,0.0037754512949864016,0.8659819109560127,0.006496131962726914,-629.6749251498799,-6568.150090467457,-63.744370468648455,-1018.7431859609858,-476.8246101341997,41963.39644965397,1.320824906276844,0.0738723145642317,0.8652558487292983,-781.3281485509651,-5782.88042566687,-69.78989406991738,40800.45702064316,1.3241253554363586,0.17588613614250811,0.046622599844934984,0.9094312334183623,-9485.083776829668
28,1.0995574287564276,0.7938926261462365,237361.47072897974,51304686521.28947,1.0981544105769983,226486.64410723856,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.01627978216165571,0.9677054669839196,-3650.287378440184,0.015822915163961636,0.9686045343163627,-3867.775230140623,0.07194926408780125,0.003754150438720958,0.8683108975399316,0.006463883395483147,-680.0144424079142,-7134.928209811649,-66.6393400711504,-1095.9768023565518,-514.3939474973897,43651.65463895804,1.3241364120198138,0.07261011900987568,0.867521705447905,-842.7363742898618,-6272.075157767009,-73.88633187704959,42438.368379257096,1.3275976053699086,0.17588613614250811,0.0449730951791502,0.9125435358749502,-10301.591651343493
29,1.1388273369263,0.8247240241650917,246156.90657409956,55366143709.03849,1.0944093013333376,235282.07995235862,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.015707211123751463,0.9688322942337831,-3925.9054470272254,0.015265290707709593,0.9697024476849718,-4160.2933580329045,0.07078563762134146,0.0037345928297834088,0.8703989758693075,0.006434128887213683,-729.3347768561057,-7691.779235191146,-68.99463551305351,-1173.294710161791,-551.1772259478877,45246.2020765812,1.3270374820972652,0.0714791758027328,0.8695531211114369,-902.9516880638978,-6751.199041301092,-77.79790598344695,43985.36360574454,1.33063998599864,0.17588613614250811,0.043518392621502144,0.9152939256385318,-11103.746997250368
30,1.1780972450961724,0.8535533905932737,254381.21228736802,59303846422.267525,1.0911568990657177,243506.38566562664,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.015207097151595867,0.9698170615005863,-4192.698258190624,0.01477829891710675,0.9706618002846698,-4443.460443375329,0.06974846353004158,0.003716776230327191,0.8722613194523346,0.006406908951782781,-777.0125434427714,-8231.396394565514,-71.33105533597444,-1248.3256980570623,-586.7140538052033,46737.207847329686,1.329571313371163,0.07047102113737216,0.8713649176478298,-961.3894735309998,-7213.77039753273,-81.55637458668689,45431.90496010608,1.333297613562529,0.17588613614250811,0.04224044110782295,0.917714494124584,-11881.033153014108
31,1.2173671532660448,0.8802029828000155,261983.68228920375,63064143956.95308,1.0883434782316286,251108.85566746243,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.01477231283240909,0.9706735955616004,-4447.117222564793,0.014354973423576363,0.9714961184148388,-4713.506991743799,0.06883019961362588,0.003700694804085434,0.8739110730260593,0.006382251195464717,-822.4264231643683,-8746.481379629751,-73.82457869974766,-1319.750227650397,-620.5496435947005,48115.47940481711,1.3317740614056617,0.06957834536517411,0.8729699151600132,-1016.9501665034794,-7658.352593593963,-85.11167133669412,46769.074033868295,1.3356082652615797,0.17588613614250811,0.04112385049851783,0.9198327647630371,-12622.946141701417
32,1.2566370614359172,0.9045084971874736,268917.4448239674,66594479370.990425,1.0859247315049025,258042.61820222597,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.014396898588597686,0.971413473511775,-4685.690039664317,0.013989491293109836,0.9722167232804202,-4966.744401187668,0.06802434984816692,0.003686340498873927,0.8753595765064774,0.00636017362741123,-864.9690546326935,-9229.88713109123,-76.19475914090981,-1386.6234398321658,-651.040017660588,49372.519246569755,1.3336759547515353,0.06879485939305821,0.8743791586203531,-1069.0285670271978,-8074.9373709982565,-88.41889563031488,47988.62673503756,1.3376035365214898,0.17588613614250811,0.04015554591719332,0.921672241124905,-13319.20007371676
33,1.2959069696057897,0.9263200821770461,275139.7509399224,69844436787.22458,1.08386417056955,264264.9243181809,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.014075887202151983,0.9720463561962237,-4905.088981748661,0.013677000640242033,0.9728330590660291,-5199.63753328651,0.06732535305952024,0.0036737041090490275,0.8766165518840896,0.006340687250627545,-904.0588395887503,-9674.75969144627,-78.65476572855793,-1448.040958419549,-678.593780643589,50500.57730395505,1.3353021863037808,0.06811518397880625,0.8756021062565819,-1116.5868545470316,-8460.160090205021,-91.45086475516189,49083.04411566878,1.3393097674495222,0.17588613614250811,0.03932447886055027,0.9232528728135265,-13959.931204956416
34,1.335176877775662,0.9455032620941839,280612.23805073695,72766757686.74586,1.0821318778943778,269737.4114289958,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.013805163414255344,0.9725802557083837,-5102.197132105662,0.0134134827895081,0.9733529559415284,-5408.8751110830435,0.06672849060507924,0.0036627760915334314,0.8776902586679314,0.0063237980898750695,-939.1513910915281,-10074.67584280234,-81.22620683401894,-1503.1565825937378,-702.9624465008565,51492.69872393184,1.3366736263939016,0.06753475823397928,0.8766467856487374,-1159.5430894247406,-8804.004029277525,-94.06190558809963,50045.578728679626,1.340748784506557,0.17588613614250811,0.03862138731600206,0.9245914477862429,-14535.895929216673
35,1.3744467859455345,0.9619397662556434,285301.16645358625,75318302555.83385,1.0807035317801685,274426.339831845,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.013581351864208148,0.973021749390043,-5274.171043551949,0.013195642321386323,0.9737828403335013,-5591.436313107589,0.06622981025689342,0.0036535471910291387,0.8785876223843386,0.00630950877541588,-969.7503602003928,-10423.773332568908,-83.4870327926169,-1551.199016430155,-724.8732107543777,52342.766748032125,1.3378073918774076,0.06704976440277055,0.8775199223446559,-1197.1507752099722,-9103.529129884824,-96.40454936880408,50870.29622810565,1.341938492750011,0.17588613614250811,0.038038598181456676,0.9257019192929629,-15038.658106361676
36,1.413716694115407,0.9755282581475768,289177.6273456399,77460935453.09662,1.0795596472997515,278302.8007238988,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.013401728198756195,0.973376149921201,-5418.498361161619,0.013020819895418352,0.9741279019599122,-5744.652015841909,0.06582606404705285,0.0036460089165042146,0.879314339742416,0.0062978197731468405,-994.7092063787708,-10716.87065265826,-85.37930672846036,-1591.302305959237,-742.2551629664018,53045.54042421103,1.338717297503742,0.06665706659184005,0.8782270448231487,-1228.2663608114117,-9354.44965791011,-98.34142094748054,51552.11195631651,1.342893345805957,0.17588613614250811,0.03756986633397895,0.9265956747705112,-15460.761361949615
37,1.4529866022852793,0.9861849601988383,292217.72105644416,79162310811.22694,1.078684990677552,281342.894434703,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.013264149397116887,0.9736476388649954,-5533.049066763456,0.012886923946658626,0.9743922249154898,-5866.2592576433435,0.06551465830060542,0.0036401539007421737,0.8798749633411573,0.0062887303299490995,-1014.4096410141749,-10949.573574310365,-86.87799778997643,-1622.1136224935792,-756.0307553351852,53596.68691905891,1.3394142096783765,0.06635416161780171,0.8787725688356172,-1253.1746905864147,-9555.206086521614,-99.9191261731643,52086.82229262101,1.3436247143673976,0.17588613614250811,0.03721024568283247,0.9272817530225482,-15795.882334142643
38,1.4922565104551517,0.9938441702975689,294402.70439733844,80396544038.26454,1.0780681358046293,283527.8777755973,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.01316700031055914,0.97383936927606,-5616.119148860814,0.012792378295303622,0.9745788883518428,-5954.447652460701,0.06529361446617597,0.0036359761667974955,0.8802729681777799,0.006282239186197256,-1028.68802971327,-11118.365945087975,-87.96311406362861,-1645.3794299199328,-766.0097071444703,53992.80823116028,1.3399063178761834,0.06613914054299712,0.8791598634965175,-1271.104667365617,-9700.637989612918,-101.0383358808301,52471.13056998665,1.3441411690126324,0.17588613614250811,0.03695598844604275,0.9277670149593157,-16038.961281594315
39,1.5315264186250241,0.9984586668665639,295719.1062194453,81144750181.86557,1.0777011400889256,284844.279597704,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.013109154177445865,0.9739535415683563,-5666.465676796155,0.0127360834624787,0.9746900408970058,-6007.896667868412,0.06516153967887903,0.003633471318962762,0.8805108016946008,0.0062783450940077255,-1037.338570670347,-11220.68261961674,-88.62009058026038,-1659.476461244949,-772.0533356791472,54231.462140902295,1.340199335089383,0.06601065980790329,0.8793913009378223,-1281.983373916355,-9788.309741777222,-101.69885081594218,52702.66740008799,1.3444486891342846,0.17588613614250811,0.036804469706502994,0.9280562721287475,-16186.30699102901
40,1.5707963267948966,1.0,296158.81046778336,81395438001.39938,1.0775793235019446,285283.98384604225,0.1,13.177044300762265,1.584893192461114,0.0016106217007797637,1.6144210205858158,1.584893192461114,1.584893192461114,1.7782794100389228,0.0016233340822838643,0.9983766659177161,0.0016144310888142367,2.583474340627781e-05,0.9983855689111857,2.5834743406277947e-05,0.013089945497868714,0.9739914556773998,-5683.332457961763,0.012717390100309955,0.9747269518103436,-6025.80289451513,0.06511760626930882,0.0036326366708410284,0.8805899186496142,0.006277047168966849,-1040.2360876344205,-11254.962812421903,-88.84007301832173,-1664.1985375283814,-774.0773111648796,54311.177267570914,1.3402966355242563,0.06596792115699203,0.8794682908657435,-1285.6675721166384,-9817.59772132515,-101.92826216328163,52780.00528137361,1.344550806491825,0.17588613614250811,0.036754135042859605,0.9281523762661121,-16235.673522674973
