dataset,policy,sigma,noise_signal_ratio,signal_power,alpha,lambda,n,d,n_trials,train_pool_size,population_size,train_patches_per_image,population_patches_per_image,seed,case_path,mc_elapsed_seconds,theory_gen_error_normalized,theory_acc_error_normalized,theory_r2_gen,theory_r2_acc,theory_weight_error,mc_weight_error,mc_weight_error_std,mc_weight_error_se,mc_weight_error_median,mc_weight_error_q25,mc_weight_error_q75,mc_gen_error,mc_gen_error_std,mc_gen_error_se,mc_gen_error_median,mc_gen_error_q25,mc_gen_error_q75,mc_r2_gen,mc_r2_gen_std,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen,mc_slope_gen_std,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75,mc_slope_acc,mc_slope_acc_std,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75,mc_acc_error,mc_acc_error_std,mc_acc_error_se,mc_acc_error_median,mc_acc_error_q25,mc_acc_error_q75,mc_r2_acc,mc_r2_acc_std,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_alpha_cv,mc_alpha_cv_std,mc_alpha_cv_se,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,mc_gen_error_normalized,mc_gen_error_normalized_se,mc_acc_error_normalized,mc_acc_error_normalized_se
vanhateren,fixed,7.217364162835652,0.030000000000000002,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma7p21736_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3713302440010011,0.007846907682604886,0.05212008657794926,0.992153092843475,0.9655272857127061,211.87819627859153,211.30132125854493,8.075754338427021,0.8075754338427021,210.31153869628906,205.68701171875,218.42860412597656,13.45412932395935,1.2025892349671174,0.12025892349671174,13.312166213989258,12.577293872833252,14.135159492492676,0.9922514647164974,0.0006925981529038079,6.925981529038079e-05,0.9923332244602958,0.9918592441451808,0.9927564539482255,1.0175977947206354,0.005817794847096268,0.0005817794847096269,1.0176829196455692,1.0133878363243163,1.0207683287484455,1.2152757184773995,0.017232275493206377,0.0017232275493206377,1.214523667357483,1.2040704155091606,1.2246818506636035,80.97898563361422,13.041076362026427,1.3041076362026427,79.90732277181564,72.30970893263006,87.6540478646979,0.9685447591376096,0.0041470871109794945,0.0004147087110979495,0.968801151831734,0.9663418919422165,0.9712752351893776,,,,,,,0.007748535283502612,6.925981529038019e-05,0.04663761677144755,0.0007510648804754938
vanhateren,cv,10.122493495517842,0.05901182282280001,1736.3448486328125,35.481338923357605,0.03548133892335761,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma10p1225_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3717840610006533,0.0051733106496335635,0.09546850540096188,0.9948266896972005,0.7993604438762502,415.1058630484846,438.82729187011716,66.51189288520867,6.651189288520866,424.6466979980469,391.817626953125,463.8554382324219,8.819328389167786,1.217742092482577,0.1217742092482577,8.65776538848877,8.040847539901733,9.562139987945557,0.9949207506814604,0.0007013250239095187,7.013250239095188e-05,0.9950137984425698,0.9944929487967354,0.9953690952887423,1.0068141864011502,0.008272317048722843,0.0008272317048722843,1.0063665344379769,1.0020855583861379,1.0121215969863537,0.6740651970841627,0.057825694583290815,0.005782569458329082,0.6758717845042395,0.6439535495551945,0.7158083594063898,190.20593193646994,69.96952032882098,6.996952032882097,182.41886948179743,140.23602631436808,220.11503753009842,0.735261176796859,0.1667323555291904,0.016673235552919042,0.7700119937887671,0.6942925674361675,0.8423725489399889,31.68389657974243,4.3552896517204305,0.43552896517204304,31.62277603149414,28.18383026123047,35.48133850097656,0.005079249318539501,7.013250239095188e-05,0.10954386859628544,0.004029701840847718
vanhateren,fixed,10.122493495517842,0.05901182282280001,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma10p1225_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3717840610006533,0.008428356147877437,0.016292020192947,0.9915716444171845,0.9872677661854374,241.5969912262283,239.92166931152343,10.384101964061395,1.0384101964061396,239.7573013305664,233.59366989135742,245.8435287475586,14.528446741104126,1.7359268690891738,0.17359268690891738,14.339374542236328,13.278902053833008,15.490919828414917,0.9916327411847112,0.0009997592761921904,9.997592761921904e-05,0.9917416321109674,0.9910784313147171,0.9923523820373075,1.0173404348987993,0.008468641149918311,0.0008468641149918311,1.0170939150733378,1.0126224985113679,1.0218002845240985,1.1259385778311382,0.019947419172182505,0.0019947419172182505,1.1269210941696377,1.1119168799301926,1.1410912450497857,28.223323444816366,8.713305336802232,0.8713305336802233,27.970718254341676,21.748677408608785,34.56558461487873,0.9873047861971436,0.0034970639698488097,0.000349706396984881,0.9873152967277359,0.9847115565415958,0.9898690627356551,,,,,,,0.008367258815288759,9.997592761921875e-05,0.016254445922444058,0.0005018188261198827
vanhateren,cv,13.177043859048252,0.10000000000000002,1736.3448486328125,44.668359215096345,0.04466835921509635,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma13p177_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3717591610002273,0.0070156308714821565,0.1333918328258666,0.9929843695988665,0.6674417491622576,487.0139380334398,487.8078533935547,81.4109237102835,8.14109237102835,476.7182312011719,425.9757843017578,533.0227203369141,11.909519662857056,1.7742586013290242,0.17742586013290243,11.77299165725708,10.826873064041138,13.159099102020264,0.9931410401152546,0.0010218353817941614,0.00010218353817941615,0.9932196696603632,0.992421379248263,0.9937645606098546,1.0061923529982952,0.009430174035079876,0.0009430174035079876,1.00628772819157,0.9991652259736588,1.011852530865493,0.643286609749854,0.06789781671788744,0.006789781671788744,0.6455984557581312,0.5993245604754861,0.6991543236358404,228.86493212966698,86.52216572098311,8.652216572098311,218.08643829386511,157.15433282123536,278.75534794038106,0.6412772637697425,0.2369068323235144,0.02369068323235144,0.6986493863663673,0.5530383868653552,0.8148385516232391,42.84746500015259,6.387097093310362,0.6387097093310362,42.23953819274902,39.81071853637695,50.11872482299805,0.006858959884745556,0.00010218353817941551,0.13180845516365822,0.004983005869433722
vanhateren,fixed,13.177043859048252,0.10000000000000002,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma13p177_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3717591610002273,0.009249832028919725,0.00047154462249834124,0.9907501685912163,0.9995495744182901,283.5839852957394,278.2903855895996,15.25094844585316,1.525094844585316,276.44622802734375,267.1391372680664,290.06272888183594,15.729633617401124,2.1128497119418244,0.21128497119418244,15.88749074935913,14.273056030273438,17.11573314666748,0.9909409506816651,0.0012168376078089945,0.00012168376078089944,0.9908500372135933,0.9901426648282774,0.9917798264316492,1.0152861667860784,0.00953379702085167,0.000953379702085167,1.0156034120118433,1.0086231831369672,1.021160412039995,1.0146997318579256,0.024096169604649775,0.0024096169604649774,1.0144205004223303,1.0004244044358948,1.027156766981034,1.3732773154076796,1.9302713321064684,0.19302713321064685,0.5452547392653879,0.14686780077807937,1.5332597758475044,0.9992631566780443,0.0009936646145236407,9.936646145236407e-05,0.9996800777668436,0.9991377765191695,0.9999163092121212,,,,,,,0.009059049318334744,0.00012168376078089958,0.0007909012524148011,0.00011116866177973532
vanhateren,cv,15.18374024325961,0.132776601351,1736.3448486328125,50.118723362727245,0.05011872336272725,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma15p1837_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371656481998798,0.008259443881924849,0.16036229204098065,0.9917405566718127,0.5515034701813611,534.8263700609062,524.6203942871093,90.4609062883027,9.04609062883027,501.6081848144531,467.2921142578125,572.6950225830078,13.858360481262206,2.0249246057278536,0.20249246057278536,13.730420112609863,12.476540088653564,15.127178192138672,0.9920186589131909,0.0011661995641719799,0.00011661995641719799,0.9920923426452867,0.991287918293391,0.99281448031566,1.0075475566068406,0.011433484769255911,0.0011433484769255912,1.0068935293529608,1.0002866955351222,1.016932106465533,0.6168299188624881,0.06720267767042191,0.006720267767042191,0.6298931251488732,0.570204147003464,0.6657780203411264,262.69221807522024,93.66555201951029,9.366555201951028,237.8429905843035,193.95730827232995,320.7556445067281,0.5504307616688144,0.29241143798350866,0.029241143798350865,0.6547600971472816,0.43174441977005196,0.7479934627540697,48.97539257049561,7.236619297384768,0.7236619297384768,50.11872482299805,44.668357849121094,56.234130859375,0.007981341086808992,0.00011661995641719829,0.15129034896614144,0.00539440953179675
vanhateren,fixed,15.18374024325961,0.132776601351,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma15p1837_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371656481998798,0.009906733343559347,0.0052215979317196725,0.9900932673206173,0.9938193299862118,317.15930045536766,308.1845416259766,17.852357944706416,1.7852357944706416,307.481201171875,296.8235168457031,319.17140197753906,16.620027418136598,2.2384543901810305,0.22384543901810305,16.643115997314453,15.203850984573364,17.906967639923096,0.9904281528918503,0.0012891761633315978,0.0001289176163331598,0.9904148556604875,0.9896869751109505,0.9912437607100082,1.0159744945625508,0.011530117080423926,0.0011530117080423925,1.0157209691714664,1.0082539157321895,1.025092055786506,0.9421919734660456,0.024688038145296347,0.0024688038145296346,0.9412721719112831,0.9234686574159944,0.9563357176332969,6.850179369034678,4.608003004225632,0.46080030042256326,5.988652263586815,3.3104970847842847,10.169861678909763,0.9954000260169267,0.0032657942232708526,0.00032657942232708527,0.9961071868561673,0.9931319242965065,0.9979153299055676,,,,,,,0.00957184710814969,0.00012891761633315962,0.003945172166939343,0.0002653852434816705
vanhateren,cv,20.24498699102711,0.23604729129100005,1736.3448486328125,70.79457843841388,0.07079457843841389,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma20p245_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371717311001703,0.011408900902343035,0.17861612799290766,0.9885910998625435,0.46000049708609947,573.4618977194845,573.3961505126953,104.66862607725221,10.466862607725222,568.9812622070312,503.3798065185547,623.3402099609375,19.552286081314087,2.945981783936855,0.2945981783936855,19.212332725524902,17.51698112487793,21.402281761169434,0.9887393992635108,0.001696657081832852,0.0001696657081832852,0.9889351860371213,0.9876739451969916,0.9899115771048184,1.0098912533236435,0.017387927250194432,0.0017387927250194432,1.0082872655550201,0.9971030226256176,1.0228012384153184,0.5917289599349066,0.08218750471623501,0.008218750471623501,0.5826240203145916,0.5416606040755196,0.6374433838478769,301.0344129385809,113.41289302439303,11.341289302439304,302.4762393811741,228.24704157999992,364.7628488330626,0.41999850762361796,0.39238351870856497,0.039238351870856496,0.4868077512502973,0.2839859996692865,0.6764493056690393,69.43565612792969,11.807598221302932,1.1807598221302933,70.7945785522461,63.095733642578125,79.43282318115234,0.01126060073648932,0.00016966570818328534,0.1733724802279994,0.006531703256625184
vanhateren,fixed,20.24498699102711,0.23604729129100005,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma20p245_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.371717311001703,0.011976461417524441,0.06362588725039937,0.988023539385413,0.8850777688819713,422.94653337669536,408.1443112182617,24.9457394763083,2.49457394763083,409.4953918457031,391.4168701171875,421.8838806152344,20.2831672000885,3.137581747627047,0.3137581747627047,19.981008529663086,18.144663333892822,22.250235080718994,0.9883184684102013,0.0018070038046287603,0.00018070038046287602,0.988492488375569,0.9871855898335871,0.9895500808216872,1.015125511572194,0.017468839154278163,0.0017468839154278163,1.0156391686546389,1.0014340459766695,1.0273611161907419,0.7672725225545923,0.025802126344136728,0.0025802126344136728,0.7669706440550985,0.7482332211130737,0.7854061936608425,95.18845783537678,20.79710727142734,2.079710727142734,94.28819828043954,79.95971356329612,110.06084269302696,0.9052058091978294,0.027046012708249315,0.0027046012708249315,0.9076867593886662,0.8867801012307468,0.9253468578951807,,,,,,,0.011681531589798733,0.00018070038046287635,0.054821170984742804,0.001197752122097339
vanhateren,cv,22.823309457435037,0.29999999999999993,1736.3448486328125,79.43282347242821,0.07943282347242821,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma22p8233_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3722414170006232,0.013035210735846299,0.19835704994014192,0.9869647901380728,0.3491886375824011,606.8743276219479,608.0198239135742,145.9207885731311,14.592078857313108,571.3620300292969,515.3721771240234,661.6985321044922,22.36145528793335,3.892294503605708,0.3892294503605708,22.220285415649414,19.466788291931152,24.518327236175537,0.9871215356180311,0.00224165983310888,0.000224165983310888,0.9872028385184282,0.9858793446155116,0.9887886393608625,1.0065387925728104,0.017161234913522515,0.0017161234913522516,1.0047224605412057,0.9952440071785468,1.0164119527025524,0.574709933471437,0.09094631387795708,0.009094631387795708,0.5788524456049599,0.5182359592600039,0.6324145479584136,328.2736355501748,139.55193788680214,13.955193788680214,307.9673020976165,234.62851560538994,403.00016248114594,0.2705872778161782,0.7190995050343468,0.07190995050343468,0.47066210905737216,0.135794489128413,0.6620642758065995,79.51744716644288,14.760039218430373,1.4760039218430374,79.43282318115234,70.7945785522461,89.12509155273438,0.012878464381969183,0.0002241659833108888,0.18906016037577758,0.008037109563614883
vanhateren,fixed,22.823309457435037,0.29999999999999993,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma22p8233_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3722414170006232,0.013258187304104968,0.11084907815410924,0.9867418135847631,0.7483627063030218,488.4576682018763,471.8429006958008,33.84318010783102,3.384318010783102,473.4997863769531,449.4837875366211,494.6567916870117,22.38195170402527,3.714365054893101,0.3714365054893101,22.432869911193848,19.608023166656494,24.454161643981934,0.987109731271614,0.0021391862669548423,0.00021391862669548422,0.9870804063323841,0.9859162990213396,0.9887072990240989,1.0101783510613713,0.016660457861409513,0.0016660457861409513,1.0076436893315828,0.9997713685522254,1.0201189577124867,0.6869150227512842,0.03218051012339515,0.0032180510123395152,0.6835725633557703,0.6682827210393137,0.7081575836894664,171.98049894566347,33.99225351430939,3.399225351430939,173.85384838749724,147.88804385061343,191.0610590458768,0.7849913749888381,0.060589425948592755,0.006058942594859276,0.785721274463137,0.7536141132672088,0.8301607577996617,,,,,,,0.012890268728385772,0.00021391862669548447,0.09904743235831286,0.001957690233082137
vanhateren,cv,30.36748048654781,0.531106405405,1736.3448486328125,112.20184543019653,0.11220184543019653,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma30p3675_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3715828619970125,0.01777659020574595,0.21827529109329863,0.9822234109860493,0.21989832465674514,642.6935871319158,646.4653256225586,146.73495907963593,14.673495907963593,613.2278747558594,535.7004699707031,718.6766510009766,29.47571979522705,5.549983199319159,0.5549983199319158,29.060620307922363,26.23615074157715,32.34014320373535,0.9830242708881038,0.0031963599878729017,0.00031963599878729015,0.983263336006782,0.9813745851066396,0.9848900114731037,1.0108111637996848,0.026424636788222686,0.0026424636788222686,1.0098569808185482,0.9921282279584034,1.0263907237507535,0.5569169045571906,0.105211170977417,0.0105211170977417,0.5501484019089821,0.4847207155697551,0.6284338835909141,359.91186272316475,159.29514645907943,15.929514645907943,351.38526772901287,239.7227628257621,461.02605872321953,0.1242658652948077,0.7362659872878217,0.07362659872878216,0.3312935697278976,-0.1301550394219761,0.6504113307241011,113.24227020263672,24.77421827376246,2.4774218273762463,112.20184326171875,100.0,125.89253997802734,0.01697572911189621,0.00031963599878729053,0.20728132606063662,0.009174165292367325
vanhateren,fixed,30.36748048654781,0.531106405405,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma30p3675_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3715828619970125,0.01788997020027613,0.2706587158365469,0.9821100309991204,-0.19312000126699203,725.1957702944817,686.0479278564453,46.54880610989385,4.654880610989386,686.7106628417969,656.42578125,717.3884887695312,28.78277484893799,5.462054812784702,0.5462054812784702,28.4553279876709,25.919405937194824,31.549038887023926,0.9834233534475588,0.0031457200550256423,0.0003145720055025642,0.983611937450054,0.9818301998523706,0.9850724319206501,1.0091633473478763,0.026147088578759945,0.0026147088578759945,1.0106829171430056,0.991039418206211,1.0257266832735703,0.5040760041311274,0.028994047812821132,0.002899404781282113,0.5034642541127468,0.4853916417751149,0.521761817010708,428.48278066484175,49.616602941295255,4.961660294129525,428.0920084992874,397.1225064696472,459.82221788371476,0.006478779337914212,0.22687518990099273,0.022687518990099274,0.02733220019775684,-0.12401342637666524,0.15987480195090675,,,,,,,0.016576646552441107,0.0003145720055025643,0.24677285793903586,0.002857531611900889
vanhateren,cv,41.66947142252722,0.9999999999999999,1736.3448486328125,158.48931924611142,0.15848931924611143,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma41p6695_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3715827019987046,0.0248121817442974,0.26103020504655516,0.9751878199191846,-0.11850972700287876,706.3199142268973,764.768550415039,244.4232660575627,24.44232660575627,688.9843444824219,605.7673492431641,864.0542602539062,41.92599102020264,7.559047476257165,0.7559047476257165,41.30593490600586,37.10918998718262,46.81668281555176,0.9758538800324057,0.004353425232441079,0.0004353425232441079,0.9762109842762341,0.9730372207730423,0.9786279839420136,1.0108617984305284,0.034581657075539285,0.0034581657075539287,1.0062438803330203,0.9884806980381091,1.0363998180565965,0.5026763897316404,0.12833801453936503,0.012833801453936502,0.5021391123471316,0.41506762534479485,0.5764814421727184,457.76424826151276,214.7505226575397,21.47505226575397,430.38527086017757,311.44726886883603,594.106185322363,-0.6278694263918546,1.7605486235321581,0.17605486235321582,0.016870679623728513,-0.9869544620749922,0.46024747146074074,157.3914471435547,42.663448777731624,4.266344877773163,158.48931884765625,125.89253997802734,199.52622985839844,0.02414611996759452,0.00043534252324410746,0.2636367128465026,0.012367964971165317
vanhateren,fixed,41.66947142252722,0.9999999999999999,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma41p6695_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3715827019987046,0.027287430767253335,0.482237970411967,0.9727125710621767,-4.307907074373117,1205.5155583733554,1135.657241821289,82.95885586293721,8.295885586293721,1134.1498413085938,1074.4393310546875,1185.0840148925781,43.870869941711426,7.3204228651783945,0.7320422865178394,43.47395133972168,38.76151657104492,49.00232791900635,0.9747337805757565,0.004215995958949313,0.0004215995958949313,0.9749623749142039,0.9717784586641355,0.977676371947908,1.001277415352833,0.03357431473735557,0.0033574314737355574,0.9983953978031905,0.9790665406027129,1.024351437033919,0.3260990294271962,0.02847460778128739,0.002847460778128739,0.3249084899339948,0.3085143111050373,0.3437870842127878,789.9417776874908,66.73263731879163,6.673263731879163,791.3369583048525,747.6972527123291,830.2382373495875,-3.4446416768149084,1.192872704992076,0.11928727049920759,-3.317249067593135,-4.023710259730116,-2.6434718777731385,,,,,,,0.025266219424243452,0.0004215995958949313,0.454945213394382,0.003843282477633202
vanhateren,cv,50.612467477589206,1.47529557057,1736.3448486328125,199.52623149688827,0.19952623149688828,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma50p6125_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3715718519997608,0.030255557883490675,0.2815224122495414,0.9697444441449313,-0.32280210037623414,732.8057381824979,817.2137655639649,378.6740205238408,37.86740205238408,738.9030456542969,578.8438873291016,907.4240570068359,54.67881181716919,11.260587894598729,1.1260587894598728,53.169504165649414,47.60905933380127,62.21059989929199,0.9685092440823476,0.0064852255031396825,0.0006485225503139682,0.9693784882608343,0.9641715181472872,0.9725808733378694,1.012615496782327,0.04392800760099087,0.0043928007600990875,1.0147407781816968,0.9826528180310138,1.042400868408083,0.5081596173319803,0.17724598007111,0.017724598007111,0.4686784415039824,0.37471265670113757,0.633522474254049,474.0376633004387,276.0250548752669,27.60250548752669,490.1818579493598,233.2019264982677,678.883911382935,-1.2838129286774156,3.7744670067078503,0.377446700670785,-0.2853600080048042,-1.7846236237991446,0.6653608246363288,213.72340293884278,79.74901708114992,7.9749017081149915,199.52622985839844,158.48931884765625,258.8510551452637,0.03149075591765251,0.0006485225503139683,0.27300893809987864,0.015896902916065745
vanhateren,fixed,50.612467477589206,1.47529557057,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma50p6125_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3715718519997608,0.03681319830508554,0.603183349466766,0.9631868041629801,-11.603133660929425,1692.3933284316029,1605.8607775878907,114.37808046056202,11.437808046056201,1620.6011352539062,1524.293212890625,1683.314453125,61.237785530090335,9.742390087425367,0.9742390087425367,60.767364501953125,54.38870716094971,67.92484664916992,0.9647317837938075,0.005610861284321753,0.0005610861284321753,0.9650027098304804,0.9608805550909696,0.9686763218701774,0.9935614185669159,0.039478279053425616,0.0039478279053425614,0.9939347452902012,0.9705973984887182,1.0224794533223953,0.23631882039122412,0.025158816121770886,0.0025158816121770887,0.23789810227764152,0.21764159894007526,0.2548890057869051,1013.7399025750841,66.64318133587265,6.664318133587265,1008.4680235625641,964.0020108172076,1062.7901885033118,-9.97473374060675,3.188066248080571,0.3188066248080571,-9.262353824510758,-11.922025176762443,-7.545555335176314,,,,,,,0.03526821620619233,0.0005610861284321755,0.5838355804570139,0.0038381305066414136
vanhateren,cv,72.17364162835652,3.0,1736.3448486328125,316.2277660168379,0.3162277660168379,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma72p1736_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3716814309991605,0.04282533925931312,0.304138814915473,0.9571746636118242,-0.6134614238236767,752.158355359075,863.3200509643555,443.4518802846862,44.34518802846862,722.5133361816406,591.7925415039062,934.1000213623047,77.80678077697753,19.809127807830162,1.9809127807830162,77.56232070922852,64.5439338684082,87.01591491699219,0.955189327259362,0.011408521655953165,0.0011408521655953165,0.9553301173034259,0.9498855800531167,0.9628276987032676,1.0152777608606451,0.06100741554284474,0.006100741554284474,1.018008507495636,0.9746086366101746,1.0597425444800264,0.5117782795124579,0.21336699071891854,0.021336699071891854,0.4747637812488961,0.3635203285516376,0.6146975578517431,492.13337747350465,318.8385356582202,31.883853565822022,479.01081728457814,257.8174129512016,703.4046013859938,-2.2866363595153025,6.592804418060212,0.6592804418060212,-0.22392374970462348,-2.0655908242503647,0.6067975343460275,355.9414182281494,180.76855324001562,18.076855324001563,316.2277526855469,244.35951232910156,410.25128173828125,0.04481067274063797,0.0011408521655953165,0.2834306663569783,0.018362627441736116
vanhateren,fixed,72.17364162835652,3.0,1736.3448486328125,100.0,0.1,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma72p1736_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3716814309991605,0.06737098351910578,0.7746186685646778,0.9326290209976441,-57.81944852297007,3254.2523874347235,3028.354169921875,215.0299563055606,21.50299563055606,3025.255126953125,2887.5048828125,3168.1807250976562,110.23604469299316,21.79888965247459,2.179888965247459,106.92246627807617,94.89158058166504,119.73054122924805,0.9365125857459755,0.012554470196193398,0.0012554470196193398,0.9384209499845229,0.9310444919259425,0.9453498072941086,0.9672466130046996,0.05201844881615219,0.005201844881615219,0.969266288855924,0.9369035274062119,1.004674314535135,0.132314452053306,0.019553924398007853,0.0019553924398007854,0.1325671914767405,0.12168742515183505,0.14483187687603327,1307.9134645644158,59.21136384891299,5.921136384891299,1306.495440898543,1269.8109685677946,1339.4737208562767,-46.36328769022559,21.98806325984182,2.198806325984182,-41.818838699804715,-51.096571602315905,-33.864663404757124,,,,,,,0.06348741425402468,0.0012554470196193403,0.753256742515324,0.003410115444264177
vanhateren,cv,91.10244145959577,4.77995764864,1736.3448486328125,446.6835921509635,0.4466835921509635,1000,10000,100,2000,20000,1,10,20260818,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_fixed_vs_cv_cases/vanhateren_disk_d10000_n1000_sigma91p1024_trials100_pop20000_seed20260818_alpha181_eminm4_emax5_fixed100.npz,1.3715149529998598,0.053187938716908106,0.3012817985770774,0.9468120648489685,-0.6319085882406038,739.393022408695,887.6535900878906,493.7659627927089,49.376596279270885,736.6179809570312,590.909912109375,998.7886810302734,97.43375499725342,29.99956834846169,2.999956834846169,92.28165435791016,74.69664001464844,117.99408912658691,0.9438857119460041,0.01727742526035837,0.0017277425260358368,0.946852922430373,0.9320445536959465,0.95698052718418,1.0221887197161825,0.08020126785664987,0.008020126785664987,1.0108350802507975,0.962731820493699,1.0774005287556323,0.5574607568431127,0.3190306871713428,0.03190306871713428,0.4618036199593034,0.34353256675022537,0.6806351060191184,515.0064025956483,355.29139252456787,35.52913925245679,507.88386708502503,203.46103629914364,748.3053503398642,-3.659776544565932,11.952445186072923,1.1952445186072924,-0.35883509833480687,-2.6544354062700863,0.7795967032083603,597.2726069641113,455.4699385040806,45.54699385040806,446.68359375,316.2277526855469,630.9573364257812,0.05611428805399582,0.0017277425260358373,0.2966037552973197,0.020462029348854414
