panel,series,sweep_name,sweep_value,realization,sigma2_noise,sigma_noise,lambda,kappa,beta_hat_1,beta_hat_2,E_gen,R2_gen,z,E_acc_over_S,R2_acc
fixed_sigma,conditional_mean,lambda,0.19952623149688808,mean,0.0,0.0,0.19952623149688808,0.20460908460060012,0.8531414554912967,0.018918912840740362,0.07686967453976001,0.9373464222513979,-0.23407199426884906,0.09339486775489056,0.9452103014990039
fixed_sigma,conditional_mean,lambda,0.223872113856834,mean,0.0,0.0,0.223872113856834,0.2293883131819588,0.8337547105491194,0.01170412275406456,0.08718341923114957,0.9289400772425221,-0.24812865042202448,0.10890974834920601,0.9384321728397448
fixed_sigma,conditional_mean,lambda,0.25118864315095824,mean,0.0,0.0,0.25118864315095824,0.25716807445024786,0.8131129901166195,0.005355389576409376,0.09892682338975423,0.9193684706253531,-0.2636401405305355,0.12818666731341732,0.9304938763010395
fixed_sigma,conditional_mean,lambda,0.2818382931264455,mean,0.0,0.0,0.2818382931264455,0.2883112083402169,0.7912134210707186,-0.00017333188330514,0.11225816578653894,0.9085025953325137,-0.28062191300569583,0.1521698990662475,0.9212513419410236
fixed_sigma,conditional_mean,lambda,0.31622776601683794,mean,0.0,0.0,0.31622776601683794,0.3232243983324898,0.7680717632574918,-0.004930517319676145,0.12733371364765536,0.896215083831074,-0.29906534942255225,0.1820443208876975,0.9105599167747667
fixed_sigma,conditional_mean,lambda,0.3548133892335757,mean,0.0,0.0,0.3548133892335757,0.3623635145711233,0.7437244527904092,-0.008966340930882086,0.14430173107868682,0.8823850916303799,-0.318936695614393,0.21929767048060314,0.8982793841905721
fixed_sigma,conditional_mean,lambda,0.3981071705534973,mean,0.0,0.0,0.3981071705534973,0.4062396236586703,0.7182301455208607,-0.012332074791340243,0.1632955728809193,0.8669039262524091,-0.3401764667197613,0.26579874735646664,0.8842799714900591
fixed_sigma,conditional_mean,lambda,0.4466835921509635,mean,0.0,0.0,0.4466835921509635,0.4554257491404937,0.6916706000087943,-0.015079591255405762,0.1844261334053564,0.8496812018865789,-0.36269944404206,0.3238957019884254,0.8684491132915806
fixed_sigma,conditional_mean,lambda,0.5011872336272725,mean,0.0,0.0,0.5011872336272725,0.5105644763785124,0.6641507566995036,-0.01726093860037718,0.20777404929288962,0.8306511946426851,-0.38639537686406944,0.39653962986553537,0.8506986127380738
fixed_sigma,conditional_mean,lambda,0.5623413251903491,mean,0.0,0.0,0.5623413251903491,0.5723765060622138,0.635797904376557,-0.018927961807215947,0.23338217030469843,0.8097789792935868,-0.41113047947103143,0.4874400360109036,0.8309717288499198
fixed_sigma,conditional_mean,lambda,0.6309573444801936,mean,0.0,0.0,0.6309573444801936,0.6416702721329685,0.606759875844784,-0.020131944739613827,0.2612488930110729,0.7870658627344748,-0.43674977278810456,0.6012604316037958,0.809249635969539
fixed_sigma,conditional_mean,lambda,0.707945784384138,mean,0.0,0.0,0.707945784384138,0.7193527525906563,0.5772022791774749,-0.020923256377729346,0.29132297753516684,0.7625536086599015,-0.46308026417063786,0.7438644589228051,0.7855566689356522
fixed_sigma,conditional_mean,lambda,0.7943282347242822,mean,0.0,0.0,0.7943282347242822,0.8064416157654762,0.547304843130116,-0.02135099139558626,0.3235004225733393,0.7363269846170517,-0.48993489359647135,0.9226256279867335,0.7599638000366142
fixed_sigma,conditional_mean,lambda,0.8912509381337459,mean,0.0,0.0,0.8912509381337459,0.9040788605016278,0.5172570277942831,-0.021462603333288175,0.35762385276215775,0.708514261339834,-0.5171171074851562,1.1468171313983209,0.7325898971461855
fixed_sigma,conditional_mean,lambda,1.0,mean,0.0,0.0,1.0,1.0135461267063375,0.4872531155166374,-0.021303535973070248,0.3934846819404653,0.6792854495554117,-0.5444258613265627,1.4281024633320605,0.7036004815188304
fixed_sigma,conditional_mean,lambda,1.122018454301963,mean,0.0,0.0,1.122018454301963,1.1362818733058664,0.45748704418968833,-0.02091686443434874,0.43082807594340033,0.6488482549976361,-0.5716608075879133,1.7811529312669987,0.6732039210679348
fixed_sigma,conditional_mean,lambda,1.2589254117941688,mean,0.0,0.0,1.2589254117941688,1.273900644279711,0.4281472687557588,-0.02034296131473593,0.4693604799117151,0.6174419431806055,-0.5986274024930839,2.224424900547834,0.6416452329843834
fixed_sigma,conditional_mean,lambda,1.4125375446227555,mean,0.0,0.0,1.4125375446227555,1.4282146705715792,0.3994119337855579,-0.019619204579691237,0.5087592336877691,0.5853295022513905,-0.6251416676988366,2.781138111672128,0.6091978953067174
fixed_sigma,conditional_mean,lambda,1.584893192461114,mean,0.0,0.0,1.584893192461114,1.6012580867352555,0.3714446107045927,-0.018779742850173513,0.5486836090492523,0.5527886469563517,-0.6510343704121639,3.480507110928346,0.5761542485420373
fixed_sigma,conditional_mean,lambda,1.7782794100389228,mean,0.0,0.0,1.7782794100389228,1.7953140765690812,0.34439080174594905,-0.017855330596969084,0.5887864901904013,0.5201022983206445,-0.6761544342782688,4.359291306409308,0.5428151810058343
fixed_sigma,conditional_mean,lambda,1.9952623149688788,mean,0.0,0.0,1.9952623149688788,2.012945302105766,0.31837534599954015,-0.016873241123714074,0.6287258965304124,0.48754919184088974,-0.7003714567720898,5.4637461207907565,0.5094798225389408
fixed_sigma,conditional_mean,lambda,2.2387211385683425,mean,0.0,0.0,2.2387211385683425,2.2570280155328133,0.2935007895708861,-0.01585725985180055,0.6681756120426783,0.4553952139190821,-0.7235772786534236,6.852079062617321,0.47643592181650585
fixed_sigma,conditional_mean,lambda,2.5118864315095824,mean,0.0,0.0,2.5118864315095824,2.5307903043308606,0.2698467104863199,-0.014827755063191821,0.7068343218464785,0.42388595497067527,-0.7456866190165697,8.597541416024143,0.4439514662196372
fixed_sigma,conditional_mean,lambda,2.818382931264455,mean,0.0,0.0,2.818382931264455,2.8378549766064207,0.24746992692731934,-0.013801818557457475,0.7444328396661181,0.39324081859473636,-0.7666368485246992,10.792320086051722,0.41226794248411747
fixed_sigma,conditional_mean,lambda,3.1622776601683795,mean,0.0,0.0,3.1622776601683795,3.1822876568364884,0.2264054697623997,-0.012793465093236015,0.7807392103558657,0.3636488626979659,-0.786387018642614,13.552436734771208,0.3815954569103811
fixed_sigma,conditional_mean,lambda,3.5481338923357533,mean,0.0,0.0,3.5481338923357533,3.5686507327418755,0.20666816967265866,-0.01181387724372027,0.8155616634004926,0.33526639220760246,-0.8049162936589819,17.02391497064803,0.3521097602022877
fixed_sigma,conditional_mean,lambda,3.9810717055349776,mean,0.0,0.0,3.9810717055349776,4.00206387262137,0.18825469544901674,-0.010871681418367063,0.848749555542795,0.3082161907712162,-0.8222219450054715,21.390543865574365,0.32395107315141936
fixed_sigma,conditional_mean,lambda,4.4668359215096345,mean,0.0,0.0,4.4668359215096345,4.488271920231968,0.17114588130940983,-0.009973241135792846,0.8801925609690845,0.2825881808060279,-0.8383170657249119,26.883651065829543,0.2972244973143737
fixed_sigma,conditional_mean,lambda,5.011872336272725,mean,0.0,0.0,5.011872336272725,5.033721072382786,0.15530919410937288,-0.009122954912512672,0.9098184415219867,0.25844124091451093,-0.8532281500234242,33.79440576076306,0.27200172400760503
fixed_sigma,conditional_mean,lambda,5.62341325190349,mean,0.0,0.0,5.62341325190349,5.645644354183867,0.14070121233018287,-0.008323548047935635,0.9375897597813581,0.23580588492839027,-0.8669926622885009,42.48930647395863,0.24832372353789745
fixed_sigma,conditional_mean,lambda,6.309573444801943,mean,0.0,0.0,6.309573444801943,6.332157529893643,0.12727001403676458,-0.00757634983217735,0.9634998918263806,0.2146875117561492,-0.8796566953140882,53.42967821904889,0.22620409838909739
fixed_sigma,conditional_mean,lambda,7.0794578438413875,mean,0.0,0.0,7.0794578438413875,7.102366725256115,0.1149573974279114,-0.006881550016398948,0.9875686637120717,0.19506996192674897,-0.8912727917982255,67.19621704646588,0.205632810600197
fixed_sigma,conditional_mean,lambda,7.943282347242821,mean,0.0,0.0,7.943282347242821,7.966489192020828,0.10370088272432697,-0.006238430564436961,1.0098378861942725,0.17691915706718364,-0.9018979788040917,84.51988876665999,0.1865800358290941
fixed_sigma,conditional_mean,lambda,8.91250938133746,mean,0.0,0.0,8.91250938133746,8.93598881911299,0.09343546633077586,-0.005645570615925284,1.030367005011474,0.16018664519400616,-0.9115920433613913,106.3208269816677,0.16899994648020322
fixed_sigma,conditional_mean,lambda,10.0,mean,0.0,0.0,10.0,10.023728190023226,0.08409511658229084,-0.005101024163595622,1.0492290262263573,0.1448129218140377,-0.920416059579275,133.7573015080491,0.15283427726856058
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0770887792536958,0.847108830579255,0.00207899967977874,0.998305485630631,0.08199475839683124,0.005742775875204713,0.9932768595954453
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1702688416214495,1.1223582976542195,0.01386260455733203,0.9887011129209129,0.3036394291893256,0.05425020177156463,0.9078030970415805
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.165481944202223,0.5360416928120635,0.004807344847588647,0.9960817142003516,0.009341931441106732,8.56636786117616e-05,0.9999127283169497
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.086645389066215,0.4873188621856904,0.0012369517372151052,0.9989918072074211,-0.06202721287296631,0.004373046112101824,0.9961526248632118
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0338066880445962,0.6572616198714141,0.004383663792551693,0.9964270406776822,-0.04069164091551192,0.0017992600999819815,0.9983441903596031
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9230784497492976,0.36257437400143677,0.034605774562338466,0.9717941359830968,-0.21383923568673902,0.07398642730929801,0.9542727812809113
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0947725549779044,0.8206159505665707,0.0011917182849684124,0.9990286752914105,0.07728097909853116,0.00514620695797712,0.9940276502695724
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9831217642450873,0.3341547458586034,0.0176508509757267,0.9856134558841578,-0.16975270843380552,0.04180406260596992,0.9711840179793874
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0947687868139702,0.615969680757683,7.368809650705388e-05,0.9999399396067267,-0.01663229593174087,0.0002860701378229214,0.999723366732039
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0789195801248619,1.0755107331596594,0.007686759463474956,0.9937348117503668,0.23060542890648716,0.03511570573990646,0.9468211361588551
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0143665781610838,1.0189847159484309,0.012779071759983556,0.9895842597114813,0.16260000229710214,0.01956052269656763,0.9735612392529823
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0515365718820857,0.8244946696111766,0.0035666394538488,0.9970929664570471,0.054890826038109575,0.0027075999781170684,0.996986997216854
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0782762327432944,0.33485194080877645,0.0044446540323033155,0.9963773298294047,-0.09186212745653921,0.010232209485365693,0.9915613495391585
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2313250269003102,0.7752508556604456,0.017873773764114125,0.9854317599118803,0.13926427123064355,0.01494274779815526,0.9806054627585977
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1410106589647953,1.3486176650788828,0.021204539827137537,0.9827169778896915,0.46392813064564087,0.10042963904332866,0.7847706895956412
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1411608115627567,0.7927203191983596,0.0025089759889880266,0.9979550281286266,0.09042887532243626,0.00687732538010395,0.9918226185079193
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2055488302137143,0.14492789308066562,0.02134446888700089,0.9826029269810084,0.03805180037203648,0.0013437310954145386,0.9985520604884467
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1146578172680424,0.5058585008832663,0.0010459224777680917,0.9991475079649783,-0.036385363293405804,0.0014257607507144185,0.9986761053380069
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0279093005877438,1.1696543801254857,0.015998695933092406,0.9869600652595221,0.282242313300876,0.048451144186552886,0.9203392765825702
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.8824447734925775,0.17440564298057137,0.05637787627784488,0.9540485155449956,-0.25361013973467206,0.11545208087757634,0.9356818970237601
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9902823291668941,0.7235096316702577,0.01225411393097368,0.9900121330744367,-0.035564782581687826,0.0013598599855199644,0.9987351462399173
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.285240414709822,0.6487721337458014,0.034314071548088326,0.9720318921280559,0.12927606267637182,0.01310496869814913,0.9832876996188948
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0709676122702045,0.29343708294415427,0.005928364090068141,0.9951680136196364,-0.09915376987350566,0.012114824606703179,0.9901685299198719
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2238269808785338,1.1336689203593835,0.02469054617435722,0.9798756653562987,0.33597286660556036,0.06324309774932237,0.8871222329048424
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.012736177718921,0.8778235055337757,0.00969111666605169,0.9921011356540455,0.06625544628343971,0.003861185283878383,0.9956102158377822
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.048679921027955,-0.04400216019263836,0.021899310439778892,0.982150696519864,-0.020694977005884074,0.00044657451192774806,0.9995717179267259
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.17998070749751,0.5034807482513683,0.007255629217121385,0.9940862097830945,0.012678775615734716,0.000156751323413074,0.9998392486488858
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.185962363528704,0.9323354030928901,0.01057805913702603,0.991378222237325,0.19113571128320195,0.025749048387677553,0.9634671398722645
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1899346872616483,1.2040534747218605,0.020367258086905163,0.983399414714398,0.37011863711744675,0.07297356455411341,0.8630121944583238
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.283317312700173,1.6151773936592653,0.07086793318484863,0.9422382156778477,0.7288956037674492,0.17774325198403967,0.46871119880848566
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0703574315554307,0.6965813334324849,0.0009654746889649124,0.9992130779289552,0.00044139167739842833,1.9465473699092718e-07,0.9999998051733872
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.050241261294503,0.012547143486827061,0.0187297778486341,0.9847340632091988,-0.05179285174128778,0.0029835491611165804,0.997317500508505
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.099579952007638,1.0572952808255422,0.00663575427162618,0.994591446514283,0.2267893636798317,0.03417475116268243,0.9485665845216971
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2026858717413078,0.879064216999118,0.01264320487564906,0.9896949996938226,0.17148977506623742,0.021428879203105204,0.9705912570477313
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1516319369752352,0.1508716857273104,0.012631019880162528,0.9897049312249062,-0.0116080202657739,0.00013792973122308454,0.9998652538655094
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.925374787331247,0.701947715903435,0.0306019075071106,0.975057537283307,-0.08488063492038112,0.008603234241456434,0.992795277815513
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1846573698888867,0.8558227274267312,0.008861390081518905,0.9927774145557756,0.14866977177211282,0.016751548716524196,0.9778972989612279
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1981712419917647,0.6855496343717513,0.00968814381436422,0.9921035587135347,0.08051562132125523,0.005552623122956223,0.9935172347232523
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.994194112940178,-0.37643850058613304,0.053337925555936194,0.9565262649311792,0.33124035823405285,0.06191181567282494,0.8902798250769763
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0849379511192185,1.0182188975543105,0.005650271577131525,0.9953946763573791,0.19327929230127938,0.026235324802886824,0.9626431151675165
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.076039111533773,1.4170420689990602,0.02410826560066533,0.980350260330373,0.5041753021894333,0.11234822815356,0.7458072646621936
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1129757725315885,0.14202626003696206,0.01048986349247297,0.9914501071868344,-0.043828277345819844,0.002101053013125723,0.9980790821048979
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1610362613551288,1.7054782416293686,0.04828679794233252,0.9606432488855388,0.7842393865103501,0.19319285284527435,0.3849685846458697
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.006863315309824,0.28417359390621044,0.014027600410897192,0.9885666310123913,-0.15301389486207573,0.03263692010973403,0.9765867479791376
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.02467923089766,0.2906773775666962,0.010837728137861893,0.9911665758106921,-0.1380049520460913,0.02563184093544246,0.980954633210756
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0852821940176423,0.3299713477581657,0.0043133473431633245,0.9964843529683239,-0.08632675371596943,0.008927071287634782,0.9925476915928624
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0071043973405658,1.3184277147353405,0.026501417386511884,0.978399692406462,0.4009165922045219,0.0818999246767109,0.8392658860951131
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.3686341429538453,1.0612324860795948,0.07892878906483512,0.9356681155229969,0.36627140688619586,0.07186742328963423,0.8658452564976068
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2605525234220596,0.7680685760779555,0.026334720323474003,0.9785355609067781,0.15540434627122401,0.01809082313436656,0.9758494891600135
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.080604680795713,0.4912309403699773,0.001384482978868255,0.998871560046566,-0.06561885064500483,0.004931841400254021,0.9956941664400285
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2654213809325787,1.6182879759607725,0.06486749744524967,0.94712894494641,0.7268433127231033,0.17716410393115395,0.471698798749705
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0495421439044086,0.9224952812145308,0.00551614237313087,0.9955040000219,0.1131154983211502,0.010326752463323194,0.9872048840395579
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2152994969721107,0.6888955535482658,0.013354488565454787,0.9891152591364782,0.09353205965626388,0.007315734839314681,0.9912517538164571
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1085850542744606,1.166726798030604,0.010753966509013857,0.9912348467609309,0.30963258061567345,0.05589775466431711,0.9041276650212785
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.110624105142811,0.7062868816179135,0.00023960013177626074,0.9998047109529903,0.030672835479523597,0.0008856582869584392,0.9990591771636461
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.988813682064712,0.5380253373630012,0.012863930298913757,0.9895150947111306,-0.11839877151299305,0.018036406680342433,0.985981730904214
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1446174115979941,0.46335813101968604,0.0033841209079634007,0.9972417304523894,-0.02269629255484884,0.000539325244671247,0.9994848783042647
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1025008904733653,0.34630715571860127,0.0036954281998688057,0.9969879955987703,-0.07122698905711156,0.005881254842897369,0.9949267160298582
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1511393459781052,1.3114659074779813,0.020116718577295106,0.9836036200364373,0.43722840603700397,0.09254759871405185,0.8088313209543407
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1292975109280503,0.8273692567532693,0.0021167382762275087,0.9982747263214382,0.10103018573411893,0.00841984024394538,0.9897929015705295
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1620811718273316,0.8332331622197243,0.005197047564936254,0.9957640821868643,0.12353450140740052,0.012089371042258363,0.984739226962025
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9473800225360763,-0.06212967571385575,0.04357800452238145,0.9644812091267573,-0.10017106173752455,0.012392663068945951,0.989965758390377
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9710741719017704,0.391677325244399,0.019291093322529804,0.9842765560986798,-0.17113735522099605,0.04263089963173439,0.9707120056479626
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.3087529176862005,1.8935029333671083,0.1054297624542057,0.9140681698148132,0.9840388734251486,0.24599379703915739,0.031667495588164285
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0933097255910813,0.9163719283343937,0.0028829199398499685,0.9976502404924199,0.13167075913875204,0.013537500636341272,0.9826628111878247
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0345579970520076,0.5125561066322568,0.0050382887028084045,0.9958934805584738,-0.09390536773168823,0.010740728038950847,0.9911817819111765
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0983302399262818,0.1742410992639808,0.0090566493638856,0.9926182660657873,-0.06412094808135871,0.004694187335302674,0.9958885040171477
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.139841525886777,1.139825656074791,0.011184514118950684,0.9908839236132116,0.3026646292974591,0.05398313457100248,0.9083941221722317
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.083544023849321,1.6661811369376944,0.04157576327379114,0.9661131605886453,0.7364276068974629,0.17986503963082257,0.45767437979927583
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9745519828085298,0.39311033445475696,0.018376897027829287,0.9850216830810749,-0.16816326671952575,0.04086825377450971,0.9717211157262177
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0377650187465366,0.004223767970346792,0.02055427056579561,0.9832469878834497,-0.058825187412298585,0.003906483969811185,0.9965395973259079
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1807510350602084,1.248284651732129,0.02083851064322439,0.9830153144973311,0.3990958020896729,0.08136908123948315,0.8407225407544007
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9352742315672078,-0.340710847563191,0.06639489812494896,0.9458840181555555,0.22726763955044738,0.03429230176023298,0.9483494200131679
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0070586087542464,0.5602860767502487,0.00896004572769076,0.9926970040527421,-0.09773623373692375,0.01173394815322723,0.9904476286149214
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0750656681252782,0.24034896359577063,0.007334279771121145,0.9940221046775441,-0.09356538244995771,0.01065509749008508,0.9912455192069931
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0315355810088978,0.128904092366611,0.015549014465879833,0.9873265836939605,-0.11308781531843859,0.01625812228181227,0.9872111460265027
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1568393237890855,0.7129648588634241,0.0033892916668681267,0.9972375159614735,0.06373782090203961,0.0035902543873872297,0.9959374901866596
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1815898806696405,0.964551749241175,0.010614620745713493,0.9913484222465454,0.20750799803807407,0.029531781667395566,0.9569404307502306
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2408619211896488,0.40869614778342384,0.02217118280502117,0.9819291035903324,0.04671299573055321,0.0019916829559969715,0.9978178960298774
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2171510600447262,0.4256492546277081,0.015737701147567135,0.9871727922833424,0.029151777354168962,0.0008023636031261852,0.9991501738770929
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1512144407719689,0.4427500867898578,0.004341020004609959,0.9964617980237918,-0.021105860961457612,0.00046487339199968,0.9995545426330756
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.0912081307110089,0.757330612417791,0.0005380913800738297,0.9995614219740209,0.042355701296143744,0.001651170274016321,0.9982059945677119
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1713000324105631,0.6126397504046989,0.005139526151740268,0.9958109657252097,0.03594433024847454,0.0012038931847510742,0.9987080051229886
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.2451541041863858,1.0443350969657996,0.027289720710113194,0.9777571760452252,0.28926574370304947,0.050339526227292486,0.9163253295199217
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,0.9841186627664951,0.4085786204191283,0.01575985561977457,0.9871547350071118,-0.15776244678906004,0.03508633966091141,0.975111010383129
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.11547330759041,0.7577749080355827,0.0007040404798705679,0.9994261631103835,0.057531204658403334,0.002959515056745023,0.9966901604905529
fixed_sigma,cloud,lambda,0.0001,cloud,0.25,0.5,0.0001,0.00010525559686336676,1.1385177180482016,0.6443285724493175,0.0014849012072592513,0.9987897129291228,0.024054122229071773,0.0005517383943829176,0.9994213992037889
