feature,feature_dim,n,sigma,noise_signal_ratio,retained_signal_fraction,residual_signal_fraction,de_alpha_cv,de_lambda,de_kappa,de_effective_noise_variance,de_df2,de_variance_scale,de_gen_error,de_gen_error_normalized,de_r2_gen,de_slope_gen,de_acc_error,de_acc_error_normalized,de_r2_acc,de_slope_acc,de_acc_numerator,de_acc_denominator,de_mean_feature_norm_sq,de_mean_pixel_gradient_norm_sq,n_trials,mc_elapsed_seconds,case_path,mc_alpha_cv,mc_alpha_cv_std,mc_alpha_cv_se,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,mc_gen_error_normalized,mc_gen_error_normalized_std,mc_gen_error_normalized_se,mc_gen_error_normalized_median,mc_gen_error_normalized_q25,mc_gen_error_normalized_q75,mc_r2_gen,mc_r2_gen_std,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen,mc_slope_gen_std,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75,mc_acc_error_normalized,mc_acc_error_normalized_std,mc_acc_error_normalized_se,mc_acc_error_normalized_median,mc_acc_error_normalized_q25,mc_acc_error_normalized_q75,mc_r2_acc,mc_r2_acc_std,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_slope_acc,mc_slope_acc_std,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75
whiten_full,10000,1000,8.233045159950235,0.01,1.0,0.0,100.0,0.1,9.110975772792491,67.78302734375,97.81689220034224,6.175695672944091,6107.912645600345,0.90109757719508,0.09890242280492001,1.0000000008510304,6778.073067026313,0.9999660396499189,-3468115484.7220244,1.698031920614831e-05,68.44047407909893,4030576.413093442,66.30325593411861,4030576.413093442,50,0.6755091400118545,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_whiten_full_nsr0p01_trials50_seed20260814.npz,658.7402718604263,961.0019506458674,135.90619920703853,179.00777435302734,1.778279423713684,1000.0,0.9011966785688982,0.004499365581729942,0.0006363063827757194,0.9010359794180561,0.8980469933654429,0.9037598553094341,0.09880332143110176,0.004499365581729942,0.0006363063827757194,0.09896402058194387,0.09624014469056583,0.10195300663455703,1.060438779908286,0.10237368014311526,0.014477824688843881,1.0116155870981767,0.9905656524943097,1.0952875807140843,0.99996757158669,5.0340788010527865e-05,7.119262514503741e-06,0.999967825841215,0.9999266424832773,1.000001641318282,-314911996686.66943,1791830208673.387,253403058257.5717,-2678657875.5086756,-14372314238.080805,-678568182.0659602,1.621464856005594e-05,2.5170749022307734e-05,3.559681464243692e-06,1.608720942927963e-05,-8.206586018722141e-07,3.6679431172844965e-05
whiten_full,10000,1000,10.0,0.014752954560412044,1.0,0.0,141.25375446227554,0.14125375446227553,9.156680061106131,100.0,96.93853576489641,6.211385987379155,6111.385987379155,0.9016099977294356,0.09839000227056438,0.9993162421183605,6778.0733551453795,0.9999660821559938,-3476813685.446474,1.6959065808012798e-05,68.13249714758055,4017467.584528706,65.70787930508543,4017467.584528706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,14.260051964535403,0.029999997671085327,1.0,0.0,316.2277660168379,0.3162277660168379,9.350048741155174,203.34908203125002,93.35019080826365,6.3256143527904785,6122.265270759227,0.9032150134629962,0.09678498653700385,1.0017323238262585,6778.073208757716,0.9999660605594884,-3472390215.651313,1.696986424395416e-05,66.85958613321152,3939901.060612877,63.27559027312317,3939901.060612877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,20.0,0.059011818241648174,1.0,0.0,562.341325190349,0.5623413251903491,9.62079195253627,400.0,88.65152211452867,6.541924037685602,6141.924037685601,0.9061152624147815,0.09388473758521854,0.9971384772219629,6778.074996565563,0.9999663243139677,-3526997480.9104824,1.6837984775011694e-05,65.15521426130098,3869537.5445400192,60.09069014041123,3869537.5445400192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,26.03517478446803,0.1,1.0,0.0,1000.0,1.0,10.099019513592786,677.8302734375002,81.1765836886582,6.845421632493461,6167.591359055959,0.9099019506734253,0.09009804932657473,1.000000007612296,6778.07529436243,0.9999663682478042,-3536218508.6169133,1.681601748716028e-05,62.34784743325488,3707646.4436873966,55.023950189941445,3707646.4436873966,50,0.6751593520166352,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_whiten_full_nsr0p1_trials50_seed20260814.npz,961.0886779611511,1145.6358432398497,162.01737470505324,473.93540954589844,16.332397937774658,1503.4012451171875,0.9112925662343634,0.003707648881547571,0.0005243407332802012,0.911489362580177,0.9090989769384935,0.9130606999144784,0.08870743376563688,0.003707648881547571,0.0005243407332802012,0.08851063741982301,0.0869393000855217,0.09090102306150652,0.9930347976563232,0.11072429606274638,0.01565878011761498,0.9484182065681597,0.9093914374792439,1.038958676221658,0.9999782633377001,5.358060813608967e-05,7.577442270625621e-06,0.999977071931043,0.9999411788910586,1.0000080491163517,-181927599466.63333,771790352171.8989,109147638335.02068,-2075074613.3455343,-13219280178.142075,-1023885670.9359821,1.0868741904560459e-05,2.679056050441742e-05,3.78875740089241e-06,1.1464101922050644e-05,-4.024550062282506e-06,2.9410987121372843e-05
whiten_full,10000,1000,30.0,0.1327765910437084,1.0,0.0,1258.9254117941687,1.2589254117941686,10.380206754408986,900.0,77.21464788368101,7.086585593751592,6186.585593751591,0.9127041614871698,0.08729583851283018,0.9934873832899445,6778.077473413161,0.9999666897221683,-3604805036.0050755,1.6655277615001604e-05,60.807328919933994,3650934.5761468494,52.33842995143369,3650934.5761468494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,40.0,0.2360472729665927,1.0,0.0,2238.721138568342,2.238721138568342,11.434507544743525,1600.0,64.67595044926286,7.838889483955918,6238.889483955921,0.9204205306423424,0.07957946935765758,0.9896399660244435,6778.08023211642,0.9999670967124066,-3694536567.059737,1.645177912718594e-05,55.65157870564266,3382708.841117405,43.83932058112196,3382708.841117405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,45.09424376029051,0.2999999767108532,1.0,0.0,3162.2776601683795,3.1622776601683795,12.416951890057321,2033.4908203124996,55.55105035916431,8.300119822148238,6266.6290018357395,0.9245129291104295,0.07548707088957052,1.0129725298326147,6778.075983464778,0.9999664699107604,-3557695130.732457,1.6765185155472327e-05,51.576541450149406,3076407.5059030466,37.65418657780559,3076407.5059030466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,60.0,0.5311063641748336,1.0,0.0,5623.413251903491,5.623413251903491,14.998348743020172,3600.0,39.07056402655472,9.946007226141854,6346.007226141852,0.9362235624731722,0.06377643752682782,1.0207390588933172,6778.077102189503,0.9999666349557108,-3592980367.2847276,1.668266130013515e-05,43.254462470329045,2592779.5147395716,26.483213153381747,2592779.5147395716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,82.33045159950234,1.0,1.0,0.0,10000.0,10.0,19.512492197250396,6778.302734375001,23.766385774174974,13.226158409249114,6447.85567487411,0.9512492178351268,0.04875078216487316,1.0000000387668178,6778.08520296047,0.9999678300587705,-3864902114.0462613,1.6085099979953037e-05,33.73553874574837,2097316.0743665374,16.109577018524487,2097316.0743665374,50,0.6746459039859474,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_whiten_full_nsr1_trials50_seed20260814.npz,13049.932443847656,8496.196299294112,1201.5436035045832,11220.1845703125,7943.2822265625,17299.3291015625,0.9555811879504084,0.006950057544889245,0.0009828865639255825,0.9549352289705498,0.9509803313971265,0.9589933720133272,0.04441881204959161,0.006950057544889245,0.0009828865639255825,0.04506477102945017,0.04100662798667282,0.049019668602873545,1.1478256012790413,0.40962531646792866,0.05792976780403158,1.051996445330588,0.8773459353634725,1.3203609135147385,0.9999557014091482,9.395615503512319e-05,1.3287406871910036e-05,0.9999593099522543,0.9998910553369247,1.000017536834658,-131631912427.4225,836930080469.8457,118359787055.84616,-1249400497.469229,-3444049945.1540766,-317143602.9536436,2.21506222262007e-05,4.697970230332902e-05,6.643933215361843e-06,2.034523132142314e-05,-8.76837843708005e-06,5.4473817276234364e-05
whiten_full,10000,1000,100.0,1.4752954560412044,1.0,0.0,14125.375446227554,14.125375446227554,23.72085875450142,10000.0,16.36337538850577,16.511186228929397,6511.186228929397,0.9605923456977604,0.03940765430223958,0.9748403985992318,6778.0927509228195,0.9999689436062262,-4147035090.7881145,1.5528317451268497e-05,27.992554067976926,1802677.8597117253,11.09159207499704,1802677.8597117253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,142.60051964535404,2.999999767108533,1.0,0.0,31622.776601683792,31.622776601683793,41.386854400296514,20334.908203125004,5.565928510741952,26.94713962618737,6612.231423062363,0.9754994972736771,0.02450050272632287,1.0400407815242676,6778.082101285007,0.999967372469999,-3757252141.136588,1.6313898072053357e-05,16.325815753087852,1000730.523200639,3.772755137250622,1000730.523200639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,180.0,4.779957277573502,1.0,0.0,50118.72336272735,50.11872336272735,59.95466701578002,32400.0,2.69144849737039,39.062858543634476,6662.858543634469,0.9829684933669249,0.017031506633075066,1.0396629498176766,6778.083864075603,0.9999676325336945,-3817873163.211318,1.618386411152002e-05,11.352698803408375,701482.583218632,1.824345412540347,701482.583218632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whiten_full,10000,1000,260.3517478446803,10.0,1.0,0.0,100000.0,100.0,109.90983667184018,67783.02734375,0.812942574486325,74.50021516192173,6717.187818171736,0.9909836665524093,0.009016333447590674,1.000000070051186,6778.093945982536,0.9999691199128431,-4194525505.0904403,1.5440162777810844e-05,6.23930208588883,404095.6158088806,0.551037130330333,404095.6158088806,50,0.6751056920038536,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_whiten_full_nsr10_trials50_seed20260814.npz,2339569.0640234374,4114851.8595452136,581927.930692499,133573.14453125,72954.138671875,671544.6875,1.0025818118786314,0.0315755602030391,0.004465458547866606,0.9957373053935317,0.9920858951128964,0.9997823739184735,-0.002581811878631499,0.03157556020303911,0.0044654585478666065,0.004262694606468387,0.00021762608152653407,0.00791410488710359,22.78200224008183,40.25109991191587,5.692365139586592,1.2274682577745235,0.6933999830768912,6.322222230221259,0.9993167840908737,0.00809112176731104,0.001144257413814344,0.9999532235734694,0.9998306474395529,1.000044498053033,-2922584361.9929376,9233762981.035498,1305851283.9519022,-269759406.08600515,-1837860443.8742135,-9665076.813129432,0.0003496990895353532,0.004048176774189247,0.0005724986496942199,2.3388486783696475e-05,-2.2248778889964398e-05,8.467986696856983e-05
top_pc_100,100,1000,0.0,0.0,0.995170448343696,0.004829551656304055,12.589254117941687,0.012589254117941687,0.013966030867086822,32.73616573905565,97.1906785080308,0.03631294591652419,36.312945916524185,0.005357232410611814,0.9946427675893882,1.0005047598552443,0.0012225943333540735,1.80368786457899e-07,0.9999998194779112,0.999575301534665,499.5287695831897,499.7410088227017,496.12763681553514,499.7410088227017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,0.01,1.4752954560412044e-08,0.995170448343696,0.004829551656304055,12.589254117941687,0.012589254117941687,0.013966030867086822,32.73626573905565,97.1906785080308,0.03631305668188474,36.312956681884735,0.005357233998820564,0.9946427660011794,1.0005047582560629,0.0012227212646237703,1.8038751257044034e-07,0.9999998194591612,0.9995752794888748,499.5287695831897,499.7410198445683,496.12763681553514,499.7410198445683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,0.03,1.3277659104370838e-07,0.995170448343696,0.004829551656304055,12.589254117941687,0.012589254117941687,0.013966030867086822,32.73706573905565,97.1906785080308,0.036313942804769114,36.31304280476911,0.005357246704490562,0.9946427532955094,1.000504745462609,0.0012237369517885876,1.8053735643634176e-07,0.9999998193091262,0.9995751031225858,499.5287695831897,499.74110801950275,496.12763681553514,499.74110801950275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,0.1,1.4752954560412047e-06,0.995170448343696,0.004829551656304055,12.589254117941687,0.012589254117941687,0.013966030867086822,32.74616573905565,97.1906785080308,0.03632402245257886,36.31402245257886,0.005357391231486787,0.9946426087685132,1.0005045999370963,0.0012353200469089392,1.8224620519613655e-07,0.9999998175980922,0.9995730969604276,499.5287695831897,499.742111009382,496.12763681553514,499.742111009382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,0.3,1.3277659104370838e-05,0.995170448343696,0.004829551656304055,12.589254117941687,0.012589254117941687,0.013966030867086822,32.826165739055654,97.1906785080308,0.03641263474101625,36.32263474101624,0.005358661798486564,0.9946413382015135,1.0005033205937492,0.0013394955815636653,1.9761517448681457e-07,0.9999998022090129,0.9995554607165988,499.5287695831897,499.75092850282545,496.12763681553514,499.75092850282545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,0.5,3.6882386401030106e-05,0.995170448343696,0.004829551656304055,14.125375446227554,0.014125375446227554,0.015667209710875867,32.98616573905565,96.86049167701154,0.03658980867247701,36.33980867247701,0.005361195460791209,0.9946388045392088,1.000626135275194,0.0008594296411928037,1.267912644438866e-07,0.9999998732989824,1.0003560776101412,499.11531915151585,498.9376586224241,495.3152758677312,498.9376586224241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,0.7,7.228947734601901e-05,0.995170448343696,0.004829551656304055,14.125375446227554,0.014125375446227554,0.015667209710875867,33.22616573905565,96.86049167701154,0.036855548348117655,36.365548348117656,0.00536499282344247,0.9946350071765575,1.0006223102845981,0.0006236788703914368,9.201106035173978e-08,0.9999999080447343,1.000303333249664,499.11531915151585,498.9639667900042,495.3152758677312,498.9639667900042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,1.0,0.00014752954560412043,0.995170448343696,0.004829551656304055,14.125375446227554,0.014125375446227554,0.015667209710875867,33.73616573905565,96.86049167701154,0.03742024515885402,36.42024515885402,0.005373062219076401,0.9946269377809236,1.0006141822766759,0.00024797875736688854,3.65841933938115e-08,0.9999999634297975,1.0001912699490088,499.11531915151585,499.0198716461117,495.3152758677312,499.0198716461117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,1.5,0.00033194147760927097,0.995170448343696,0.004829551656304055,14.125375446227554,0.014125375446227554,0.015667209710875867,34.98616573905565,96.86049167701154,0.03880430596948236,36.554305969482364,0.00539284014955172,0.9946071598504482,1.0005942612470653,4.70213037434686e-05,6.937031574987249e-09,0.9999999930618128,0.9999167111557591,499.11531915151585,499.15689335225807,495.3152758677312,499.15689335225807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,2.0,0.0005901181824164817,0.995170448343696,0.004829551656304055,14.125375446227554,0.014125375446227554,0.015667209710875867,36.73616573905565,96.86049167701154,0.040741991104362045,36.74199110436205,0.0054205292522171685,0.9945794707477829,1.0005663731381624,0.0014809209914189126,2.184796009396357e-07,0.9999997813160132,0.9995325819847934,499.11531915151585,499.34872374086274,495.3152758677312,499.34872374086274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,3.0,0.0013277659104370839,0.995170448343696,0.004829551656304055,17.78279410038923,0.01778279410038923,0.019715138075693132,41.73616573905565,96.08483393818291,0.04627596320021872,37.27596320021872,0.005499305912884183,0.9945006940871158,1.000784650906876,0.0012065767753122977,1.7800572339830818e-07,0.9999998221443854,1.0004219072450176,498.13818294366234,497.92810346931077,493.4017605365724,497.92810346931077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,5.0,0.003688238640103011,0.995170448343696,0.004829551656304055,22.387211385683422,0.022387211385683423,0.024806295665310587,57.73616573905565,95.1288117075722,0.06396739515576576,38.967395155765765,0.005748842100706327,0.9942511578992936,1.0009061158779125,0.0020633160856927723,3.044000845599271e-07,0.9999996952637472,0.9994482753544023,496.9223227423012,497.19663838140457,491.03320775776524,497.19663838140457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,8.233045159950235,0.01,0.995170448343696,0.004829551656304055,39.81071705534978,0.039810717055349776,0.0440246620709393,100.51919308280566,91.70413679266228,0.11115281674649402,43.369789402744004,0.006398325323533221,0.9936016746764668,1.0016456084630447,0.0004654135121357835,6.866224396340993e-08,0.9999999313017581,0.999737965185589,492.45875050325355,492.5878256627322,482.454118300321,492.5878256627322,50,0.6111094189691357,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_top_pc_100_nsr0p01_trials50_seed20260814.npz,36.85192405693233,11.47437983352979,1.6227223580398165,39.81071853637695,39.81071853637695,39.81071853637695,0.007116205340018227,0.0032410352094391606,0.00045835159493175855,0.006453122975311839,0.006237286784110711,0.006643011571106547,0.9928837946599818,0.0032410352094391632,0.00045835159493175893,0.9935468770246881,0.9933569884288934,0.9937627132158893,1.0006968910544074,0.00505039899861885,0.0007142342759242276,1.0014105729395515,0.9984610664804474,1.0041814068069645,0.00042331288049320175,0.0017441990522881843,0.00024666699552242495,4.329722036820117e-05,1.2379022570189635e-05,0.0001256440771500098,0.9995026587712863,0.0021812250236020766,0.0003084718010965631,0.9999567948403899,0.9998728010098205,0.9999875332345511,0.9959020893648152,0.020367040423976173,0.0028803344792988177,0.9993283148672557,0.9938649522289502,1.006539328963452
top_pc_100,100,1000,10.0,0.014752954560412044,0.995170448343696,0.004829551656304055,50.118723362727245,0.05011872336272725,0.055361482487540276,132.73616573905565,89.81024360436982,0.1465798648367886,46.57986483678861,0.006871906293672771,0.9931280937063273,1.001980367401058,0.012911531423795627,1.904832364005891e-06,0.9999980898987967,0.9986198433552651,489.9144688082855,490.59156201244787,477.64374015866406,490.59156201244787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,14.260051964535403,0.029999997671085327,0.995170448343696,0.004829551656304055,89.12509381337459,0.08912509381337459,0.09806213579951063,236.08524777030567,83.39931668357569,0.25969319060310403,56.34410857185405,0.008312420735074854,0.9916875792649251,1.0035276674377376,0.010797941194410425,1.5930153578713836e-06,0.9999984029557767,0.9987378528778817,480.8650042850069,481.472693659688,460.9826289601603,481.472693659688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,20.0,0.059011818241648174,0.995170448343696,0.004829551656304055,158.48931924611142,0.15848931924611143,0.1733465825522488,432.73616573905565,74.27366576402952,0.47317198144332284,73.17198144332288,0.010795029173286556,0.9892049708267134,1.0061073378048218,0.014628834278543834,2.1581852738315528e-06,0.9999978354596476,0.9985309236664381,466.64984785381324,467.33640069989343,436.12373059362824,467.33640069989343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,26.03517478446803,0.1,0.995170448343696,0.004829551656304055,251.18864315095823,0.25118864315095824,0.27296754419635894,710.5664391765558,65.13694700854482,0.7720143207315833,94.18404729408309,0.013894929700453066,0.986105070299547,1.009376508652599,0.00976959944002609,1.4413045661213185e-06,0.9999985552284943,0.9987994565538385,450.4854144327803,451.02689181178755,409.5969429166658,451.02689181178755,50,0.6109935899730772,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_top_pc_100_nsr0p1_trials50_seed20260814.npz,243.0591226196289,27.459322222000488,3.8833345899926,251.1886444091797,223.8721160888672,251.1886444091797,0.014136582322688907,0.0014053442768998548,0.0001987456936195185,0.014138355103945906,0.013181681344542886,0.015119762787316395,0.9858634176773111,0.0014053442768998555,0.00019874569361951857,0.9858616448960541,0.9848802372126836,0.9868183186554571,1.0105476161175913,0.010056801955361567,0.001422246571937259,1.01169340780987,1.0042037621848283,1.0174877381354566,0.0007214372079171773,0.0008706312467543692,0.00012312585169858256,0.00040394348413040865,0.00015817257860487461,0.0008999423883476063,0.9992604943574842,0.0008878665129133918,0.00012556328641390255,0.9995981279038524,0.9990558587105747,0.9998457322040555,0.9974170851782247,0.02700653282532842,0.003819300499425363,1.002836411275468,0.9715257334562122,1.0164044995773494
top_pc_100,100,1000,30.0,0.1327765910437084,0.995170448343696,0.004829551656304055,316.2277660168379,0.3162277660168379,0.3423466877299928,932.7361657390557,60.12461439623162,1.0093094562210811,109.30945622108113,0.016126374406529594,0.9838736255934704,1.0113895911655906,0.05496021114401425,8.108254976382938e-06,0.9999918453705322,0.9971525002236378,440.6021835286061,441.8603808643005,394.1903174591019,441.8603808643005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,40.0,0.2360472729665927,0.995170448343696,0.004829551656304055,446.6835921509635,0.4466835921509635,0.4805451555074733,1632.7361657390557,52.33444936537784,1.750642794495159,150.64279449515885,0.02222426302040568,0.9777757369795943,1.0132551015915656,4.61556124204732,0.0006809316527472309,0.9992820899472148,0.9739053328676676,423.4527296591485,434.7986558532239,368.7488131396447,434.7986558532239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,45.09424376029051,0.2999999767108532,0.995170448343696,0.004829551656304055,562.341325190349,0.5623413251903491,0.6022425584907852,2066.2269860515553,47.12896525247514,2.2063420958523206,172.85127553982122,0.02550067013748244,0.9744993298625175,1.0167582671586843,3.886273511573608,0.0005733401652557839,0.999398184510489,0.97605547734333,410.5010680251172,420.5714506540517,350.5044946829472,420.5714506540517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,60.0,0.5311063641748336,0.995170448343696,0.004829551656304055,891.2509381337459,0.8912509381337459,0.9454684599789418,3632.7361657390557,37.184179680575994,3.8411297347663442,241.12973476634457,0.03557376020172089,0.9644262397982791,1.0243981691229123,6.893952306463766,0.0010170616511890774,0.9989148266324045,0.9681085959671093,381.2585782530842,393.81798678506635,311.91273165044424,393.81798678506635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,82.33045159950234,1.0,0.995170448343696,0.004829551656304055,1412.5375446227554,1.4125375446227553,1.4841836803471518,6811.038900114057,28.413252884998087,7.126857995631525,348.5552612565241,0.05142219931110048,0.9485778006888995,1.0333698370187145,18.157558002532518,0.002678776281394083,0.9970208178386634,0.9482431040208739,348.3093102747536,367.32068896446856,271.95630996039006,367.32068896446856,50,0.6140958690084517,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_top_pc_100_nsr1_trials50_seed20260814.npz,1419.0486950683594,256.96260510965266,36.340000116879274,1412.53759765625,1258.9254150390625,1584.8931884765625,0.05371254971015042,0.0077079982596594075,0.0010900755677558547,0.052303301504615235,0.04802754697937842,0.05808414959067781,0.9462874502898495,0.007707998259659404,0.0010900755677558543,0.9476966984953847,0.9419158504093221,0.9519724530206215,1.0315498085315966,0.040375880521727504,0.005710011782658271,1.0320664008889051,1.0080506920079464,1.0588570589251702,0.00884589761942811,0.01129721640743861,0.0015976676660463534,0.004159221544935393,0.0012610548999150522,0.009134671543336267,0.9881192518715135,0.017332533060389996,0.0024511903324283576,0.9955397251440858,0.9891128267629465,0.9986443546713791,0.9452724106499781,0.07726702033858658,0.010927206808698691,0.9435517728738316,0.907622837166508,0.9989293486104974
top_pc_100,100,1000,100.0,1.4752954560412044,0.995170448343696,0.004829551656304055,1778.2794100389228,1.7782794100389228,1.8598416867056773,10032.736165739056,24.58986901236341,10.435996384844648,435.9963848446483,0.06432234854117018,0.9356776514588299,1.0358125248854155,44.74397447081207,0.0066010582222012695,0.9921798348418691,0.9187531033072569,330.78788923725153,360.04002386115127,251.94223477269995,360.04002386115127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,142.60051964535404,2.999999767108533,0.995170448343696,0.004829551656304055,2818.382931264455,2.8183829312644546,2.9222378206998663,20367.644368864057,18.12231999335302,20.987035188890665,652.1269857656642,0.09620799788619316,0.9037920021138068,1.0426784551574217,111.35914791646603,0.016428764490978267,0.978385459368033,0.8718252579835705,294.3924015187452,337.67363221345556,212.5862422361586,337.67363221345556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,180.0,4.779957277573502,0.995170448343696,0.004829551656304055,3981.0717055349774,3.981071705534977,4.103843357807838,32432.736165739057,14.247202062734868,33.244462998271565,844.4629982715636,0.12458324241449692,0.8754167575855031,1.0524861098834437,139.06098892992512,0.020515604508091475,0.9720514972643147,0.8567673064272983,266.47797460875233,311.0272446318708,184.09513948279928,311.0272446318708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top_pc_100,100,1000,260.3517478446803,10.0,0.995170448343696,0.004829551656304055,6309.573444801943,6.309573444801943,6.460563977304698,67815.76350948906,10.201254323123223,69.04522618066495,1262.1988369149678,0.1862116208721145,0.8137883791278855,1.0502230079405,287.53316810013945,0.04241963763592675,0.932720539381165,0.7940397183048956,229.2696000156297,288.7382012893147,147.98958159091356,288.7382012893147,50,0.6110245599993505,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_linear_feature_cases/ffhq_feature_top_pc_100_nsr10_trials50_seed20260814.npz,6646.260297851562,1925.543907035196,272.3130308274052,6309.5732421875,5623.4130859375,7943.2822265625,0.19281767944658007,0.05282680793263302,0.007470838823520822,0.18176454329895456,0.15339638286224241,0.22768655858522885,0.8071823205534199,0.05282680793263302,0.007470838823520822,0.8182354567010455,0.7723134414147712,0.8466036171377576,1.0407047079244267,0.1131933650853571,0.01600795920743612,1.0141159127269295,0.9483266249152221,1.111782672661826,0.075732398438149,0.08848391282357947,0.01251351495669447,0.04117719746149652,0.01716836367250993,0.11036899865359903,0.7472886586994173,0.5668649085910202,0.08016680417628055,0.9388907608756948,0.7524961778152506,0.977260917848513,0.7929543875849138,0.18312623285873464,0.025897960213511605,0.8091910300521867,0.667782358606611,0.8714235618949934
