feature,family,t,feature_dim,cutoff,taper_power,whitening_power,taper_strength,low_high_backprop_gain_ratio,retained_signal_fraction,n,sigma,noise_signal_ratio,de_alpha_cv,de_lambda,de_kappa,de_effective_noise_variance,de_df2,de_variance_scale,de_gen_error,de_gen_error_normalized,de_r2_gen,de_slope_gen,de_acc_error,de_acc_error_normalized,de_r2_acc,de_slope_acc,de_acc_numerator,de_acc_denominator,de_mean_feature_norm_sq,de_mean_pixel_gradient_norm_sq,dataset,n_trials,mc_elapsed_seconds,case_path,mc_alpha_cv,mc_alpha_cv_std,mc_alpha_cv_se,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,mc_gen_error_normalized,mc_gen_error_normalized_std,mc_gen_error_normalized_se,mc_gen_error_normalized_median,mc_gen_error_normalized_q25,mc_gen_error_normalized_q75,mc_r2_gen,mc_r2_gen_std,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen,mc_slope_gen_std,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75,mc_acc_error_normalized,mc_acc_error_normalized_std,mc_acc_error_normalized_se,mc_acc_error_normalized_median,mc_acc_error_normalized_q25,mc_acc_error_normalized_q75,mc_r2_acc,mc_r2_acc_std,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_slope_acc,mc_slope_acc_std,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.005061246917419403,1.47529557057e-08,1e-06,9.999999999999999e-10,0.0007783323909120601,2.5616220359087406e-05,671.0349599805324,3.0627865356102405e-05,0.03060224913574329,1.762452148153292e-05,0.9999823754785184,1.0002340116657402,0.009071667884812076,5.224576951844339e-06,0.9999947992253879,1.0022857333509936,657.1792856209908,655.6805746638829,548.1978039382234,655.6805746638829,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.015183740752241055,1.32776601351e-07,1e-06,9.999999999999999e-10,0.0007783323909120601,0.00023054598323126577,671.0349599805324,3.1250818369164373e-05,0.031020272385933082,1.7865270444789514e-05,0.9999821347295552,1.0002337707435482,0.007588768222338574,4.370541784680886e-06,0.9999956476750399,1.0020905840774006,657.1792856209908,655.8082633078915,548.1978039382234,655.8082633078915,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.05061246917419403,1.4752955705700001e-06,0.022387211385683423,2.2387211385683423e-05,0.0008443294026914972,0.0025616220359087408,650.9112926153585,3.820697074231267e-05,0.03564534870640395,2.0528955607350297e-05,0.9999794710443927,1.000251944981878,0.0020638979427132407,1.1886451046683042e-06,0.9999988139425036,1.0010902500193388,656.5363118677973,655.8213026798678,547.3023318250943,655.8213026798678,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.15183740752241054,1.3277660135099999e-05,0.31622776601683794,0.00031622776601683794,0.0015356888942008136,0.023054598323126573,516.1526614841141,8.582337973426447e-05,0.06276878141113791,3.6149948699624375e-05,0.9999638500513004,1.0004530902832416,0.0008887518694069605,5.118521303658114e-07,0.9999994888794818,1.0007154384182904,651.100223944036,650.6347348584441,540.6552856985952,650.6347348584441,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.25306234587079857,3.688238926419999e-05,0.7943282347242822,0.0007943282347242822,0.0024331291778761045,0.06404055089763168,427.1837865000103,0.00016253941505534915,0.09849886415771741,5.672770454073092e-05,0.9999432722954593,1.0007110887903805,0.0004229834848551433,2.4360567362533687e-07,0.9999997566346186,1.0004935642548092,645.8338684156314,645.5152651548173,535.2392512026198,645.5152651548173,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.3542872842192847,7.22894829579e-05,1.2589254117941688,0.0012589254117941688,0.003209772251064656,0.1255194797594762,379.2792088651406,0.00026499535289226887,0.13947587313279275,8.032728285037404e-05,0.9999196727171497,1.0009268178429729,0.005834514931264964,3.3602279781553154e-06,0.9999966274188483,0.9981669075369324,642.0607401577201,643.2398582939034,531.7125542263778,643.2398582939034,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.5061246917419403,0.00014752955705700003,2.2387211385683425,0.0022387211385683425,0.004709882387080549,0.2561622035908741,319.44402736677387,0.0004649049076944816,0.20874270410360773,0.00012021960399931063,0.9998797803960007,1.0013458479729647,0.011556770332444616,6.655803175702278e-06,0.9999933097210618,0.9974201156662164,635.8791972409032,637.5239352538767,526.3006251452405,637.5239352538767,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,0.7591870376126245,0.000331941503378,3.5481338923357604,0.00354813389233576,0.006566277333721034,0.5763649580790325,273.2401951018189,0.0009176706232922587,0.34130566521322625,0.0001965655858050475,0.999803434414195,1.0018324878590246,0.19415862739836046,0.00011182030720122869,0.999885776755095,0.9894254878504383,629.393950546907,636.1206157264935,520.8938776161916,636.1206157264935,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,1.0122493834838806,0.0005901182282280001,5.011872336272725,0.005011872336272725,0.00853307174753126,1.0246488143634964,240.23269964213657,0.0015164884125503757,0.4918395981868795,0.0002832614532762718,0.9997167385467237,1.0023374643331926,0.5498453772261732,0.00031666828210758847,0.9996717532458291,0.9822048241900343,623.3576370985847,634.6513698022513,515.9835483778646,634.6513698022513,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,1.5183740752241055,0.00132776601351,8.91250938133746,0.008912509381337459,0.013483922235707609,2.3054598323126574,189.2486927718713,0.003141847171760501,0.8363873394478437,0.000481694223375345,0.9995183057766247,1.0036109507863071,1.012390310916218,0.0005830582812162735,0.9993877302421278,0.975853400214186,610.3354692583022,625.4376621778868,505.52743109431196,625.4376621778868,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,2.530623458707986,0.00368823892642,15.848931924611142,0.01584893192461114,0.02178309745945218,6.40405508976317,144.08924230715851,0.008061517279460546,1.6574621896973751,0.00095456964086442,0.9990454303591356,1.005557311255516,4.317764628159011,0.002486697468007629,0.9972454290549276,0.9501332027496489,592.2717691290225,623.3565645480137,491.0140518070239,623.3565645480137,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,4.166947281934958,0.01,25.11886431509582,0.02511886431509582,0.03239980759821711,17.36344965042513,112.54161456456585,0.02060239013935411,3.2389404889289795,0.0018653784553979325,0.9981346215446021,1.0076628185971932,20.00971415553194,0.011524043066546988,0.9855375274659449,0.8926499042080214,572.8536867708766,641.7450828935281,475.2696039028262,641.7450828935281,vanhateren,25,22.608600339997793,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_feature_interpolation_cases/vanhateren_feature_path_coupled_t060_n1000_trials25_seed20260828.npz,25.786814041137696,2.1398679499177367,0.42797358998354734,25.118864059448242,25.118864059448242,28.18383026123047,0.001873842071265992,0.0002045350846039067,4.090701692078134e-05,0.0018117432783722066,0.0017315766781207562,0.0019923308917217226,0.998126157928734,0.00020453508460391168,4.0907016920782334e-05,0.9981882567216278,0.9980076691082783,0.9982684233218793,1.0081336397022072,0.003739836984742026,0.0007479673969484052,1.008488975412886,1.0063204996843564,1.0100575809947154,0.009808008980271342,0.004332378185658851,0.0008664756371317701,0.009609471941173106,0.007324027953587399,0.012067631204190287,0.987709597458617,0.006024571383342634,0.0012049142766685267,0.9881882749651422,0.984770054807229,0.9912409083873536,0.9035152529641138,0.022792144335923883,0.004558428867184777,0.9019720859082827,0.8901472294195987,0.9144194651010675
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,5.061246917419402,0.014752955705699998,31.622776601683793,0.03162277660168379,0.03966762577346326,25.616220359087404,98.36011697974479,0.029815089477410576,4.198869118323171,0.0024182228778601984,0.9975817771221398,1.0091347589853594,27.64866940452234,0.0159234886852368,0.9791453685552095,0.8738116935479487,561.0750512524231,642.1006441036317,465.6559384712733,642.1006441036317,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,7.217364404772381,0.03,44.668359215096345,0.04466835921509635,0.053972278901442794,52.09034895127538,79.12328263354132,0.058800485652300255,6.710136701024875,0.003864518189713865,0.9961354818102861,1.011573213890122,60.20200575256994,0.034671685042203554,0.9476468103857932,0.8137966567373089,540.3738986368797,664.0158744364451,448.6946176268997,664.0158744364451,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,10.122493834838805,0.05901182282279999,63.09573444801943,0.06309573444801943,0.07378828885767655,102.46488143634961,62.3542856374339,0.11285186646281752,10.386985026467901,0.0059820975875111235,0.9940179024124889,1.0146543245844146,109.07669597388714,0.06281971507385141,0.8881300762992955,0.7493613855092328,515.5961275799083,688.047366131005,428.37905480419465,688.047366131005,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,13.177044300762265,0.1,89.12509381337459,0.08912509381337459,0.10132106407780554,173.6344965042513,48.04761577445795,0.18809854703624945,14.46405053199814,0.008330171033521556,0.9916698289664785,1.0192716396439248,135.2604720458965,0.07789953884111087,0.8501037646085494,0.7208951113987595,486.38025573120916,674.6893522241828,404.55183910882846,674.6893522241828,vanhateren,25,22.608600339997793,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_feature_interpolation_cases/vanhateren_feature_path_coupled_t060_n1000_trials25_seed20260828.npz,92.31775451660157,7.341192619803243,1.4682385239606486,89.12509155273438,89.12509155273438,100.0,0.008187270561995247,0.001357716894125776,0.0002715433788251552,0.008320755782237763,0.007052617640312694,0.008949440629724002,0.9918127294380048,0.0013577168941257818,0.00027154337882515637,0.9916792442177622,0.991050559370276,0.9929473823596873,1.0177613537407657,0.012241911136254087,0.0024483822272508174,1.019182263891936,1.0068817638692389,1.027627274094335,0.06624327349082036,0.021935387917895403,0.0043870775835790805,0.06841631635264624,0.05785326041382591,0.07461972477642617,0.8753718771149436,0.05565534160984965,0.011131068321969929,0.8745313306037888,0.8587516746413546,0.8996994728599982,0.7466960887702858,0.046551965212606225,0.009310393042521245,0.7384348716807873,0.7268338879428377,0.7594729528434985
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,15.183740752241055,0.13277660135100003,100.0,0.1,0.11271880170450521,230.54598323126578,43.81776126938143,0.24775984048725622,17.213857255990426,0.009913846385685786,0.9900861536143142,1.0204424892854753,179.56453548084698,0.10341524241782826,0.7753065840174361,0.6784175962248117,475.6279344573719,701.0843131193784,395.84526929832964,701.0843131193784,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,20.244987669669033,0.236047291291,141.25375446227554,0.14125375446227553,0.15559118357870685,409.8595257450512,32.693440596673994,0.4341709134929665,24.31138774791527,0.014001473346236833,0.9859985266537632,1.0264503811337105,234.3156394223083,0.1349476308796572,0.6628359628407807,0.6326478108413437,440.4049090243624,696.1296656328867,367.6512054209887,696.1296656328867,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,22.82331022250615,0.3,158.48931924611173,0.15848931924611173,0.17337889591709718,520.9034895127538,29.488867402089795,0.5488492063480149,27.945716835261095,0.016094564961391108,0.9839054350386089,1.028343172638309,276.1512237163656,0.15904168196761773,0.5599789485269904,0.6011996966304843,427.7307577352042,711.4620318880509,357.64911529237867,711.4620318880509,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,30.3674815045107,0.5311064054050001,199.52623149688827,0.19952623149688828,0.2155310300432329,922.1839329267995,23.792803392654925,0.9608170010017894,38.63306807498992,0.022249650186329205,0.9777503498136708,1.031136834523886,421.42383759766864,0.24270743779727577,0.05708251234326178,0.5073465337610261,401.1493940771923,790.6812550849996,336.949218182312,790.6812550849996,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,41.66947281934957,1.0,281.83829312644605,0.28183829312644604,0.29952252967672266,1736.3449650425127,16.89788572602564,1.7905786845669809,54.233719524468206,0.031234415174602327,0.9687655848253977,1.0391294670742948,541.0960552507629,0.3116293513930365,-0.5968388608983743,0.4417622805712279,358.8279879659345,812.2648848651046,304.81831778079015,812.2648848651046,vanhateren,25,22.608600339997793,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_feature_interpolation_cases/vanhateren_feature_path_coupled_t060_n1000_trials25_seed20260828.npz,312.6891174316406,67.60151868977457,13.520303737954913,316.2277526855469,251.1886444091797,354.8133850097656,0.033616439995088114,0.006619465095176399,0.0013238930190352797,0.03442106221805247,0.02931333616555958,0.03697770660793086,0.9663835600049119,0.006619465095176397,0.0013238930190352795,0.9655789377819475,0.9630222933920691,0.9706866638344405,1.0534516908480316,0.03436431494858028,0.006872862989716055,1.0452428769705844,1.035604407291749,1.0686461308315744,0.28156396265360756,0.10618345401722867,0.021236690803445736,0.2766890810783025,0.19283651446389827,0.3477928901636778,-0.6178090232895651,1.246482741039729,0.2492965482079458,-0.23156722701836552,-1.0663394666820136,0.3869904436471595,0.4800610702507304,0.10814473319349097,0.021628946638698195,0.4739875656618919,0.41026032000239476,0.5608684542601178
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,50.612469174194025,1.47529557057,354.81338923357606,0.3548133892335761,0.37360599081592444,2561.6220359087406,13.2813701944163,2.627733358724149,66.11132281540833,0.03807499324524471,0.9619250067547553,1.0463993633616722,604.9340768736146,0.34839509950651043,-1.0750768225531462,0.40974996865183444,329.60575708210615,804.4070342862502,283.230708213255,804.4070342862502,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,72.17364404772381,3.0000000000000004,562.341325190349,0.5623413251903491,0.5832816431668693,5209.034895127539,7.9931921910527715,5.3023493224895315,93.31442736199165,0.053741871137747636,0.9462581288622524,1.0679784387215772,692.4746742397933,0.39881169248118775,-1.9371706739466976,0.3684846062991119,271.03951509819507,735.5517990843362,241.2310861800662,735.5517990843362,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,91.10244451348444,4.77995764864,707.9457843841374,0.7079457843841374,0.7299114198807136,8299.655396332511,6.137569614562458,8.41524958923898,115.59419290646883,0.06657328770129421,0.9334267122987058,1.078437307711033,807.7509824787522,0.46520190327443095,-3.6019643691198704,0.31794288855372904,242.75035645360617,763.5030226901391,221.3114791813074,763.5030226901391,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.010151528774159821,1.0,1000,131.77044300762265,10.0,1000.0,1.0,1.0234313968127062,17363.44965042513,4.097147016101822,17.523700230149654,160.25057972452404,0.09229190221460426,0.9077080977853957,1.0949421626743534,995.6311174733978,0.5734062859156681,-8.729571318598408,0.24276404871686913,202.87213865180698,835.6762038040184,193.032439256086,835.6762038040184,vanhateren,25,22.608600339997793,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_feature_interpolation_cases/vanhateren_feature_path_coupled_t060_n1000_trials25_seed20260828.npz,1046.4717236328124,392.40026155350745,78.4800523107015,1122.0184326171875,794.3282470703125,1258.9254150390625,0.10522244369953017,0.04348839756456064,0.008697679512912128,0.09793481014746955,0.07294936806594458,0.11880328920523091,0.8947775563004698,0.043488397564560646,0.00869767951291213,0.9020651898525305,0.8811967107947691,0.9270506319340555,1.153657745785762,0.18220287807784047,0.03644057561556809,1.1225930095853847,1.0112204652586954,1.2376152463227397,0.5419978644327329,0.17305521384270223,0.03461104276854045,0.536275756515047,0.4191710563891533,0.6807463999944104,-20.818111602824594,34.140670029295684,6.828134005859137,-6.483746018328414,-21.247155982907852,-2.372181549344739,0.2729852331908994,0.11835413523546753,0.023670827047093508,0.2676914881588177,0.17492642752636264,0.3525657899144089
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.0,0.0,0.00794328234724282,7.94328234724282e-06,8.396888858919523e-05,0.0,671.8158317799554,2.9222662765806957e-05,0.02922266276580696,1.6829986756169427e-05,0.9999831700132439,1.0000220855926603,9.874572558333581e-08,5.6869877571199174e-11,0.9999999999431309,1.0000075412119431,658.717004590786,658.7120371037047,690.4713984063635,658.7120371037047,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.005061246917419403,1.47529557057e-08,0.00794328234724282,7.94328234724282e-06,8.396888858919523e-05,2.5616220359087406e-05,671.8158317799554,2.930071717195952e-05,0.029275100951600425,1.6860187083206506e-05,0.9999831398129168,1.0000220553898254,2.7787470494219546e-07,1.600342734517573e-10,0.9999999998399617,0.9999873495346547,658.717004590786,658.7253377728435,690.4713984063635,658.7253377728435,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.015183740752241055,1.32776601351e-07,0.00794328234724282,7.94328234724282e-06,8.396888858919523e-05,0.00023054598323126577,671.8158317799554,2.992515242117841e-05,0.02969460643794715,1.7101789699502545e-05,0.9999828982103005,1.0000218137672077,5.266299845691049e-05,3.0329801691002736e-08,0.9999999696596314,0.9998258454660625,658.717004590786,658.8317431259534,690.4713984063635,658.8317431259534,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.05061246917419403,1.4752955705700001e-06,0.01584893192461114,1.584893192461114e-05,0.00010647641225933466,0.0025616220359087408,627.7938978616052,3.6522949381487874e-05,0.03396132734557914,1.9559089944288593e-05,0.9999804409100557,1.0000282035002086,7.0385164614651896e-06,4.053639457118395e-09,0.9999999959458443,0.9999363318018386,657.4974218779192,657.5392862194932,675.2309632304933,657.5392862194932,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.15183740752241054,1.3277660135099999e-05,0.08912509381337459,8.912509381337459e-05,0.00026544065494329814,0.023054598323126573,477.6859303949442,8.101673048510072e-05,0.057962132161974135,3.338169161596008e-05,0.9999666183083841,1.0000735549496536,0.0005956441740969039,3.430448361868692e-07,0.999999657356654,1.0005857002955325,652.0099898377711,651.628330931767,626.8605326796294,651.628330931767,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.25306234587079857,3.688238926419999e-05,0.22387211385683423,0.00022387211385683424,0.0005010557522320734,0.06404055089763168,389.87779592575237,0.0001524032725252134,0.08836272162758169,5.0890072771580966e-05,0.9999491099272284,1.000139109888317,0.0011632798703315411,6.699589619295837e-07,0.9999993311364295,1.000818510208812,647.2106842316573,646.68136892934,600.4959185101604,646.68136892934,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.3542872842192847,7.22894829579e-05,0.4466835921509635,0.0004466835921509635,0.0008464170356386578,0.1255194797594762,326.62612033930594,0.00024748489128473164,0.12196541152525542,7.024261536777584e-05,0.9999297573846322,1.0002372309576981,0.0073221269291201,4.2169770849312915e-06,0.9999958002890728,1.0020535279605916,642.3960200136619,641.079545242543,581.8946484485863,641.079545242543,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.5061246917419403,0.00014752955705700003,0.7943282347242822,0.0007943282347242822,0.0013427447602884271,0.2561622035908741,277.22121208373045,0.00043329892031197836,0.1771367167211042,0.00010201700715431693,0.9998979829928457,1.0003696656056316,0.005744840070804219,3.3085822152071965e-06,0.999996703421321,1.0018189508556328,637.2906482008008,636.1335525311276,567.0824811924118,636.1335525311276,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,0.7591870376126245,0.000331941503378,1.584893192461114,0.001584893192461114,0.0023923338918930663,0.5763649580790325,222.86215873367954,0.0008561117064450663,0.2797467483660337,0.00016111242523698875,0.999838887574763,1.0006481471848214,0.01235468911560163,7.115342494916693e-06,0.9999929224659412,1.0026674599331418,629.315285067976,627.6410776409748,549.4901676908873,627.6410776409748,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,1.0122493834838806,0.0005901182282280001,2.5118864315095824,0.0025118864315095825,0.0035583541014564627,1.0246488143634964,189.86366584958708,0.0014189263381531349,0.3942775237896383,0.00022707326696454284,0.9997729267330354,1.0009479077753203,0.018824442264739696,1.0841418406899805e-05,0.9999892296241047,1.0032926309247925,622.4362792840369,620.3935522882308,537.273681681108,620.3935522882308,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,1.5183740752241055,0.00132776601351,4.4668359215096345,0.004466835921509635,0.005911218188400815,2.3054598323126574,152.37039826597817,0.002959790953839663,0.6543311215270057,0.0003768439651685142,0.9996231560348315,1.001517181014741,0.009777675585474896,5.6311826176980326e-06,0.9999943954482717,1.0023730112974232,611.3385519593041,609.89127307809,520.4299554505183,609.89127307809,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,2.530623458707986,0.00368823892642,7.943282347242821,0.00794328234724282,0.009925110108532831,6.40405508976317,119.09090708808651,0.007678572133249595,1.2745170434864255,0.000734022944257059,0.9992659770557429,1.0023461174211015,0.15668237435111335,9.023689272901893e-05,0.999908023989608,0.9905006898814167,596.3536163071481,602.0728934358883,500.3587562310324,602.0728934358883,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,4.166947281934958,0.01,15.848931924611142,0.01584893192461114,0.018705113568016456,17.36344965042513,84.81803294731031,0.019844134979204935,2.4806853287798045,0.001428682306064145,0.9985713176939358,1.004125252938895,0.35976380151824955,0.0002071960403959481,0.9997867077656033,0.9856056941676249,570.9668555961903,579.3055569533715,469.2427701201674,579.3055569533715,vanhateren,25,20.790032379009062,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/vanhateren_feature_interpolation_cases/vanhateren_feature_path_coupled_t080_n1000_trials25_seed20260828.npz,15.399070587158203,1.2998519613971855,0.2599703922794371,15.848932266235352,14.125375747680664,15.848932266235352,0.001433110282382722,0.0001563535404335312,3.1270708086706244e-05,0.001391818198546796,0.001305460537699119,0.0015346734066532166,0.9985668897176174,0.00015635354043352833,3.127070808670567e-05,0.9986081818014532,0.9984653265933467,0.9986945394623009,1.004128016500177,0.0035777358685634007,0.0007155471737126802,1.0040587079126921,1.0026540814818017,1.0062654758550997,0.0004938469961157235,0.0008976085300347213,0.00017952170600694426,0.00018591568380068224,5.223422044863386e-05,0.00040411420119778767,0.9994670495673365,0.0010206741967823728,0.00020413483935647456,0.9998089087502188,0.9996116561691577,0.9999470024873849,0.9884874189628542,0.01940005031079374,0.003880010062158748,0.9877459415460169,0.9822793746529391,0.9964747083716945
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,5.061246917419402,0.014752955705699998,17.78279410038923,0.01778279410038923,0.02081219412699676,25.616220359087404,79.72026266030886,0.028834414947219396,3.2181945881319916,0.0018534304259368167,0.9981465695740632,1.004270567177227,2.58284725871978,0.0014875196523270026,0.9983907411499747,0.9614316236752569,565.7304368534864,588.425035043962,463.06699326088153,588.425035043962,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,8.796651612426958e-06,1.0,1000,7.217364404772381,0.03,28.183829312644548,0.028183829312644546,0.031990132607757536,52.09034895127538,61.12826363031236,0.05724641004300486,5.156061091729476,0.002969491198774107,0.9970305088012259,1.0060884795719836,4.750760072477349,0.0027360692535892666,0.9969535633463859,0.9476925506874091,541.272179689255,571.1474457582716,434.91151744288015,571.1474457582716,vanhateren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
