feature,family,t,feature_dim,cutoff,taper_power,whitening_power,taper_strength,low_high_backprop_gain_ratio,retained_signal_fraction,n,sigma,noise_signal_ratio,de_alpha_cv,de_lambda,de_kappa,de_effective_noise_variance,de_df2,de_variance_scale,de_gen_error,de_gen_error_normalized,de_r2_gen,de_slope_gen,de_acc_error,de_acc_error_normalized,de_r2_acc,de_slope_acc,de_acc_numerator,de_acc_denominator,de_mean_feature_norm_sq,de_mean_pixel_gradient_norm_sq,n_trials,mc_elapsed_seconds,case_path,mc_alpha_cv,mc_alpha_cv_std,mc_alpha_cv_se,mc_alpha_cv_median,mc_alpha_cv_q25,mc_alpha_cv_q75,mc_gen_error_normalized,mc_gen_error_normalized_std,mc_gen_error_normalized_se,mc_gen_error_normalized_median,mc_gen_error_normalized_q25,mc_gen_error_normalized_q75,mc_r2_gen,mc_r2_gen_std,mc_r2_gen_se,mc_r2_gen_median,mc_r2_gen_q25,mc_r2_gen_q75,mc_slope_gen,mc_slope_gen_std,mc_slope_gen_se,mc_slope_gen_median,mc_slope_gen_q25,mc_slope_gen_q75,mc_acc_error_normalized,mc_acc_error_normalized_std,mc_acc_error_normalized_se,mc_acc_error_normalized_median,mc_acc_error_normalized_q25,mc_acc_error_normalized_q75,mc_r2_acc,mc_r2_acc_std,mc_r2_acc_se,mc_r2_acc_median,mc_r2_acc_q25,mc_r2_acc_q75,mc_slope_acc,mc_slope_acc_std,mc_slope_acc_se,mc_slope_acc_median,mc_slope_acc_q25,mc_slope_acc_q75
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,20.0,0.059011818241648174,141.25375446227554,0.14125375446227553,0.175330984297991,400.0,107.45824975690137,0.4688344357312476,68.83443573124758,0.010155113025346987,0.989844886974653,1.0218601925283293,62.92861686441462,0.00928383025150288,0.9886308180240605,0.9036473651034759,520.8233141549327,576.3568115924221,1088.8351543132312,576.3568115924221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,26.035173773906333,0.1,199.52623149688827,0.19952623149688828,0.23994426704022362,677.8302734375002,90.03662027512205,0.7761168686006733,98.2865951631731,0.01450017672339907,0.9854998232766009,1.0284509543653235,100.70510158684604,0.014856977877124184,0.9807322127343171,0.878110796716345,497.89199590883516,567.0036147723948,1040.6568603259586,567.0036147723948,25,27.81015654699877,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_feature_interpolation_cases/ffhq_feature_path_coupled_t060_n1000_trials25_seed20260827.npz,203.21151489257812,28.465441262264694,5.693088252452939,199.52622985839844,177.82794189453125,223.8721160888672,0.014922709210551,0.0019130197380815017,0.00038260394761630034,0.014949190511861249,0.012967633427103806,0.01597204979695244,0.9850772907894491,0.001913019738081498,0.0003826039476162996,0.9850508094881387,0.9840279502030476,0.9870323665728962,1.0326904563843684,0.013760031078730046,0.002752006215746009,1.0291167264440395,1.0235571182943157,1.0431174213750574,0.016854187027509647,0.012783579157912735,0.002556715831582547,0.014871296467025912,0.007072164259249064,0.020192801119681122,0.9761557245094301,0.02046365495454094,0.004092730990908188,0.9807110634405964,0.9725637579541386,0.9915695146081651,0.8803823192766816,0.05149633366686496,0.010299266733372992,0.8780520747735907,0.8578986237938523,0.9159038392121908
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,30.0,0.1327765910437084,251.18864315095823,0.25118864315095824,0.296371470631706,900.0,79.36024389354722,1.0188339067251944,118.83390672519427,0.01753151226153034,0.9824684877384696,1.0348504362743243,106.09153782677905,0.015651636368027067,0.9795520690639468,0.8748934998969795,480.96521793205636,549.7414462316739,1004.8801762424148,549.7414462316739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,40.0,0.2360472729665927,354.81338923357606,0.3548133892335761,0.4079783458520573,1600.0,64.76517913582067,1.7737139648257911,173.71396482579124,0.025627942295839142,0.9743720577041609,1.0446637111866557,190.42527017258533,0.02809335358010338,0.9594537560856534,0.8323892796384927,453.15204564772154,544.3991852520323,945.3219024982849,544.3991852520323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,45.09424376029051,0.2999999767108532,398.1071705534969,0.3981071705534969,0.45415672265580237,2033.4908203124996,60.28195470721047,2.2364026234914247,202.91180317892483,0.0299354861206995,0.9700645138793005,1.047411677099089,262.46720114169335,0.0387216669204193,0.9399817829353084,0.803221782403592,443.2565667712102,551.8482895779944,923.831224629815,551.8482895779944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,60.0,0.5311063641748336,562.341325190349,0.5623413251903491,0.6277015684801557,3600.0,47.9865634937051,3.892256739065393,292.25673906539294,0.04311650391405941,0.9568834960859406,1.0603884884175012,415.06238179424906,0.06123396458346951,0.8918746813192213,0.752545025138977,411.8269511113769,547.2455964150747,854.3074764813791,547.2455964150747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,82.33044840382567,1.0,794.3282347242822,0.7943282347242822,0.8699265966901386,6778.302734375001,37.42144381360407,7.21095848791704,432.6557535420389,0.06382950672306532,0.9361704932769347,1.0734329273207275,705.5456484619327,0.10408882892055343,0.7731443258996793,0.6773719960689193,378.0708968680026,558.143677421137,777.2510317529476,558.143677421137,25,27.81015654699877,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_feature_interpolation_cases/ffhq_feature_path_coupled_t060_n1000_trials25_seed20260827.npz,820.5410095214844,135.4431897640122,27.08863795280244,794.3282470703125,794.3282470703125,891.2509155273438,0.06461464353078149,0.010040879217942833,0.0020081758435885667,0.06306241552275467,0.05672791518306652,0.07206228058516023,0.9353853564692184,0.010040879217942836,0.002008175843588567,0.9369375844772453,0.9279377194148397,0.9432720848169335,1.0884641083752167,0.049628660536741476,0.009925732107348295,1.0841125628302977,1.0612596113019044,1.1272435920866601,0.10323044080595317,0.06448689860961862,0.012897379721923724,0.08657265722074692,0.062221784008341274,0.12061443677515303,0.7231457655338519,0.3072546958369459,0.06145093916738918,0.8261970221536117,0.7168825738908884,0.8895476301073052,0.6933047802030342,0.09772667539092121,0.01954533507818424,0.7057676815495162,0.6527041077479421,0.7505570525985125
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,100.0,1.4752954560412044,1000.0,1.0,1.082880813839241,10000.0,31.32470424905766,10.547043318425581,547.0433184255826,0.08070505219309636,0.9192949478069037,1.0847107468347261,894.8682250777942,0.13201950262129275,0.6742911031304473,0.6366551189003858,354.511033633368,556.833712804619,721.92990865255,556.833712804619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,142.60051964535404,2.999999767108533,1412.5375446227554,1.4125375446227553,1.5069023902067586,20334.908203125004,23.544916973463856,21.163023728850362,828.1155257253599,0.12217150721797966,0.8778284927820204,1.0907191675265029,1487.8207985367253,0.21949752634848269,0.22297982533612237,0.531494368925535,318.03722955605673,598.3830650906018,633.869201569173,598.3830650906018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,180.0,4.779957277573502,1995.262314968883,1.9952623149688828,2.1015939721329824,32400.0,17.294834344839263,33.474094644383314,1074.0946443833116,0.15846069482168929,0.8415393051783107,1.121887233931011,1609.6431515009208,0.23746992272571524,0.09656485286069472,0.5126911423689128,280.8436323735896,547.7832737190247,541.4600364793736,547.7832737190247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t060,coupled,0.6,10000,100,2.0,0.4,0.6,0.0009084431714034086,1.0,1000,260.3517377390633,10.0,2818.3829312644607,2.818382931264461,2.9369172142200664,67783.02734375,12.409533320357307,69.37339197426114,1590.3646305111408,0.2346257712841735,0.7653742287158265,1.1059540047607825,2397.587839255624,0.35371504447134716,-1.1536986159565372,0.40526052386667055,243.74064434513497,601.4418626802271,447.56439278093006,601.4418626802271,25,27.81015654699877,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_feature_interpolation_cases/ffhq_feature_path_coupled_t060_n1000_trials25_seed20260827.npz,2954.1993701171873,833.5752140530055,166.71504281060112,2818.3828125,2511.886474609375,3548.1337890625,0.23144256969566662,0.05104171789950113,0.010208343579900225,0.2264939605026833,0.19121844314902542,0.2644655658950743,0.7685574303043334,0.05104171789950113,0.010208343579900225,0.7735060394973167,0.7355344341049257,0.8087815568509746,1.108383031938569,0.195143768788728,0.0390287537577456,1.0831940646098623,0.9963982553073802,1.204598108462121,0.3434358264532929,0.13640914229242718,0.027281828458485435,0.31777323813419206,0.28505676810065683,0.40428741672701163,-2.3685426230998274,5.253772954460541,1.0507545908921083,-0.66945358512987,-2.0485701912005845,-0.3121586310475277,0.42646331707307716,0.12286298173878556,0.02457259634775711,0.43628620902607673,0.36416400170561936,0.4660929218481395
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,0.0,0.0,0.03548133892335753,3.5481338923357534e-05,0.00036041251990394775,0.0,665.8978706395905,0.0004855736348272685,0.48557363482726856,7.163645770340804e-05,0.9999283635422966,1.0000320328143395,7.290719149502411e-05,1.07559648325335e-08,0.9999999892418038,0.9998962890322457,649.6292674489754,649.6966481170983,1499.5070555472141,649.6966481170983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,0.01,1.4752954560412044e-08,0.03548133892335753,3.5481338923357534e-05,0.00036041251990394775,0.0001,665.8978706395905,0.0004858729445029997,0.4857729445029998,7.166586176930317e-05,0.9999283341382307,1.0000320034053423,8.150293920879827e-05,1.2024091586874258e-08,0.9999999879732709,0.9998903455810882,649.6292674489754,649.700509980864,1499.5070555472141,649.700509980864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,0.03,1.3277659104370838e-07,0.03548133892335753,3.5481338923357534e-05,0.00036041251990394775,0.0009,665.8978706395905,0.0004882674219088502,0.48736742190885024,7.190109429646433e-05,0.9999280989057036,1.000031768133424,0.0001675032473974221,2.4711677975756253e-08,0.9999999752805508,0.9998428005153451,649.6292674489754,649.7314048909883,1499.5070555472141,649.7314048909883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,0.1,1.4752954560412047e-06,0.04466835921509635,4.466835921509635e-05,0.0003873721593725786,0.010000000000000002,652.7595415087203,0.0005149123524964657,0.5049123524964656,7.448948993371106e-05,0.9999255105100663,1.00003510901248,2.6008066438777832e-05,3.836958223754668e-09,0.9999999961625664,0.9999380568145495,649.1788926715813,649.2191073711472,1481.9316153788618,649.2191073711472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,0.3,1.3277659104370838e-05,0.12589254117941687,0.00012589254117941688,0.0005969313238123473,0.09,578.6780540512226,0.0007223902603982298,0.6323902603982299,9.329624776102225e-05,0.999906703752239,1.0000605134570255,0.0013836728747719028,2.0413263047984586e-07,0.9999997960517031,1.0004518103921778,646.3275324779679,646.0356468589997,1387.2987059894465,646.0356468589997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,0.5,3.6882386401030106e-05,0.2818382931264455,0.0002818382931264455,0.0009365792253440202,0.25,509.5134493374555,0.0010728535953116473,0.8228535953116474,0.00012139521701504414,0.999878604782985,1.0000996667279158,0.004724142212378192,6.969505539613989e-07,0.9999993042116687,1.0008348356448795,643.0234809489694,642.4871098083258,1304.7353366517546,642.4871098083258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,0.7,7.228947734601901e-05,0.5011872336272725,0.0005011872336272724,0.0013597967654060369,0.48999999999999994,457.92065913150344,0.0015365968775101478,1.046596877510148,0.00015440396176976342,0.9998455960382302,1.0001461606495785,0.007180584374973388,1.059348350011871e-06,0.9999989428289491,1.001029246496235,639.9578212144858,639.2998241104764,1245.714252906807,639.2998241104764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,1.0,0.00014752954560412043,1.0,0.001,0.0022261580411730817,1.0,396.8488465174147,0.0024245738275734657,1.4245738275734656,0.000210166729461436,0.9997898332705386,1.0002448968526638,0.025613300730014308,3.778718618120697e-06,0.9999962359295032,1.0019438926457294,635.3092931899482,634.0767161246453,1177.3706350211366,634.0767161246453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,1.5,0.00033194147760927097,1.9952623149688828,0.001995262314968883,0.0037928053059528674,2.25,339.021115407303,0.004389955241633943,2.139955241633943,0.00031570662441141137,0.9996842933755886,1.0004034677810707,0.027372092954311398,4.038192435783307e-06,0.9999959779884747,1.002009525425513,629.2844690272054,628.0224419622895,1112.6452326193257,628.0224419622895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,2.0,0.0005901181824164817,3.5481338923357604,0.00354813389233576,0.006058173958765183,4.0,294.37929548301406,0.006944205591248911,2.9442055912489122,0.0004343573130420628,0.9995656426869579,1.0006479575818923,0.0993575722736287,1.4658177489856997e-05,0.9999854534217933,1.0038285999386012,622.8482505915927,620.4727088167133,1061.160305159183,620.4727088167133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,3.0,0.0013277659104370839,7.0794578438413875,0.007079457843841387,0.010876037293490563,9.0,245.61561946426025,0.013778441640979647,4.778441640979646,0.0007049613239895348,0.9992950386760104,1.0011100739487395,0.15617903196325195,2.3041021618429962e-05,0.9999771785945595,1.0048001064174068,612.782289327527,609.8549208084671,1000.9764644883409,609.8549208084671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,5.0,0.003688238640103011,15.848931924611142,0.01584893192461114,0.022073548562957783,25.0,195.36397824786272,0.03419342718415074,9.193427184150744,0.0013563021350223277,0.9986436978649776,1.0020549834316237,0.12159376105613469,1.7938672316907546e-05,0.9999822123228742,1.0042354069836212,596.4758785211656,593.9602152773865,930.2371638505964,593.9602152773865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,8.233044840382567,0.01,35.481338923357605,0.03548133892335761,0.0457360307180501,67.78302734375,151.72145635868725,0.08574530711644841,17.962279772698412,0.0026499669728802804,0.9973500330271197,1.0038926002316375,0.11164014111605024,1.6470219290030775e-05,0.999983662655175,1.0040583517947599,573.1633971297473,570.8467003986517,855.3741947853657,570.8467003986517,25,42.403243740991456,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_feature_interpolation_cases/ffhq_feature_path_coupled_t080_n1000_trials25_seed20260827.npz,35.020263595581056,4.994955090241261,0.9989910180482522,35.48133850097656,31.62277603149414,39.81071853637695,0.0026913824729407673,0.00022546946548640992,4.5093893097281984e-05,0.0026329930224584137,0.002579229189162875,0.0028033717399539378,0.9973086175270593,0.00022546946548640865,4.509389309728173e-05,0.9973670069775415,0.9971966282600461,0.9974207708108371,1.0040858840906284,0.004008444403107344,0.0008016888806214688,1.0039556006034294,1.0012664186397708,1.0063311839724418,0.0002051206822408978,0.0003168612411330143,6.337224822660286e-05,7.913120950974083e-05,4.142977428155203e-05,0.0001702958548880014,0.9997933258989583,0.000328921009469836,6.578420189396721e-05,0.9999222580604185,0.9998325288030797,0.9999590984537576,1.0015819203838159,0.014527926058549174,0.002905585211709835,1.0040878802383977,0.9901041231124099,1.0088050115893497
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,10.0,0.014752954560412044,44.668359215096345,0.04466835921509635,0.056491097865871455,100.0,140.35943084185902,0.12342835711609501,23.428357116095018,0.0034563748795885594,0.9965436251204114,1.0044388727706735,0.06894229893900568,1.0171026035374943e-05,0.9999897637873242,0.996810795391422,564.869765653946,566.6770146004851,832.777513560298,566.6770146004851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,14.260051964535403,0.029999997671085327,79.43282347242821,0.07943282347242821,0.09625503190466159,203.34908203125002,113.95102598045199,0.24138680076880406,38.03771873755406,0.005611687361168688,0.9943883126388313,1.0070647378768751,0.2719186375867568,4.011603304446573e-05,0.9999593709303769,0.9936662781049003,540.4219233955748,543.8666233358108,773.5807180093208,543.8666233358108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,20.0,0.059011818241648174,141.25375446227554,0.14125375446227553,0.16500760134346187,400.0,90.29733069711588,0.46013936349378437,60.13936349378438,0.008872332969159038,0.991127667030841,1.0115271050289203,0.3309648266874259,4.882709049214241e-05,0.9999504833179246,0.9930123615940618,510.22847092415566,513.8188512629356,710.5444089859114,513.8188512629356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,26.035173773906333,0.1,199.52623149688827,0.19952623149688828,0.22858388461961374,677.8302734375002,77.42830554028298,0.763254170027583,85.42389659008285,0.012602548647668296,0.9873974513523317,1.0144923274889295,4.025898676677671,0.0005939390024184866,0.9993760176261555,0.9756291361987621,489.25444367104717,501.47584314391855,670.9164568676973,501.47584314391855,25,42.403243740991456,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_feature_interpolation_cases/ffhq_feature_path_coupled_t080_n1000_trials25_seed20260827.npz,203.44473754882813,35.353829019856164,7.070765803971232,199.52622985839844,177.82794189453125,223.8721160888672,0.012993914063379646,0.0016914315514902265,0.0003382863102980453,0.012785570541131948,0.011209886289829885,0.014435678018484506,0.9870060859366202,0.0016914315514902248,0.00033828631029804494,0.9872144294588681,0.9855643219815154,0.9887901137101701,1.018411339646261,0.01332840233006929,0.002665680466013858,1.0167142199585324,1.0101110908407926,1.0289380861424462,0.0025264197481712236,0.004276885701010328,0.0008553771402020656,0.0008832537935772452,0.00016712467793132807,0.0017252522868540906,0.9969643774516919,0.005614297405187994,0.0011228594810375988,0.9990880666995567,0.9982029301959762,0.9998284689963639,0.9752497544548381,0.04464962081802194,0.00892992416360439,0.9821059175280396,0.9593321266817239,1.0022037480554795
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,30.0,0.1327765910437084,251.18864315095823,0.25118864315095824,0.28432883557720956,900.0,69.41628958985939,1.0028929828278743,102.89298282787428,0.015179755002448858,0.9848202449975512,1.0175870011877792,5.155569245467394,0.0007605987881143827,0.9991956465458643,0.9724210444702055,474.09251096733374,487.5383082907557,643.7209502494453,487.5383082907557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,40.0,0.2360472729665927,398.1071705534969,0.3981071705534969,0.44086036863085154,1600.0,54.80812995325402,1.749312141916281,149.31214191628098,0.022027952450086877,0.9779720475499131,1.0258691694735704,8.336432128411602,0.0012298700438641542,0.9986791084613986,0.964930496954417,441.049105839505,457.07862610993834,587.3221470411044,457.07862610993834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,45.09424376029051,0.2999999767108532,446.6835921509635,0.4466835921509635,0.49216045452309054,2033.4908203124996,51.460340884704685,2.2072936150160056,173.802794703506,0.025641047327334472,0.9743589526726655,1.0268528335509512,21.78444150956905,0.003213848757146261,0.9963882530825012,0.9433091827793402,432.2495201337876,458.2267702093385,572.7774595761988,458.2267702093385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,60.0,0.5311063641748336,630.9573444801943,0.6309573444801942,0.685412855519916,3600.0,42.16891499114087,3.848645516724882,248.64551672488167,0.03668256009892352,0.9633174399010764,1.032562114197354,64.5311607130353,0.009520252817300567,0.9883097674958611,0.9024282171050433,404.6628227026782,448.415524949809,528.0213295285129,448.415524949809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,82.33044840382567,1.0,1000.0,1.0,1.068355990711632,6778.302734375001,31.56002127206572,7.143927406708519,365.6246723335186,0.05394044177101943,0.9460595582289806,1.0463700269351408,104.6196656501968,0.01543449173462854,0.9798758387734333,0.8757643701081347,365.4412223510484,417.2825874452116,465.74567831092816,417.2825874452116,25,42.403243740991456,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_feature_interpolation_cases/ffhq_feature_path_coupled_t080_n1000_trials25_seed20260827.npz,1048.1821069335938,209.74210265315907,41.948420530631815,1000.0,891.2509155273438,1122.0184326171875,0.0540857971691684,0.008961108005909218,0.0017922216011818435,0.05328531899926724,0.047895700196639364,0.05962402443525648,0.9459142028308317,0.008961108005909216,0.0017922216011818433,0.9467146810007327,0.9403759755647435,0.9521042998033606,1.0608319330194416,0.04310773310073529,0.008621546620147058,1.056313215188035,1.033940851491737,1.0930460765987637,0.02115568189180411,0.026798207731512796,0.005359641546302559,0.012177817040925253,0.005995192014463546,0.026595871853419124,0.9652491486834904,0.05773117390412347,0.011546234780824694,0.9846137015865327,0.9690439946524975,0.992956262759977,0.8970061323233197,0.10482100374369635,0.02096420074873927,0.8908328935898033,0.8503812176813896,0.9565148196106913
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,100.0,1.4752954560412044,1258.9254117941662,1.2589254117941662,1.3350585735070986,10000.0,27.014806165694687,10.461267021944455,461.2670219444548,0.06805051414963127,0.9319494858503687,1.0517523214066382,173.53300262964584,0.025601245025270288,0.9637167202618503,0.8399961093433341,344.98277259313136,410.6956791297774,433.58875602853857,410.6956791297774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,142.60051964535404,2.999999767108533,1995.262314968883,1.9952623149688828,2.088540073804143,20334.908203125004,19.38046357550663,21.03211547045798,697.2072673329786,0.10285867134152486,0.8971413286584752,1.0672460673045383,310.14984370892523,0.04575626551156671,0.9259537838184376,0.7860928577359636,302.917094325255,385.3451807178232,367.75162178496083,385.3451807178232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,180.0,4.779957277573502,2818.3829312644607,2.818382931264461,2.925810737441941,32400.0,14.835775279036227,33.30804228116469,908.0422811646902,0.13396306512955572,0.8660369348704443,1.0870883091333412,359.22699725337833,0.05299659567352352,0.9105658622914192,0.76979010517894,270.8664055808978,351.87046931180555,317.70545585688683,351.87046931180555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coupled_t080,coupled,0.8,10000,100,2.0,0.19999999999999996,0.8,2.5532042814337754e-07,1.0,1000,260.3517377390633,10.0,4466.835921509635,4.466835921509635,4.594610659951491,67783.02734375,10.143468597782501,69.14236513399644,1359.3377902464433,0.20054248651756695,0.7994575134824331,1.1008376024737647,595.3465994105171,0.0878312132879919,0.8226006877324648,0.703636687007329,228.36873056305808,324.55489427980814,251.61468461606802,324.55489427980814,25,42.403243740991456,/n/home12/binxuwang/Github/AccentuationPredRMT/tables/ffhq_feature_interpolation_cases/ffhq_feature_path_coupled_t080_n1000_trials25_seed20260827.npz,4055.0562744140625,1302.5097747052896,260.50195494105793,3981.07177734375,3162.277587890625,5011.87255859375,0.20077809081112238,0.047870646195170695,0.009574129239034139,0.19778264349747748,0.16175415277574662,0.2258027939461964,0.7992219091888777,0.047870646195170695,0.009574129239034139,0.8022173565025226,0.7741972060538036,0.8382458472242533,1.0542330246364455,0.17510405593682438,0.03502081118736487,1.0145845069458077,0.9510318224805733,1.1327692522093404,0.15797750020043877,0.13199469415907267,0.026398938831814534,0.13280180247043594,0.06980960461287537,0.1903333834032575,0.07568388135965463,2.1471229833450876,0.4294245966690175,0.6712518836221204,0.4010701252981488,0.8710523581736469,0.6453428897807014,0.18313199466543426,0.03662639893308685,0.6355801837572003,0.5637278562602724,0.7357849273548623
coupled_t100,coupled,1.0,10000,100,2.0,0.0,1.0,7.175850188472594e-11,1.0,1000,0.0,0.0,0.01,1e-05,6.0557213633695996e-05,0.0,656.3711493141212,0.0005145639691170426,0.5145639691170426,7.591338854808996e-05,0.9999240866114519,0.9999791093826707,0.019451337685668927,2.8696470101590403e-06,0.9999971206058466,0.9983059967502513,649.521308466057,650.6234667330656,3239.033401458842,650.6234667330656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
