pc,kappa_0.0735436,kappa_0.735436,kappa_7.35436,kappa_73.5436,kappa_735.436
1.850000000000000000e+02,1.999514493127282355e-01,2.152120542941134695e-01,3.244818929774169192e-01,6.025578484764655407e-01,7.846843958326789048e-01
1.860000000000000000e+02,2.011824862074207410e-01,2.165110730582147647e-01,3.261433410473372763e-01,6.042036411166223919e-01,7.857057038975749919e-01
1.870000000000000000e+02,2.025517581333364792e-01,2.179557366365662552e-01,3.279889498857286867e-01,6.060270986116853553e-01,7.868361701490150795e-01
1.880000000000000000e+02,2.040293425030838825e-01,2.195141820044374248e-01,3.299752556245235668e-01,6.079791662833259336e-01,7.880439951598519066e-01
1.890000000000000000e+02,2.053067512443554621e-01,2.208612613013430093e-01,3.316899477360666926e-01,6.096593878950847811e-01,7.890824992630450785e-01
1.900000000000000000e+02,2.064280451372479952e-01,2.220436980991374321e-01,3.331949442575930509e-01,6.111338580186415070e-01,7.899937716180848168e-01
1.910000000000000000e+02,2.075212175153848537e-01,2.231964057955385383e-01,3.346614051981591786e-01,6.125690362478022344e-01,7.908804106906918152e-01
1.920000000000000000e+02,2.088787777020877368e-01,2.246275279644853462e-01,3.364785722593535144e-01,6.143397766319345088e-01,7.919726228553756187e-01
1.930000000000000000e+02,2.100508575166442626e-01,2.258627904543588361e-01,3.380439740699875406e-01,6.158584877030146565e-01,7.929078722710681815e-01
1.940000000000000000e+02,2.114827316020594095e-01,2.273717099675361675e-01,3.399548480000044726e-01,6.177094957227228234e-01,7.940471105439995680e-01
1.950000000000000000e+02,2.127410608971034567e-01,2.286976599796053111e-01,3.416332037739444605e-01,6.193335203431769020e-01,7.950462545311436369e-01
1.960000000000000000e+02,2.142499182230418464e-01,2.302874346207261502e-01,3.436439531049737539e-01,6.212758325662682823e-01,7.962404675462393389e-01
1.970000000000000000e+02,2.157486769664412052e-01,2.318659026979598692e-01,3.456342167451958436e-01,6.231851139406739959e-01,7.974114239266233417e-01
1.980000000000000000e+02,2.172097908044112458e-01,2.334045231969949508e-01,3.475723812423266446e-01,6.250404689414389425e-01,7.985484307992039010e-01
1.990000000000000000e+02,2.182793696449875365e-01,2.345306359047938383e-01,3.489890413601806074e-01,6.263926256901634071e-01,7.993761852323680861e-01
2.000000000000000000e+02,2.195305322681032345e-01,2.358477015397411614e-01,3.506438141131877906e-01,6.279676128630087284e-01,8.003393702115528807e-01
2.010000000000000000e+02,2.208411420627872657e-01,2.372269013410788219e-01,3.523725694491765537e-01,6.296044776142865063e-01,8.013385216687600732e-01
2.020000000000000000e+02,2.219975702908991155e-01,2.384435799500106701e-01,3.538951333490245044e-01,6.310409635824091312e-01,8.022142347414616959e-01
2.030000000000000000e+02,2.234009223872751582e-01,2.399197822865257457e-01,3.557400455893844349e-01,6.327765727800512829e-01,8.032712090280806905e-01
2.040000000000000000e+02,2.248597434371990833e-01,2.414539620303398637e-01,3.576540327293287747e-01,6.345702208752187490e-01,8.043620201702673667e-01
2.050000000000000000e+02,2.259161494674472304e-01,2.425647917558627631e-01,3.590385228619805691e-01,6.358649246825340828e-01,8.051488035975917779e-01
2.060000000000000000e+02,2.272567231233821594e-01,2.439740576698412322e-01,3.607916015340610905e-01,6.374974722301008923e-01,8.061394159985210139e-01
2.070000000000000000e+02,2.284084108900565624e-01,2.451845004572118514e-01,3.622950100205871715e-01,6.388927923609986070e-01,8.069850655242247761e-01
2.080000000000000000e+02,2.298351883707670795e-01,2.466837280905404550e-01,3.641540370092147261e-01,6.406120242741260018e-01,8.080257098654342052e-01
2.090000000000000000e+02,2.311889356297747167e-01,2.481058785472286810e-01,3.659144393839111609e-01,6.422339710176708794e-01,8.090061706771310979e-01
2.100000000000000000e+02,2.323641326543956498e-01,2.493402605597066779e-01,3.674406492983142147e-01,6.436366471229949537e-01,8.098533385571724530e-01
2.110000000000000000e+02,2.338563102684663997e-01,2.509071535043849721e-01,3.693740960797389228e-01,6.454059442303781147e-01,8.109203105075758478e-01
2.120000000000000000e+02,2.351379702629372570e-01,2.522527983397918061e-01,3.710328409321284604e-01,6.469205381321951887e-01,8.118329811876772162e-01
2.130000000000000000e+02,2.364542348188775345e-01,2.536345779820677881e-01,3.727343661598263025e-01,6.484707542257769353e-01,8.127663912811057267e-01
2.140000000000000000e+02,2.374873857473954464e-01,2.547190633082348499e-01,3.740690078206697078e-01,6.496851643587043812e-01,8.134972810361572604e-01
2.150000000000000000e+02,2.388374867686990088e-01,2.561360813400837544e-01,3.758114102882716967e-01,6.512677352054039304e-01,8.144491443873037584e-01
2.160000000000000000e+02,2.400219427538092531e-01,2.573788641887115869e-01,3.773361914445874099e-01,6.526461320191471183e-01,8.152768400106532587e-01
2.170000000000000000e+02,2.413092841458081561e-01,2.587294038720159839e-01,3.789914516918077014e-01,6.541391644939358319e-01,8.161726789423433548e-01
2.180000000000000000e+02,2.427011353622249290e-01,2.601891248980248705e-01,3.807764691321259831e-01,6.557415016760723692e-01,8.171324944351733288e-01
2.190000000000000000e+02,2.437489236443375618e-01,2.612878128790088184e-01,3.821182978387649976e-01,6.569427856574778790e-01,8.178514076172299641e-01
2.200000000000000000e+02,2.451695286197081713e-01,2.627771699440429320e-01,3.839349774879603494e-01,6.585648966125676740e-01,8.188212801115934969e-01
2.210000000000000000e+02,2.465370562146401712e-01,2.642105367245609626e-01,3.856803404964775916e-01,6.601176641759612940e-01,8.197485250158671466e-01
2.220000000000000000e+02,2.479229533810210773e-01,2.656631239968569314e-01,3.874488141879637859e-01,6.616904434249973876e-01,8.206876070438238191e-01
2.230000000000000000e+02,2.490270819966466376e-01,2.668202028436830187e-01,3.888559316165420832e-01,6.629388971078360449e-01,8.214324322334286554e-01
2.240000000000000000e+02,2.505274794405863981e-01,2.683924542991627527e-01,3.907670643300393820e-01,6.646329088419157261e-01,8.224427430403034034e-01
2.250000000000000000e+02,2.516049970696480065e-01,2.695212318017832231e-01,3.921361487478928209e-01,6.658409264222078239e-01,8.231620774916987848e-01
2.260000000000000000e+02,2.528375109899877460e-01,2.708122290125218323e-01,3.937006810821087610e-01,6.672189927214549066e-01,8.239821799078728137e-01
2.270000000000000000e+02,2.542708203421031876e-01,2.723131312972297824e-01,3.955159600254177232e-01,6.688112721912551351e-01,8.249284132115304313e-01
2.280000000000000000e+02,2.554620189126295404e-01,2.735603681059268211e-01,3.970232527740883421e-01,6.701312351458816874e-01,8.257123799901016081e-01
2.290000000000000000e+02,2.564855023889255903e-01,2.746316578901079053e-01,3.983149550409329498e-01,6.712570470317974491e-01,8.263799544085075333e-01
2.300000000000000000e+02,2.578277787925247755e-01,2.760364936115192735e-01,4.000076412583545848e-01,6.727302054824194633e-01,8.272530644714453096e-01
2.310000000000000000e+02,2.591178330124495610e-01,2.773865903031369484e-01,4.016336575098261585e-01,6.741440545543133656e-01,8.280907643530828199e-01
2.320000000000000000e+02,2.604669710007707084e-01,2.787982269209244301e-01,4.033312623271881892e-01,6.756156214648290081e-01,8.289617531943497264e-01
2.330000000000000000e+02,2.615894386810358463e-01,2.799724313274227216e-01,4.047410914526391457e-01,6.768337312239869341e-01,8.296819266369394041e-01
2.340000000000000000e+02,2.627736430828948588e-01,2.812110702016736297e-01,4.062270181408950132e-01,6.781153422935124464e-01,8.304391948188603045e-01
2.350000000000000000e+02,2.640719307949819794e-01,2.825687188874119737e-01,4.078529982117860553e-01,6.795129533247180609e-01,8.312640502386416941e-01
2.360000000000000000e+02,2.651366805037973506e-01,2.836820141052274757e-01,4.091851559051818965e-01,6.806559452105899188e-01,8.319382223003202181e-01
2.370000000000000000e+02,2.662691308427070913e-01,2.848657719223502971e-01,4.105988629369486387e-01,6.818640707054264283e-01,8.326498559687847134e-01
2.380000000000000000e+02,2.675135764422372220e-01,2.861664449048235137e-01,4.121508857236493850e-01,6.831881164567721321e-01,8.334293208718097645e-01
2.390000000000000000e+02,2.687487395997268380e-01,2.874569212073614932e-01,4.136865484789070124e-01,6.844909589910914693e-01,8.341948809840981083e-01
2.400000000000000000e+02,2.700625089945922763e-01,2.888294886279084150e-01,4.153196011958563694e-01,6.858759129187328440e-01,8.350085896315717626e-01
2.410000000000000000e+02,2.711344596179227073e-01,2.899490517081785290e-01,4.166485722790878032e-01,6.869977392769489599e-01,8.356666776258701024e-01
2.420000000000000000e+02,2.725498350347805299e-01,2.914266417110515373e-01,4.183970624344863776e-01,6.884644144425616785e-01,8.365252602790003156e-01
2.430000000000000000e+02,2.737338136851805714e-01,2.926625275076509269e-01,4.198583943512962935e-01,6.896882926992120577e-01,8.372413387031941712e-01
2.440000000000000000e+02,2.748301499639240197e-01,2.938067272254324958e-01,4.212096311141236837e-01,6.908171376898184501e-01,8.379012675673072064e-01
2.450000000000000000e+02,2.760201836473764048e-01,2.950486029071039962e-01,4.226752820459723781e-01,6.920399996103638873e-01,8.386158568089788767e-01
2.460000000000000000e+02,2.770736347652479892e-01,2.961478603584614122e-01,4.239719015029743687e-01,6.931206366086599679e-01,8.392471055182811890e-01
2.470000000000000000e+02,2.783540692610939615e-01,2.974837091898780983e-01,4.255454099160451698e-01,6.944284114915162398e-01,8.400103378412483446e-01
2.480000000000000000e+02,2.796844174676740846e-01,2.988714246767650295e-01,4.271782896302818155e-01,6.957826753955066446e-01,8.408001536504321471e-01
2.490000000000000000e+02,2.809013876694957390e-01,3.001407086553360970e-01,4.286704498425577547e-01,6.970179757120232855e-01,8.415201571494986821e-01
2.500000000000000000e+02,2.822424530070808957e-01,3.015392842691412278e-01,4.303134603121125390e-01,6.983762743515514737e-01,8.423114905578192868e-01
2.510000000000000000e+02,2.834752708502243368e-01,3.028246346794256638e-01,4.318206796442891626e-01,6.996177603035623749e-01,8.430339021711878988e-01
2.520000000000000000e+02,2.845692577075865648e-01,3.039649612932970313e-01,4.331555566419694192e-01,7.007135654790850321e-01,8.436708358460650592e-01
2.530000000000000000e+02,2.857321803953425943e-01,3.051771009974501569e-01,4.345741463387672865e-01,7.018775181214675918e-01,8.443472713253438178e-01
2.540000000000000000e+02,2.870011921168807989e-01,3.064994540572520410e-01,4.361187142249370319e-01,7.031399731215307591e-01,8.450800320300924096e-01
2.550000000000000000e+02,2.882552241023724204e-01,3.078060567090092903e-01,4.376437274893609231e-01,7.043845807510471513e-01,8.458020815400874026e-01
2.560000000000000000e+02,2.897095245937469921e-01,3.093207362333868504e-01,4.394067942123341397e-01,7.058157842755757860e-01,8.466309391434396758e-01
2.570000000000000000e+02,2.908188857321009624e-01,3.104759753918620580e-01,4.407500085066822226e-01,7.069038287933250286e-01,8.472606240515390130e-01
2.580000000000000000e+02,2.920595950977952215e-01,3.117677988848119308e-01,4.422504359788443362e-01,7.081166926782545001e-01,8.479620727807480884e-01
2.590000000000000000e+02,2.932039873963041554e-01,3.129590722566895633e-01,4.436319218149919474e-01,7.092300127572579438e-01,8.486053174472530936e-01
2.600000000000000000e+02,2.944507655251144551e-01,3.142565995368737930e-01,4.451339818691759653e-01,7.104363542092143602e-01,8.493015361452790346e-01
2.610000000000000000e+02,2.957192781606378662e-01,3.155764118707141130e-01,4.466591379546674401e-01,7.116570339592338534e-01,8.500052498030103987e-01
2.620000000000000000e+02,2.970012514921651081e-01,3.169099361491918287e-01,4.481977753408348253e-01,7.128848397839198103e-01,8.507123947520929264e-01
2.630000000000000000e+02,2.983041746689341633e-01,3.182649666824169388e-01,4.497589254616114474e-01,7.141270616055797049e-01,8.514271887307514053e-01
2.640000000000000000e+02,2.995288536232805776e-01,3.195385845321757068e-01,4.512259633018484983e-01,7.152939119093598697e-01,8.520985233501874312e-01
2.650000000000000000e+02,3.008601960622138138e-01,3.209227969882026965e-01,4.528177338557610732e-01,7.165558993280756184e-01,8.528238464991129142e-01
2.660000000000000000e+02,3.019797494456543663e-01,3.220865512343980552e-01,4.541539193226288296e-01,7.176120987930192374e-01,8.534303162426091216e-01
2.670000000000000000e+02,3.030042677608240642e-01,3.231512128701625186e-01,4.553738918132902991e-01,7.185727436684272718e-01,8.539812451539867677e-01
2.680000000000000000e+02,3.041413233790679627e-01,3.243326443332750775e-01,4.567262590917726683e-01,7.196355156745749548e-01,8.545903572051288810e-01
2.690000000000000000e+02,3.053170317222976271e-01,3.255540404880321592e-01,4.581228111661896363e-01,7.207306640356452299e-01,8.552175991004153932e-01
2.700000000000000000e+02,3.066571647611032181e-01,3.269460698835177648e-01,4.597130301399530716e-01,7.219755317392879679e-01,8.559302022851289493e-01
2.710000000000000000e+02,3.078640470435641818e-01,3.281995052093705789e-01,4.611434709832201162e-01,7.230931541014973263e-01,8.565695739905069273e-01
2.720000000000000000e+02,3.091576804383199817e-01,3.295428306693951037e-01,4.626748564784446960e-01,7.242872078786567469e-01,8.572522304358489720e-01
2.730000000000000000e+02,3.105844288515515195e-01,3.310238378771132028e-01,4.643588871317435030e-01,7.255939144271812413e-01,8.579981473940430092e-01
2.740000000000000000e+02,3.116668603172503271e-01,3.321472100478690126e-01,4.656344962470427284e-01,7.265811262061874221e-01,8.585612214664332109e-01
2.750000000000000000e+02,3.128716083724765173e-01,3.333973760234427708e-01,4.670529109899967390e-01,7.276771439341768177e-01,8.591860482547296618e-01
2.760000000000000000e+02,3.140991028781597860e-01,3.346710006558686890e-01,4.684968020722520832e-01,7.287911847258881082e-01,8.598208525578567851e-01
2.770000000000000000e+02,3.153716526113275465e-01,3.359910041116750956e-01,4.699903805101582899e-01,7.299393638920480543e-01,8.604743618455475973e-01
2.780000000000000000e+02,3.166853318028272635e-01,3.373536114230297756e-01,4.715317016099602743e-01,7.311235740896577795e-01,8.611482594861407103e-01
2.790000000000000000e+02,3.180725629434519308e-01,3.387923211346250962e-01,4.731576316143055738e-01,7.323706601176538378e-01,8.618575592628092696e-01
2.800000000000000000e+02,3.193068490533500503e-01,3.400722166174888761e-01,4.746025725902837666e-01,7.334767568077910083e-01,8.624862840008231668e-01
2.810000000000000000e+02,3.206031025744914276e-01,3.414159836815356397e-01,4.761166242596732157e-01,7.346314665161497448e-01,8.631418827645945813e-01
2.820000000000000000e+02,3.218840156383779849e-01,3.427434436970539511e-01,4.776091703306751257e-01,7.357653211563152107e-01,8.637848566124269878e-01
2.830000000000000000e+02,3.232177480776332601e-01,3.441255743168249448e-01,4.791626588106790430e-01,7.369447251904919227e-01,8.644535286055443635e-01
2.840000000000000000e+02,3.246537533040732559e-01,3.456135003705150255e-01,4.808336022629428608e-01,7.382112400395294260e-01,8.651712266448294830e-01
2.850000000000000000e+02,3.258296804008947722e-01,3.468313902136034299e-01,4.821970242815884489e-01,7.392386718398429313e-01,8.657523960410761221e-01
2.860000000000000000e+02,3.270635128119962487e-01,3.481091629633385476e-01,4.836268033725721338e-01,7.403151561309411210e-01,8.663611458807964905e-01
2.870000000000000000e+02,3.282061399577481109e-01,3.492922937233352565e-01,4.849492348164912148e-01,7.413088027454071138e-01,8.669227000141787043e-01
2.880000000000000000e+02,3.294842588961872099e-01,3.506156227444214291e-01,4.864276327144328449e-01,7.424186127523645373e-01,8.675497245811297775e-01
2.890000000000000000e+02,3.307187552761501337e-01,3.518934206126607678e-01,4.878523693521559235e-01,7.434842746840790717e-01,8.681511356557151116e-01
2.900000000000000000e+02,3.318661482644485461e-01,3.530809199139179899e-01,4.891753562255193866e-01,7.444723601719374084e-01,8.687085113683136184e-01
2.910000000000000000e+02,3.331273290458039993e-01,3.543858400862415770e-01,4.906265400318424730e-01,7.455525969824152721e-01,8.693172487734613929e-01
2.920000000000000000e+02,3.342376633473332914e-01,3.555345996256539798e-01,4.919034319897931939e-01,7.465022357991913937e-01,8.698522432650015457e-01
2.930000000000000000e+02,3.355695086731760313e-01,3.569124195629698182e-01,4.934340495365401869e-01,7.476393667647737162e-01,8.704926565775846781e-01
2.940000000000000000e+02,3.368666315183091453e-01,3.582541377014432094e-01,4.949231910641365695e-01,7.487438189772060992e-01,8.711143447881762869e-01
2.950000000000000000e+02,3.380379957517064549e-01,3.594656381427149272e-01,4.962667808208705011e-01,7.497389268867030721e-01,8.716742445166266728e-01
2.960000000000000000e+02,3.392886662076408655e-01,3.607584891232820112e-01,4.976955109729255811e-01,7.507902554366124859e-01,8.722646093540361578e-01
2.970000000000000000e+02,3.405135359649932303e-01,3.620243734812036429e-01,4.990922168405222403e-01,7.518150481436327581e-01,8.728395672556115148e-01
2.980000000000000000e+02,3.416561803731108515e-01,3.632050929218353930e-01,5.003935591090449275e-01,7.527680109749461668e-01,8.733739090318802800e-01
2.990000000000000000e+02,3.429181223555393676e-01,3.645088767578916200e-01,5.018289772986272990e-01,7.538170867846952783e-01,8.739617917329159935e-01
3.000000000000000000e+02,3.441149856943248597e-01,3.657453988265019773e-01,5.031901532113004505e-01,7.548116516333919224e-01,8.745190849238718700e-01
3.010000000000000000e+02,3.453249304874435599e-01,3.669950269672214160e-01,5.045627032517736588e-01,7.558105039044611395e-01,8.750781006887371483e-01
3.020000000000000000e+02,3.466072348472414300e-01,3.683191930961058902e-01,5.060156721450401740e-01,7.568659761707061673e-01,8.756684831664560686e-01
3.030000000000000000e+02,3.477953866308992614e-01,3.695459010668657451e-01,5.073599786017066737e-01,7.578402599290167130e-01,8.762130732350343898e-01
3.040000000000000000e+02,3.489114921493572941e-01,3.706980689574211341e-01,5.086214420701664629e-01,7.587529963303286662e-01,8.767230072389137208e-01
3.050000000000000000e+02,3.501275381174071555e-01,3.719531211289073269e-01,5.099934355353743509e-01,7.597429654776237662e-01,8.772756306410554039e-01
3.060000000000000000e+02,3.513554196358210646e-01,3.732202303544249755e-01,5.113774400309099022e-01,7.607400898043048532e-01,8.778319952448271346e-01
3.070000000000000000e+02,3.527576679294322504e-01,3.746666090298630403e-01,5.129523291327922063e-01,7.618684239597710572e-01,8.784605194998285072e-01
3.080000000000000000e+02,3.542161133233848180e-01,3.761709164054013455e-01,5.145900218934341686e-01,7.630414063740533770e-01,8.791138566405727328e-01
3.090000000000000000e+02,3.554919497722831556e-01,3.774865886256520420e-01,5.160202684240225990e-01,7.640631512146007775e-01,8.796825152629126343e-01
3.100000000000000000e+02,3.566505405091779379e-01,3.786808455121836725e-01,5.173148028130247766e-01,7.649832378746277417e-01,8.801938175723752478e-01
3.110000000000000000e+02,3.578263999014740238e-01,3.798928018500295489e-01,5.186277870275339819e-01,7.659155113942673898e-01,8.807117393361515445e-01
3.120000000000000000e+02,3.591561602580320423e-01,3.812631734765269953e-01,5.201108597446711945e-01,7.669666312338764280e-01,8.812953688155205079e-01
3.130000000000000000e+02,3.604494138358246280e-01,3.825956972153052860e-01,5.215513259357423825e-01,7.679854946333928289e-01,8.818607493406612763e-01
3.140000000000000000e+02,3.615393489700665652e-01,3.837185272969917404e-01,5.227636493259505412e-01,7.688411660283570592e-01,8.823352732315064006e-01
3.150000000000000000e+02,3.627549240350060877e-01,3.849705015285865839e-01,5.241133250443161806e-01,7.697911949857360048e-01,8.828617007572943098e-01
3.160000000000000000e+02,3.640261564751733347e-01,3.862794148366393010e-01,5.255216013129728747e-01,7.707790402822123355e-01,8.834085228710969462e-01
3.170000000000000000e+02,3.651053104546035377e-01,3.873903399512697576e-01,5.267153002522547700e-01,7.716144541576092086e-01,8.838706547339097996e-01
3.180000000000000000e+02,3.666517044552982107e-01,3.889821556832441796e-01,5.284249621915202422e-01,7.728100374455507682e-01,8.845318729276515635e-01
3.190000000000000000e+02,3.677985856323353064e-01,3.901624789039818131e-01,5.296909069938029457e-01,7.736931751994717832e-01,8.850199438738507451e-01
3.200000000000000000e+02,3.692156000260635729e-01,3.916205770105724016e-01,5.312530892469140564e-01,7.747809189656508222e-01,8.856207587954216809e-01
3.210000000000000000e+02,3.703050719132319202e-01,3.927413397151878760e-01,5.324517340157746137e-01,7.756129636162912844e-01,8.860799232938451064e-01
3.220000000000000000e+02,3.715727980963021149e-01,3.940452355908531379e-01,5.338445182222981700e-01,7.765776982606577006e-01,8.866119785962564004e-01
3.230000000000000000e+02,3.728993975924710380e-01,3.954096133879566599e-01,5.353014001669703648e-01,7.775862210046091683e-01,8.871680848617500281e-01
3.240000000000000000e+02,3.742361880208677216e-01,3.967839113182309863e-01,5.367648831001885501e-01,7.785945401866651849e-01,8.877233130300025143e-01
3.250000000000000000e+02,3.754621818209027406e-01,3.980441901079884159e-01,5.381061399459833305e-01,7.795176854792675858e-01,8.882314862362247210e-01
3.260000000000000000e+02,3.766529477710123253e-01,3.992679709645958197e-01,5.394065348980632280e-01,7.804103118025969010e-01,8.887224763836220065e-01
3.270000000000000000e+02,3.780400607686639214e-01,4.006933791324527316e-01,5.409200227557392493e-01,7.814478424417222735e-01,8.892929527616856289e-01
3.280000000000000000e+02,3.792248305188731794e-01,4.019105233686567913e-01,5.422100172101175231e-01,7.823293846268413176e-01,8.897772179181847596e-01
3.290000000000000000e+02,3.804139995096119664e-01,4.031321188945877765e-01,5.435042490866518472e-01,7.832132586254273443e-01,8.902626742820179961e-01
3.300000000000000000e+02,3.815687428612960508e-01,4.043182904358075258e-01,5.447605307971131738e-01,7.840707227593036732e-01,8.907335470387527376e-01
3.310000000000000000e+02,3.826143393621811439e-01,4.053918715312871401e-01,5.458942454776295472e-01,7.848406583780050960e-01,8.911557410300290361e-01
3.320000000000000000e+02,3.837710980147765460e-01,4.065793319821597862e-01,5.471464124686421515e-01,7.856889461290313958e-01,8.916205689640794851e-01
3.330000000000000000e+02,3.849912169020514030e-01,4.078317693817467005e-01,5.484666431148425003e-01,7.865828191767191280e-01,8.921102929711908214e-01
3.340000000000000000e+02,3.863095502498236633e-01,4.091848892044264718e-01,5.498920732724149607e-01,7.875468419469395798e-01,8.926382799643182153e-01
3.350000000000000000e+02,3.876446764816323109e-01,4.105549427965184406e-01,5.513332348311021924e-01,7.885190807422285397e-01,8.931703855545704007e-01
3.360000000000000000e+02,3.888894327507665949e-01,4.118321744048023536e-01,5.526761446950024803e-01,7.894243346709850506e-01,8.936657199769754145e-01
3.370000000000000000e+02,3.901428284421518122e-01,4.131176503808035028e-01,5.540234161324102402e-01,7.903276225312516612e-01,8.941592112089602473e-01
3.380000000000000000e+02,3.914939231918073137e-01,4.145031633545939731e-01,5.554744079522625499e-01,7.912991743785026122e-01,8.946897975670154990e-01
3.390000000000000000e+02,3.925998788591538169e-01,4.156372121340667913e-01,5.566614958422025916e-01,7.920933932005772560e-01,8.951234401826450027e-01
3.400000000000000000e+02,3.937803231262383963e-01,4.168475268598608729e-01,5.579276236359193009e-01,7.929395976346086394e-01,8.955853271469160770e-01
3.410000000000000000e+02,3.948066335165611451e-01,4.178995853477914246e-01,5.590266655483573377e-01,7.936724072586918144e-01,8.959850509969373711e-01
3.420000000000000000e+02,3.960458405877769206e-01,4.191697030898736687e-01,5.603522754755650981e-01,7.945549062506982452e-01,8.964662111168255620e-01
3.430000000000000000e+02,3.972564803374850628e-01,4.204100740912924961e-01,5.616436340610286848e-01,7.954110277468506851e-01,8.969324361269387369e-01
3.440000000000000000e+02,3.985972720942954073e-01,4.217834426744196397e-01,5.630710571676342813e-01,7.963546929944134156e-01,8.974459245547681263e-01
3.450000000000000000e+02,4.000656120024773665e-01,4.232873142526770716e-01,5.646331349752852224e-01,7.973862891570763223e-01,8.980070919595040113e-01
3.460000000000000000e+02,4.013229012044176036e-01,4.245748882845059025e-01,5.659695901318356759e-01,7.982678319954544799e-01,8.984864712747909765e-01
3.470000000000000000e+02,4.025521269647487355e-01,4.258331941446451552e-01,5.672720681840034418e-01,7.991230177042590865e-01,8.989509124075196755e-01
3.480000000000000000e+02,4.037809328940240028e-01,4.270907200956478578e-01,5.685713648750991833e-01,7.999735277766626407e-01,8.994124184900064156e-01
3.490000000000000000e+02,4.051142101775503934e-01,4.284549692244205565e-01,5.699796447599265736e-01,8.008939824290083331e-01,8.999116649453123840e-01
3.500000000000000000e+02,4.063642843507049851e-01,4.297340417925962774e-01,5.712997241966358830e-01,8.017564911031423991e-01,9.003794364986957843e-01
3.510000000000000000e+02,4.075708007313406100e-01,4.309683604323237827e-01,5.725723606583644765e-01,8.025866447447019825e-01,9.008294537322227846e-01
3.520000000000000000e+02,4.088948272712256693e-01,4.323225681746056814e-01,5.739663913786976490e-01,8.034935969021974600e-01,9.013207392755532288e-01
3.530000000000000000e+02,4.102296577244805009e-01,4.336875449932324211e-01,5.753696175807438973e-01,8.044045036905707047e-01,9.018138591047074604e-01
3.540000000000000000e+02,4.115647257076353038e-01,4.350527195126474567e-01,5.767727434769273076e-01,8.053150202886401043e-01,9.023067183614980058e-01
3.550000000000000000e+02,4.127012230407995919e-01,4.362143899939448510e-01,5.779636557698747401e-01,8.060845757648424925e-01,9.027227843425870146e-01
3.560000000000000000e+02,4.139825629182151134e-01,4.375239823010050322e-01,5.793053514256878422e-01,8.069506511584074726e-01,9.031908963713825012e-01
3.570000000000000000e+02,4.151518761215872710e-01,4.387187280392948474e-01,5.805270517199253577e-01,8.077368031390155245e-01,9.036154386534998029e-01
3.580000000000000000e+02,4.166544652846643215e-01,4.402538070550255922e-01,5.820954891972165424e-01,8.087447353137958705e-01,9.041595461063898220e-01
3.590000000000000000e+02,4.178364474332601497e-01,4.414611733924482251e-01,5.833279403984841238e-01,8.095355411953352176e-01,9.045862615109037108e-01
3.600000000000000000e+02,4.190049415892383999e-01,4.426543887458653792e-01,5.845434708508085997e-01,8.103129027775569648e-01,9.050053350214727343e-01
3.610000000000000000e+02,4.203117389289522388e-01,4.439885014563265120e-01,5.859003393306549956e-01,8.111783723357164355e-01,9.054715665130229629e-01
3.620000000000000000e+02,4.216741275537090883e-01,4.453790662455920923e-01,5.873126356832293338e-01,8.120771394159732592e-01,9.059554288677528211e-01
3.630000000000000000e+02,4.227836062216592805e-01,4.465113067139810932e-01,5.884613602740310645e-01,8.128069243170323865e-01,9.063481317330869258e-01
3.640000000000000000e+02,4.242856434739744054e-01,4.480439264831694302e-01,5.900147619910456331e-01,8.137922258207495041e-01,9.068780959693690802e-01
3.650000000000000000e+02,4.253632287244637489e-01,4.491432100694490726e-01,5.911273634588080084e-01,8.144963065104028344e-01,9.072565585850961289e-01
3.660000000000000000e+02,4.268453729843592059e-01,4.506550029784234246e-01,5.926561885869331414e-01,8.154624725765300397e-01,9.077757050627219826e-01
3.670000000000000000e+02,4.279569974984199221e-01,4.517886680080376860e-01,5.938013420386082375e-01,8.161848636235828902e-01,9.081636714425259660e-01
3.680000000000000000e+02,4.292006602140963079e-01,4.530565493939215371e-01,5.950792036624139580e-01,8.169880649015154317e-01,9.085946094235297643e-01
3.690000000000000000e+02,4.304195496047404923e-01,4.542991031788388145e-01,5.963310706357897173e-01,8.177744548551582060e-01,9.090164581057682547e-01
3.700000000000000000e+02,4.316218059171936794e-01,4.555244341906496408e-01,5.975638518550816514e-01,8.185471098295438175e-01,9.094306821680716579e-01
3.710000000000000000e+02,4.329255717985552865e-01,4.568530025601815758e-01,5.988990679392882654e-01,8.193825315430555145e-01,9.098783451205254558e-01
3.720000000000000000e+02,4.340319506959884333e-01,4.579801312366798549e-01,6.000299096721848358e-01,8.200881547978386976e-01,9.102561733662105636e-01
3.730000000000000000e+02,4.353426639872787218e-01,4.593151179151876984e-01,6.013673015727389881e-01,8.209206795767401976e-01,9.107016618886056847e-01
3.740000000000000000e+02,4.366724310896933914e-01,4.606692124118134668e-01,6.027219105897472229e-01,8.217620152786995202e-01,9.111515871680925249e-01
3.750000000000000000e+02,4.380429482896925353e-01,4.620644990258450657e-01,6.041157767800652278e-01,8.226258091580772591e-01,9.116132425331402445e-01
3.760000000000000000e+02,4.394155785684475957e-01,4.634616293599874703e-01,6.055095124644211957e-01,8.234875844886185847e-01,9.120735376981862208e-01
3.770000000000000000e+02,4.408559899478079469e-01,4.649272612590863440e-01,6.069684539177570004e-01,8.243866203582167484e-01,9.125532920058725406e-01
