method,sigma,ratio,alpha,lam,kappa,at_boundary,E_gen_DE,E_gen_MC_mean,E_gen_distribution,E_acc_DE,E_acc_MC_mean,E_acc_distribution,R2_gen_DE,R2_gen_MC_mean,R2_gen_distribution,R2_acc_DE,R2_acc_MC_mean,R2_acc_distribution,slope_gen_DE,slope_gen_MC_mean,slope_gen_distribution,slope_acc_DE,slope_acc_MC_mean,slope_acc_distribution,weight_error_DE,weight_error_MC_mean,weight_error_distribution
acc_distribution,0.06604166380483055,2.5118864315095823e-06,0.1,0.0001,0.0025957504318907827,False,6.279746109835756e-05,7.293387292466564e-05,6.281578930914935e-05,1.8675316153100382e-11,3.2723705766387634e-07,1.9688686478255266e-06,0.9999372025389016,0.9999270661270749,0.9999371842106908,0.9999999999813248,0.9999996727155249,0.9999980310627488,1.0008931179213074,1.0007095246942723,1.0008891428177327,1.0000043214946666,1.0000093709546798,1.0000083703280458,53.67078530198373,54.633234497043944,53.67162335440142
acc_distribution,0.07409996554182587,3.162277660168379e-06,0.1288249551693134,0.0001288249551693134,0.002647333398671186,False,6.44350421770855e-05,7.575662319656184e-05,6.44538886992398e-05,1.7098160600333754e-08,4.902067829577854e-07,2.036402630642328e-06,0.9999355649578229,0.9999242433768033,0.9999355461113008,0.99999998290631,0.999999510530325,0.9999979650651583,1.0009098246969255,1.0007367317316238,1.0009057822501202,1.0001307599349967,1.0003222191790746,1.0001349068765162,54.03714867920509,55.157930338184194,54.038069923767395
acc_distribution,0.081561400161846,3.8311868495543465e-06,0.14860006378264154,0.00014860006378264153,0.002682414409876095,False,6.571836827384337e-05,7.787231951432788e-05,6.573763381379901e-05,4.858773573259191e-10,5.084906850441885e-07,2.065689781773504e-06,0.9999342816317262,0.9999221276804857,0.9999342623661862,0.9999999995141441,0.9999994920758459,0.9999979344626494,1.0009210058917482,1.0007545538689206,1.0009169070172728,1.0000220426259172,1.000233711077631,1.0000262459195075,54.408065832071486,55.68110911096696,54.409066421317085
acc_distribution,0.08314152880106818,3.981071705534969e-06,0.15848931924611134,0.00015848931924611134,0.002699867979180577,False,6.621427766505023e-05,7.869705926547103e-05,6.623369706620002e-05,1.983749267352038e-08,6.61210852187039e-07,2.0978968730361766e-06,0.9999337857223349,0.9999213029407347,0.9999337663029337,0.9999999801680942,0.9999993401106301,0.9999979037431548,1.000926708520666,1.0007632812345297,1.0009225910969235,1.0001408456342011,1.0004464231204282,1.0001450883862075,54.48167377837905,55.77561806326887,54.48269240251323
acc_distribution,0.09328632963367675,5.011872336272725e-06,0.19498445997580455,0.00019498445997580456,0.002763781927044194,False,6.838846552650169e-05,8.21718013452642e-05,6.840858849664218e-05,2.6988289236197833e-08,9.263900257166654e-07,2.1767033916559126e-06,0.9999316115344735,0.9999178281986548,0.9999315914115035,0.9999999730205759,0.9999990759866774,0.9999978253018934,1.000947213774538,1.0007943523043137,1.0009430058387918,1.0001642811286673,1.0006140111707473,1.0001686458541847,55.009648104755996,56.475758966519244,55.01078167663438
acc_distribution,0.10466898338308138,6.30957344480193e-06,0.23988329190194904,0.00023988329190194904,0.0028414032735181163,False,7.103964257763284e-05,8.627489708504684e-05,7.106062873052371e-05,4.490215313129237e-08,1.355811072352491e-06,2.2816740691016782e-06,0.9999289603574224,0.999913725102915,0.9999289393712695,0.9999999551168705,0.9999986485268552,0.9999977210650202,1.0009720678449985,1.0008306511773386,1.0009677511996018,1.0002119012815707,1.0008403164096225,1.000216422152238,55.63052986540555,57.26322511555084,55.631797472746776
acc_distribution,0.11410850251795197,7.498942093324558e-06,0.27045526935106573,0.0002704552693510657,0.0028936620072446554,False,7.303325079047562e-05,8.924778553516608e-05,7.30549014493766e-05,6.971350614644436e-10,1.2555967227492032e-06,2.3102294665531225e-06,0.9999269667492096,0.9999107522144647,0.9999269450985506,0.9999999993029017,0.9999987481895958,0.9999976900151928,1.0009885682696134,1.0008543123196518,1.0009841662237764,1.0000264033153499,1.0007138899517707,1.000031020733649,56.18198594984009,57.94188236650852,56.183369652352134
acc_distribution,0.11744053094884295,7.943282347242822e-06,0.2754228703338166,0.0002754228703338166,0.002902110168819104,False,7.353010257037037e-05,8.995234782771942e-05,7.355192793069001e-05,3.9456335637543876e-08,9.904167112486391e-07,2.3729538227500006e-06,0.9999264698974296,0.9999100476521723,0.9999264480720693,0.9999999605279848,0.9999990117424749,0.9999976241247779,1.0009910588877386,1.0008580381612484,1.0009866320176113,0.9998013638108563,1.0004487018298283,0.9998059857201088,56.39478980220284,58.20226007875718,56.39621721155673
acc_distribution,0.1317704430076226,9.999999999999999e-06,0.33884415613920255,0.00033884415613920257,0.0030089634015952873,False,7.72876427852551e-05,9.544635176731686e-05,7.73107130827198e-05,2.3982117904148108e-08,1.4812429553314459e-06,2.4828524534801387e-06,0.9999227123572147,0.9999045536482326,0.9999226892869173,0.9999999760104525,0.9999985235892107,0.9999975147330236,1.0010250532943605,1.000904898206146,1.0010204756419845,0.9998451383911224,1.0007471564125063,0.9998499949917903,57.24016173321708,59.18634920692048,57.24176830492306
acc_distribution,0.14784886878609763,1.2589254117941661e-05,0.4168693834703354,0.0004168693834703354,0.0031380635756744924,False,8.184066208843577e-05,0.00010192505816597297,8.186525738225982e-05,1.537150448004837e-09,2.420209964141001e-06,2.610958055626706e-06,0.9999181593379116,0.9998980749418338,0.9999181347426178,0.999999998462729,0.9999975902720325,0.9999973883100419,1.0010660107695022,1.0009594555788486,1.0010612549701738,0.9999607934897242,1.001160520483095,0.9999659553118747,58.201961446187944,60.26806591066241,58.20376790163532
