sigma,alpha,lam,kappa,trials,E_gen_mean,E_gen_se,E_gen_q10,E_gen_q90,E_acc_mean,E_acc_se,E_acc_q10,E_acc_q90,R2_gen_mean,R2_gen_se,R2_gen_q10,R2_gen_q90,R2_acc_mean,R2_acc_se,R2_acc_q10,R2_acc_q90,slope_gen_mean,slope_gen_se,slope_gen_q10,slope_gen_q90,slope_acc_mean,slope_acc_se,slope_acc_q10,slope_acc_q90
1.3177044300762262,1.0,0.001,0.004043322002543379,100,0.0006497946671222811,4.9685969556254096e-06,0.00059021965231721,0.00071247836202662,0.08096420163623982,0.0006534723604494918,0.07201078293515188,0.08967973740326957,0.9993502053328779,4.9685969556262295e-06,0.9992875216379733,0.9994097803476828,0.8414046333780657,0.0017811849951936258,0.8172591332844487,0.8654794208398028,1.0009112521347137,0.00013493236494648773,0.9996032263323088,1.002272143935785,0.7156892486881068,0.001152942326023873,0.700534264577208,0.7316517563540913
1.3177044300762262,1.7782794100389228,0.0017782794100389228,0.005151844492595236,100,0.000551459690536782,4.417330013374086e-06,0.00050093836436156,0.0006036591560069301,0.03499772139776835,0.00033629864916813533,0.03037758622283934,0.039688357717466,0.9994485403094632,4.41733001337314e-06,0.999396340843993,0.9994990616356383,0.9469380358952617,0.0006253742559201253,0.9381077870662198,0.9554446424402128,1.001432745431683,0.0001254018401741599,1.000180528738947,1.0028575063995102,0.813139049861797,0.0009028949580191708,0.8007806293284219,0.8257083307803575
1.3177044300762262,3.1622776601683795,0.0031622776601683794,0.006980044978886696,100,0.0005167988539095111,4.393292332380045e-06,0.00046522267270111996,0.00056757921211172,0.010186514149376545,0.00013853492016476613,0.00833499829354111,0.01202609602375494,0.9994832011460903,4.393292332378827e-06,0.9994324207878883,0.9995347773272988,0.9873764234029336,0.00019052119186200735,0.9848289134142948,0.9899060518505234,1.0021136736986211,0.00011858299378235929,1.000803712622125,1.0036189178123576,0.8993062131582567,0.0006910352418773578,0.8903365383857265,0.9087038616813409
1.3177044300762262,3.311311214825908,0.003311311214825908,0.007169918573995354,100,0.000517459159789824,4.41971099545717e-06,0.00046541004553903996,0.0005676028475303201,0.008968251422383366,0.0001273444510644867,0.00731720626251191,0.01067684761111376,0.99948254084021,4.419710995456996e-06,0.9994323971524697,0.9995345899544609,0.9890383543324419,0.00017155277052676013,0.9867206432272836,0.9912498171205893,1.0021776251799888,0.0001181693157459572,1.0008649905378941,1.003689720023121,0.9055391673228834,0.0006772084137459626,0.8966712922637272,0.9144595305692104
1.3177044300762262,5.62341325190349,0.00562341325190349,0.010010628682263581,100,0.000573009286212126,5.100316415004624e-06,0.00051759288696964,0.00063047796834867,0.0009201076343053029,3.3206965907174035e-05,0.00050550140091036,0.0013902879292020302,0.9994269907137878,5.10031641500594e-06,0.9993695220316511,0.9994824071130304,0.9990183631298918,3.64625590119156e-05,0.9984999325495063,0.9994709717714463,1.0030495418963914,0.00011503714779572042,1.0015538051033304,1.0046496995931762,0.9701812554972542,0.0005591309145894222,0.9627134706832964,0.9775184454414104
1.3177044300762262,8.128305161640995,0.008128305161640995,0.01294814089776781,100,0.0006800626310257938,6.067146781643289e-06,0.0006089503428377299,0.00075187655940556,0.00010345340070343082,9.753691380782557e-06,2.451568217032469e-06,0.0002400141474119101,0.9993199373689744,6.067146781642134e-06,0.9992481234405943,0.9993910496571621,0.9998992526172852,9.413724114876575e-06,0.9997672540185291,0.9999975560909068,1.0038442273406674,0.00011493016176511251,1.0023174345557724,1.0055318868733731,1.0087434581891452,0.0005222846044656642,1.0015312500616727,1.015491881053746
1.3177044300762262,10.0,0.01,0.01508652777407933,100,0.000774914699310558,6.839896709370634e-06,0.00069407383002971,0.0008605496649683501,0.0008633964292797922,3.0090612171701092e-05,0.00047105878184539,0.0012602441602864907,0.9992250853006894,6.839896709368365e-06,0.9991394503350316,0.9993059261699702,0.9991872226662116,2.754604021912999e-05,0.9988246939560872,0.9995487419821245,1.0043789356451769,0.00011579570844935032,1.0028497655908382,1.0060790857181159,1.0289291521854458,0.0005173805733581442,1.021703856263497,1.035498463487219
1.3177044300762262,13.182567385564074,0.013182567385564073,0.018650299819295165,100,0.0009532149284332909,8.198648947567079e-06,0.00085183320671662,0.00105723392226088,0.00305832121598439,5.8083142925330235e-05,0.0022834254790232702,0.0037714736393863707,0.9990467850715667,8.198648947566875e-06,0.998942766077739,0.9991481667932833,0.9972574736842965,4.940632759553697e-05,0.9966523305746421,0.997920100640757,1.0052103713398262,0.00011819747378521553,1.0036763035179068,1.0068704045710868,1.0550517930563117,0.0005282073482278299,1.0477852010820743,1.0614122134906716
1.3177044300762262,17.78279410038923,0.01778279410038923,0.023695431238475027,100,0.0012349457985277562,1.0218733958685848e-05,0.0010994671284307901,0.0013670546540041802,0.007004353884419058,9.365210690927244e-05,0.00576624130393376,0.008092321546067831,0.9987650542014722,1.0218733958685657e-05,0.9986329453459957,0.9989005328715692,0.9940414008799218,7.361278080333931e-05,0.9931883230475008,0.9950189606695636,1.0062906954142516,0.00012271354660450438,1.0047190206219356,1.007927761597801,1.0835046794332093,0.0005624836444405941,1.0759357046678446,1.089957289153373
1.3177044300762262,28.183829312644548,0.028183829312644546,0.03484154962668229,100,0.0019314403139066066,1.4893500568281652e-05,0.0017481868705139301,0.00214427681420131,0.017189863669292423,0.0001728223485332768,0.01512120648017117,0.019245068119598682,0.9980685596860935,1.4893500568282443e-05,0.9978557231857986,0.998251813129486,0.9865745930427786,0.00011952083663430298,0.9851584069482917,0.9880091125874471,1.0083945762449893,0.00013449667071749975,1.0068045176419886,1.0102631227767227,1.1309445450435271,0.000662027743904224,1.1229682600586355,1.1387265918661327
