sigma,ratio,alpha,lam,kappa,E_gen,E_acc,R2_gen,R2_acc,slope_acc,slope_gen,E_acc_dist,E_acc_dist_se,R2_acc_dist,R2_acc_dist_se,slope_acc_dist,slope_acc_dist_se
1.3177044300762262,0.001,0.0010964781961431851,1.096478196143185e-06,0.002414251529788925,0.0009308546246625175,0.27978139645456446,0.9990691453753375,-0.2608781780459062,0.47105633905437105,0.9999588900369777,0.2798208771760925,7.244996128100012e-05,-0.26249476124324755,0.0006939218926966039,0.4710553535356671,6.850350479368601e-05
1.3177044300762262,0.001,0.001174897554939529,1.1748975549395291e-06,0.0024143984923978437,0.0009307908793132279,0.2797493754217582,0.9990692091206868,-0.2605718583523837,0.47108660877062475,0.9999590061937723,0.2797888591269933,7.244716416468614e-05,-0.26218805415556634,0.0006937613291766061,0.47108562172858226,6.850478076408206e-05
1.3177044300762262,0.001,0.0012589254117941675,1.2589254117941674e-06,0.002414555959845759,0.0009307225898692161,0.2797150700246011,0.9990692774101307,-0.2602437514781959,0.47111903983542663,0.9999591306408456,0.27975455692573675,7.244416673682817e-05,-0.2618595323349305,0.000693589344911271,0.47111805116149563,6.850614744756411e-05
1.3177044300762262,0.001,0.0013489628825916532,1.348962882591653e-06,0.002414724682569953,0.0009306494335455431,0.27967831773836693,0.9990693505664544,-0.25989231701471205,0.4711537863061069,0.9999592639685889,0.27971780806259516,7.244095463246188e-05,-0.2615076534248897,0.0006934051323413564,0.4711527958840329,6.850761125154726e-05
1.3177044300762262,0.001,0.001445439770745928,1.445439770745928e-06,0.0024149054645511508,0.0009305710647973184,0.27963894454046667,0.9990694289352027,-0.25951590700476235,0.4711910131810668,0.999959406809242,0.27967843853101193,7.243751245355704e-05,-0.2611307673843761,0.000693207827512758,0.47119002088636086,6.850917902984386e-05
1.3177044300762262,0.001,0.0015488166189124811,1.548816618912481e-06,0.002415099167124135,0.0009304871137397257,0.27959676410663764,0.9990695128862602,-0.2591127586349371,0.4712308971709508,0.9999595598398147,0.27963626202389513,7.243382369430222e-05,-0.26072710917108055,0.0006929965062428827,0.47122990287028954,6.851085811284308e-05
1.3177044300762262,0.001,0.0016595869074375598,1.6595869074375599e-06,0.002415306713058113,0.0009303971844622283,0.2795515769524588,0.9990696028155378,-0.25868098646216486,0.4712736275232161,0.9999597237852451,0.27959107907517444,7.242987066092749e-05,-0.2602947909578914,0.0006927701800420802,0.4712726310738343,6.851265633959229e-05
1.3177044300762262,0.001,0.0017782794100389228,1.7782794100389227e-06,0.0024155290909257444,0.000930300853230107,0.27950316951652393,0.9990696991467699,-0.2582185741478846,0.47131940690382446,0.9999598994217795,0.2795426761430747,7.24256343856542e-05,-0.25983179385681254,0.000692527791776658,0.47131840815284604,6.851458209187899e-05
1.3177044300762262,0.001,0.0019054607179632462,1.9054607179632462e-06,0.0024157673597810002,0.0009301976665667038,0.2794513131816863,0.9990698023334333,-0.25772336567509346,0.47136845233973573,0.9999600875804807,0.27949082463142905,7.242109453433556e-05,-0.2593359591247551,0.0006922682110599935,0.47136745112347506,6.851664433041313e-05
1.3177044300762262,0.001,0.0020417379446695297,2.04173794466953e-06,0.0024160226541674107,0.0009300871392089663,0.2793957632303506,0.999069912860791,-0.2571930560207425,0.4714209962263441,0.999960289151169,0.2794352798450905,7.241622930731134e-05,-0.25880497882442766,0.0006919902293576312,0.4714199923695313,6.851885263321177e-05
1.3177044300762262,0.001,0.002187761623949552,2.187761623949552e-06,0.0024162961894797228,0.0009299687519289354,0.27933625772985926,0.999070031248071,-0.256625181258181,0.4714772874039761,0.9999605050864124,0.27937577987536083,7.241101533296921e-05,-0.2582363859137763,0.0006916925547923496,0.47147628071898134,6.852121723628617e-05
1.3177044300762262,0.001,0.0023442288153199225,2.3442288153199226e-06,0.002416589267703533,0.0009298419492132632,0.27927251634343875,0.9990701580507867,-0.25601710806058775,0.47153759230817677,0.9999607364059308,0.27931204441110535,7.240542755346142e-05,-0.25762754373679053,0.0006913738066348501,0.4715365825941163,6.852374907673268e-05
1.3177044300762262,0.001,0.0025118864315095794,2.5118864315095793e-06,0.0024169032835591503,0.000929706136792503,0.2792042390624,0.9990702938632074,-0.255366022580503,0.47160219619835664,0.9999609842012611,0.27924377347100915,7.239943910198026e-05,-0.2569756348884962,0.000691032509465676,0.4716011832401901,6.85264598383254e-05
1.3177044300762262,0.001,0.002691534803926914,2.6915348039269138e-06,0.0024172397310776536,0.000929560679012014,0.27913110485471,0.9990704393209879,-0.25466891867735586,0.47167140446999284,0.9999612496407259,0.27917064605228314,7.23930211709586e-05,-0.2562776494278134,0.0006906670869944398,0.47167038803753925,6.852936199970519e-05
1.3177044300762262,0.001,0.0028840315031266055,2.8840315031266055e-06,0.0024176002106390355,0.0009294048960354555,0.2790527702250291,0.9990705951039646,-0.25392258546727464,0.4717455440556804,0.9999615339747241,0.27909231869082535,7.238614287049729e-05,-0.25553037241168863,0.0006902758555222236,0.4717445239025641,6.853246888525492e-05
1.3177044300762262,0.001,0.003090295432513589,3.090295432513589e-06,0.0024179864365042494,0.0009292380608719353,0.27896886768106866,0.999070761939128,-0.2531235941701131,0.47182496492065373,0.9999618385413909,0.27900842392769865,7.237877107627612e-05,-0.2547303707254478,0.0006898570170338369,0.47182394078318773,6.853579471874352e-05
