pc,variance,mean_power,power_se,power_over_variance
1.210000000000000000e+02,4.323484594682214244e+00,1.930716500088655585e-01,2.708763145984774759e-02,4.465649079595176985e-02
1.220000000000000000e+02,4.305053613574241211e+00,1.978129881482664776e-01,3.366160306208412778e-02,4.594901850340339655e-02
1.230000000000000000e+02,4.293442761666544705e+00,1.974125467431137038e-01,3.143981942547058317e-02,4.598001131066341979e-02
1.240000000000000000e+02,4.274362017019547544e+00,1.728229607062623241e-01,2.221619737323985572e-02,4.043245752655488801e-02
1.250000000000000000e+02,4.261232188203655902e+00,1.858792380227468899e-01,2.952599803611106327e-02,4.362100674478975454e-02
1.260000000000000000e+02,4.226778010810616770e+00,1.863437150890625560e-01,2.620662680665487854e-02,4.408646837199887286e-02
1.270000000000000000e+02,4.202643896342565633e+00,1.505373871112051232e-01,2.071407923603251280e-02,3.581968656497717257e-02
1.280000000000000000e+02,4.197565665262044554e+00,1.955916282189417432e-01,4.029136544623897198e-02,4.659644275195189839e-02
1.290000000000000000e+02,4.190809086093324254e+00,2.016870971646715360e-01,3.200016580022686796e-02,4.812605227805412389e-02
1.300000000000000000e+02,4.170172284577246202e+00,1.668107630509503836e-01,2.476481600522866672e-02,4.000092841916264713e-02
1.310000000000000000e+02,4.151002968826695394e+00,2.079954711929987710e-01,3.325515287641803847e-02,5.010728075961599914e-02
1.320000000000000000e+02,4.109603421092937303e+00,2.100553713655157750e-01,2.620740859848472507e-02,5.111329484674512896e-02
1.330000000000000000e+02,4.106168107014391389e+00,1.935685303756241316e-01,2.030293452528892859e-02,4.714091711076302121e-02
1.340000000000000000e+02,4.092044456322043722e+00,1.768339101391555590e-01,2.673219663640844998e-02,4.321407355825626628e-02
1.350000000000000000e+02,4.061935331510078129e+00,1.826005438105505196e-01,2.859529210067094165e-02,4.495407457475852214e-02
1.360000000000000000e+02,4.041342230738182550e+00,1.936697509118686378e-01,3.155953089322060395e-02,4.792213572976554425e-02
1.370000000000000000e+02,4.023791395309404884e+00,2.040795992563586014e-01,2.199845414347056244e-02,5.071823541703909116e-02
1.380000000000000000e+02,4.015093568806845425e+00,1.946175840574150273e-01,2.530812518163003816e-02,4.847149405667500188e-02
1.390000000000000000e+02,3.995469492057407646e+00,1.802121793909759462e-01,2.509029329037472736e-02,4.510413100368296235e-02
1.400000000000000000e+02,3.983423882699008711e+00,1.816728882782394083e-01,2.472563131877486553e-02,4.560721972554553083e-02
1.410000000000000000e+02,3.966033159817993869e+00,1.635216642230717388e-01,2.271588232371191465e-02,4.123053379376584449e-02
1.420000000000000000e+02,3.947865014846106302e+00,1.778998104364997723e-01,3.197948398122841401e-02,4.506228297256879844e-02
1.430000000000000000e+02,3.922260256840118142e+00,2.087601878075674156e-01,3.267660632049988051e-02,5.322446093257218735e-02
1.440000000000000000e+02,3.908269887398298614e+00,2.169843198771769510e-01,3.433034102796937714e-02,5.551927736024943327e-02
1.450000000000000000e+02,3.904461635019025323e+00,1.903576259183947517e-01,2.713969411370652576e-02,4.875387280312390437e-02
1.460000000000000000e+02,3.880290113634158988e+00,1.706700257876492266e-01,2.013850993116484897e-02,4.398383130889277348e-02
1.470000000000000000e+02,3.869941169921945701e+00,1.715916715637029744e-01,2.475431749153765917e-02,4.433960725226318567e-02
1.480000000000000000e+02,3.859331978062419566e+00,1.889690759949929910e-01,2.653481607342630597e-02,4.896419304406796763e-02
1.490000000000000000e+02,3.845759291492777177e+00,1.824194274633698654e-01,2.651455230533351567e-02,4.743391711147933176e-02
1.500000000000000000e+02,3.830040102395598556e+00,1.626627015249336450e-01,2.077707377948340497e-02,4.247023456051857160e-02
1.510000000000000000e+02,3.798594899788363399e+00,1.850806068527889592e-01,2.507123839564028359e-02,4.872343899137563522e-02
1.520000000000000000e+02,3.787687970273973637e+00,1.792874673751035652e-01,2.657570051971306149e-02,4.733427589129925867e-02
1.530000000000000000e+02,3.768420559233848444e+00,1.559925229337449371e-01,2.016312060220360261e-02,4.139466932678542016e-02
1.540000000000000000e+02,3.763164861524611382e+00,1.783065115452268923e-01,2.369484071377715717e-02,4.738206220202312996e-02
1.550000000000000000e+02,3.746255718304754456e+00,1.850996349971738286e-01,2.608978828430465538e-02,4.940923655925298641e-02
1.560000000000000000e+02,3.721375488671514908e+00,1.688617291623739636e-01,2.457471787289317727e-02,4.537615988400447997e-02
1.570000000000000000e+02,3.705012572487188738e+00,1.790354235193090671e-01,1.768792225513168490e-02,4.832248744546686209e-02
1.580000000000000000e+02,3.702570770457805249e+00,1.539733217612291594e-01,2.113178523217568161e-02,4.158551755168506808e-02
1.590000000000000000e+02,3.685640331942948933e+00,1.715867204446630545e-01,2.304387646074886400e-02,4.655547068918907544e-02
1.600000000000000000e+02,3.677024382713443007e+00,1.839233451166845668e-01,2.797337271907641629e-02,5.001961531213975493e-02
1.610000000000000000e+02,3.666038662587157493e+00,1.693146099770135860e-01,3.041612896906781965e-02,4.618462202947055256e-02
1.620000000000000000e+02,3.658634629388785253e+00,1.803257795465323665e-01,2.658312520260569176e-02,4.928772556243413150e-02
1.630000000000000000e+02,3.642388422033538742e+00,1.671017494196458120e-01,2.095551495946602547e-02,4.587697138745933795e-02
1.640000000000000000e+02,3.622207879300183730e+00,1.453622945982651071e-01,1.855959099838434129e-02,4.013085373397987793e-02
1.650000000000000000e+02,3.594467195427765382e+00,1.587995524730899943e-01,2.177832366208925022e-02,4.417888489150387232e-02
1.660000000000000000e+02,3.589904436271596389e+00,1.706144570591394960e-01,2.320937815629318945e-02,4.752618352045501204e-02
1.670000000000000000e+02,3.578343053814256880e+00,1.551120970919966369e-01,2.137338401046477362e-02,4.334746410818780121e-02
1.680000000000000000e+02,3.566085461522425337e+00,1.565969817406983322e-01,2.289530001192442016e-02,4.391285162129689862e-02
