pc,variance,mean_power,power_se,power_over_variance
1.750000000000000000e+02,3.224023252280819207e+01,2.874089509660273656e+00,2.364778308550103958e-01,8.914605400649680544e-02
1.760000000000000000e+02,3.213045540862027849e+01,3.034502699145339655e+00,4.753070334724344703e-01,9.444318981956331682e-02
1.770000000000000000e+02,3.207076292842160825e+01,3.069468327513385830e+00,3.430489681123258250e-01,9.570923942046839772e-02
1.780000000000000000e+02,3.177864145618703873e+01,3.926483776148875116e+00,7.034483229853514263e-01,1.235573201441693830e-01
1.790000000000000000e+02,3.162283307589747849e+01,5.809796200410195510e+00,2.954765935986483072e-01,1.837215592437967948e-01
1.800000000000000000e+02,3.153013109894150290e+01,3.927322476779369964e+00,4.585982738107867163e-01,1.245577591940686263e-01
1.810000000000000000e+02,3.139136242308189040e+01,3.345536825377940282e+00,1.307709600060887878e+00,1.065750756621504924e-01
1.820000000000000000e+02,3.112988740798869713e+01,2.206210268384819706e+00,1.675890157126189717e-01,7.087112906867282236e-02
1.830000000000000000e+02,3.101181023685013471e+01,3.356017280056133423e+00,5.145752413360644706e-01,1.082173937743340086e-01
1.840000000000000000e+02,3.093243442126518161e+01,3.558862694491117029e+00,1.048457967128614721e+00,1.150527839491514021e-01
1.850000000000000000e+02,3.083871230698201416e+01,3.202922115358776800e+00,1.547745455752154831e+00,1.038604363073104692e-01
1.860000000000000000e+02,3.076124051277366434e+01,4.893165440526480836e+00,5.796840254805596393e-01,1.590691844333970983e-01
1.870000000000000000e+02,3.055124602664686861e+01,4.211306541770563960e+00,1.599604556216440265e+00,1.378440191309203144e-01
1.880000000000000000e+02,3.039959940320565934e+01,3.423245159908990587e+00,3.449880998039098201e-01,1.126082325791440131e-01
1.890000000000000000e+02,3.029849452336574700e+01,3.425037407490850061e+00,2.134145154068849137e-01,1.130431548290134480e-01
1.900000000000000000e+02,3.018567532095179118e+01,2.639761525969977374e+00,8.179251226130766772e-02,8.745080233927138291e-02
1.910000000000000000e+02,3.012094692220003722e+01,3.647643382165818515e+00,7.224986451095971596e-02,1.210998907699477600e-01
1.920000000000000000e+02,3.001703434382974578e+01,3.240543261522758733e+00,4.260821420136057802e-01,1.079568096036402636e-01
1.930000000000000000e+02,2.994238965025856913e+01,2.187886785106896159e+00,2.125316120013594767e-01,7.306987887949024929e-02
1.940000000000000000e+02,2.982174340608641572e+01,5.380401247485487204e+00,9.460241472405249430e-02,1.804187358941390373e-01
