model,subject,metric,noise_255,energy,exact_energy,ratio
resnet50_clip,three0_250426-250501,step,8.0,14917.850573910657,92512.42664035525,0.1612523972796026
resnet50_clip,three0_250426-250501,step,16.0,6216.58396209127,92512.42664035525,0.06719728568204596
resnet50_clip,three0_250426-250501,variance,0.5,39194.07367562946,92512.42664035525,0.423662799679848
resnet50_clip,three0_250426-250501,variance,2.0,7835.715503920008,92512.42664035525,0.08469905923429703
resnet50_clip,three0_250426-250501,variance,8.0,1112.3211444377405,92512.42664035525,0.012023478194577268
resnet50_clip,three0_250426-250501,variance,16.0,425.213556290755,92512.42664035525,0.004596285836753424
resnet50_clip,venus_250426-250429,neighborhood,0.5,72675.09904384482,78740.00657897581,0.9229755266905151
resnet50_clip,venus_250426-250429,neighborhood,2.0,29219.61783752546,78740.00657897581,0.3710898577106206
resnet50_clip,venus_250426-250429,neighborhood,8.0,8851.75511004992,78740.00657897581,0.11241750533982565
resnet50_clip,venus_250426-250429,neighborhood,16.0,6451.400800563302,78740.00657897581,0.08193294718730537
resnet50_clip,venus_250426-250429,smooth,0.5,21230.618504355374,78740.00657897581,0.2696293717357158
resnet50_clip,venus_250426-250429,smooth,2.0,2993.913561464347,78740.00657897581,0.03802277509923075
resnet50_clip,venus_250426-250429,smooth,8.0,315.4602217777035,78740.00657897581,0.004006352494539083
resnet50_clip,venus_250426-250429,smooth,16.0,88.96201248861084,78740.00657897581,0.0011298197238449861
resnet50_clip,venus_250426-250429,step,0.5,185680.23965768103,78740.00657897581,2.358143562909723
resnet50_clip,venus_250426-250429,step,2.0,71171.9753632496,78740.00657897581,0.9038858193625433
resnet50_clip,venus_250426-250429,step,8.0,13613.020432427924,78740.00657897581,0.1728856908180994
resnet50_clip,venus_250426-250429,step,16.0,5587.231711797009,78740.00657897581,0.07095797872702798
resnet50_clip,venus_250426-250429,variance,0.5,34727.62790342258,78740.00657897581,0.44104171960655036
resnet50_clip,venus_250426-250429,variance,2.0,7142.619751129635,78740.00657897581,0.09071144468302304
resnet50_clip,venus_250426-250429,variance,8.0,999.8820967435136,78740.00657897581,0.01269852696469662
resnet50_clip,venus_250426-250429,variance,16.0,386.51050302161786,78740.00657897581,0.004908692795624165
resnet50_dino,leap_250426-250501,neighborhood,0.5,16861.62520470494,19616.29783548906,0.8595722468181294
resnet50_dino,leap_250426-250501,neighborhood,2.0,9239.832786169985,19616.29783548906,0.4710283695557289
resnet50_dino,leap_250426-250501,neighborhood,8.0,2936.0712769671472,19616.29783548906,0.14967509677872645
resnet50_dino,leap_250426-250501,neighborhood,16.0,1448.3508264562129,19616.29783548906,0.07383405567160138
resnet50_dino,leap_250426-250501,smooth,0.5,8462.408393050837,19616.29783548906,0.4313968142215383
resnet50_dino,leap_250426-250501,smooth,2.0,2186.1277249297063,19616.29783548906,0.11144446027805753
resnet50_dino,leap_250426-250501,smooth,8.0,330.49200895918256,19616.29783548906,0.0168478278485999
resnet50_dino,leap_250426-250501,smooth,16.0,108.2979523148636,19616.29783548906,0.005520815049970085
resnet50_dino,leap_250426-250501,step,0.5,38212.881113254814,19616.29783548906,1.9480169720976364
resnet50_dino,leap_250426-250501,step,2.0,36092.376978066175,19616.29783548906,1.8399178724116445
resnet50_dino,leap_250426-250501,step,8.0,11621.11780085221,19616.29783548906,0.5924215618212997
resnet50_dino,leap_250426-250501,step,16.0,5513.781268184405,19616.29783548906,0.28108164519245227
resnet50_dino,leap_250426-250501,variance,0.5,10798.144198504695,19616.29783548906,0.550467998042378
resnet50_dino,leap_250426-250501,variance,2.0,3799.8217081021176,19616.29783548906,0.19370738250250386
resnet50_dino,leap_250426-250501,variance,8.0,795.5785190774976,19616.29783548906,0.04055701670873733
resnet50_dino,leap_250426-250501,variance,16.0,313.99692622486606,19616.29783548906,0.016006941210731148
resnet50_dino,paul_20250428-20250430,neighborhood,0.5,11502.909661458054,13160.313472574426,0.8740604610543407
resnet50_dino,paul_20250428-20250430,neighborhood,2.0,6685.061871248224,13160.313472574426,0.5079713249368739
resnet50_dino,paul_20250428-20250430,neighborhood,8.0,2330.7339779317645,13160.313472574426,0.17710322651424087
resnet50_dino,paul_20250428-20250430,neighborhood,16.0,1258.9504868638082,13160.313472574426,0.09566265191839171
resnet50_dino,paul_20250428-20250430,smooth,0.5,5930.579109406874,13160.313472574426,0.45064117368981876
resnet50_dino,paul_20250428-20250430,smooth,2.0,1625.656304959738,13160.313472574426,0.12352717192850624
resnet50_dino,paul_20250428-20250430,smooth,8.0,246.78079747090692,13160.313472574426,0.018751893561288518
resnet50_dino,paul_20250428-20250430,smooth,16.0,83.39605052941772,13160.313472574426,0.006336934960038133
resnet50_dino,paul_20250428-20250430,step,0.5,27768.25950574241,13160.313472574426,2.1099998540012264
resnet50_dino,paul_20250428-20250430,step,2.0,25726.0110034245,13160.313472574426,1.9548174940541114
resnet50_dino,paul_20250428-20250430,step,8.0,9136.080097896154,13160.313472574426,0.6942144742171518
resnet50_dino,paul_20250428-20250430,step,16.0,4422.725121301072,13160.313472574426,0.3360653323735682
resnet50_dino,paul_20250428-20250430,variance,0.5,7447.315429407044,13160.313472574426,0.5658919481611859
resnet50_dino,paul_20250428-20250430,variance,2.0,2765.281075947906,13160.313472574426,0.2101227361879064
resnet50_dino,paul_20250428-20250430,variance,8.0,595.0102100706197,13160.313472574426,0.04521246483304501
resnet50_dino,paul_20250428-20250430,variance,16.0,244.3055491705023,13160.313472574426,0.01856380926484961
resnet50_dino,red_20250428-20250430,neighborhood,0.5,12390.989557281153,14205.008371002115,0.8722972372600587
resnet50_dino,red_20250428-20250430,neighborhood,2.0,7172.721954037939,14205.008371002115,0.5049431698104608
resnet50_dino,red_20250428-20250430,neighborhood,8.0,2483.2269784462133,14205.008371002115,0.17481348223035437
resnet50_dino,red_20250428-20250430,neighborhood,16.0,1325.3707070217026,14205.008371002115,0.09330305709127873
resnet50_dino,red_20250428-20250430,smooth,0.5,6407.39353990872,14205.008371002115,0.45106580528235907
resnet50_dino,red_20250428-20250430,smooth,2.0,1753.41935300119,14205.008371002115,0.12343669973335554
resnet50_dino,red_20250428-20250430,smooth,8.0,266.64588671514906,14205.008371002115,0.018771258682217736
resnet50_dino,red_20250428-20250430,smooth,16.0,89.43685544441556,14205.008371002115,0.006296149436067252
resnet50_dino,red_20250428-20250430,step,0.5,29711.40316443734,14205.008371002115,2.0916146184813056
resnet50_dino,red_20250428-20250430,step,2.0,27729.575155288483,14205.008371002115,1.9520984733733215
resnet50_dino,red_20250428-20250430,step,8.0,9650.172567186497,14205.008371002115,0.6793500091760741
resnet50_dino,red_20250428-20250430,step,16.0,4660.0501317204435,14205.008371002115,0.32805683812431946
resnet50_dino,red_20250428-20250430,variance,0.5,8043.765030605507,14205.008371002115,0.5662626040422422
resnet50_dino,red_20250428-20250430,variance,2.0,2978.33313600304,14205.008371002115,0.2096678198432437
resnet50_dino,red_20250428-20250430,variance,8.0,639.897556780611,14205.008371002115,0.04504731993589585
resnet50_dino,red_20250428-20250430,variance,16.0,260.8165017105089,14205.008371002115,0.018360883351743434
resnet50_dino,three0_250426-250501,neighborhood,0.5,14886.928878845829,17329.834865180383,0.8590346644766412
resnet50_dino,three0_250426-250501,neighborhood,2.0,8166.556985017918,17329.834865180383,0.4712426314821041
resnet50_dino,three0_250426-250501,neighborhood,8.0,2596.4344286756905,17329.834865180383,0.14982453375205113
resnet50_dino,three0_250426-250501,neighborhood,16.0,1283.5556972937507,17329.834865180383,0.07406623936577196
resnet50_dino,three0_250426-250501,smooth,0.5,7395.582803471609,17329.834865180383,0.4267543725030544
resnet50_dino,three0_250426-250501,smooth,2.0,1906.5773923048682,17329.834865180383,0.11001705481542816
resnet50_dino,three0_250426-250501,smooth,8.0,288.9462830128728,17329.834865180383,0.016673343125353852
resnet50_dino,three0_250426-250501,smooth,16.0,94.89241693935455,17329.834865180383,0.005475667695484808
resnet50_dino,three0_250426-250501,step,0.5,33263.529968112576,17329.834865180383,1.919437214889257
resnet50_dino,three0_250426-250501,step,2.0,30908.51745531186,17329.834865180383,1.783543680350594
resnet50_dino,three0_250426-250501,step,8.0,10134.685509683077,17329.834865180383,0.5848114300296068
resnet50_dino,three0_250426-250501,step,16.0,4823.643051984331,17329.834865180383,0.2783432784853673
resnet50_dino,three0_250426-250501,variance,0.5,9470.95163570199,17329.834865180383,0.546511360863069
resnet50_dino,three0_250426-250501,variance,2.0,3328.7534941673757,17329.834865180383,0.19208223967878688
resnet50_dino,three0_250426-250501,variance,8.0,697.4334475565006,17329.834865180383,0.04024466782183854
resnet50_dino,three0_250426-250501,variance,16.0,276.4189545886191,17329.834865180383,0.015950466737799575
resnet50_dino,venus_250426-250429,neighborhood,0.5,14253.284408629399,16657.613251158815,0.8556618642612468
resnet50_dino,venus_250426-250429,neighborhood,2.0,7695.821349979872,16657.613251158815,0.4620002418080213
resnet50_dino,venus_250426-250429,neighborhood,8.0,2429.8062041361436,16657.613251158815,0.1458676082521672
resnet50_dino,venus_250426-250429,neighborhood,16.0,1210.476131836382,16657.613251158815,0.07266804154863982
resnet50_dino,venus_250426-250429,smooth,0.5,6993.225196418697,16657.613251158815,0.4198215609269354
resnet50_dino,venus_250426-250429,smooth,2.0,1768.977255308878,16657.613251158815,0.10619632168406937
resnet50_dino,venus_250426-250429,smooth,8.0,264.92941821861376,16657.613251158815,0.015904404444027027
resnet50_dino,venus_250426-250429,smooth,16.0,87.26326973803555,16657.613251158815,0.005238641840358788
resnet50_dino,venus_250426-250429,step,0.5,37812.42582643757,16657.613251158815,2.269978613160987
resnet50_dino,venus_250426-250429,step,2.0,33939.08458184938,16657.613251158815,2.0374518287899592
resnet50_dino,venus_250426-250429,step,8.0,10245.875094739655,16657.613251158815,0.6150866237710786
resnet50_dino,venus_250426-250429,step,16.0,4829.2407164196975,16657.613251158815,0.28991192457201176
resnet50_dino,venus_250426-250429,variance,0.5,8996.501049476186,16657.613251158815,0.5400834389554776
resnet50_dino,venus_250426-250429,variance,2.0,3109.7844318072766,16657.613251158815,0.18668847600906685
resnet50_dino,venus_250426-250429,variance,8.0,645.2920278803933,16657.613251158815,0.03873856465214202
resnet50_dino,venus_250426-250429,variance,16.0,256.6185546186336,16657.613251158815,0.015405481610685222
resnet50_robust,leap_250426-250501,neighborhood,0.5,46.71739986815364,46.86272199870386,0.9968989822965418
resnet50_robust,leap_250426-250501,neighborhood,2.0,47.344233663863626,46.86272199870386,1.0102749401789568
resnet50_robust,leap_250426-250501,neighborhood,8.0,51.339448738301336,46.86272199870386,1.0955285256311251
resnet50_robust,leap_250426-250501,neighborhood,16.0,50.51219449543984,46.86272199870386,1.077875811329033
resnet50_robust,leap_250426-250501,smooth,0.5,45.61383382958966,46.86272199870386,0.9733500719580748
resnet50_robust,leap_250426-250501,smooth,2.0,42.75935952931458,46.86272199870386,0.9124386656519274
resnet50_robust,leap_250426-250501,smooth,8.0,32.15526935302238,46.86272199870386,0.6861588055835028
resnet50_robust,leap_250426-250501,smooth,16.0,22.138851199735377,46.86272199870386,0.4724192333588241
resnet50_robust,leap_250426-250501,step,0.5,52.851633238978465,46.86272199870386,1.127796913726869
resnet50_robust,leap_250426-250501,step,2.0,107.48758966323742,46.86272199870386,2.293669361890893
resnet50_robust,leap_250426-250501,step,8.0,725.5087024497121,46.86272199870386,15.481574085043084
resnet50_robust,leap_250426-250501,step,16.0,1929.0087397619084,46.86272199870386,41.162968293119235
resnet50_robust,leap_250426-250501,variance,0.5,46.008244342759824,46.86272199870386,0.9817663673918116
resnet50_robust,leap_250426-250501,variance,2.0,44.409159807369534,46.86272199870386,0.9476436261768536
resnet50_robust,leap_250426-250501,variance,8.0,38.9474644465649,46.86272199870386,0.8310969313229846
resnet50_robust,leap_250426-250501,variance,16.0,31.599774353013956,46.86272199870386,0.6743051407446616
resnet50_robust,paul_20250428-20250430,neighborhood,0.5,43.57638888017004,43.80637579020409,0.9947499215380087
resnet50_robust,paul_20250428-20250430,neighborhood,2.0,44.20758446655127,43.80637579020409,1.0091586822491005
resnet50_robust,paul_20250428-20250430,neighborhood,8.0,47.03206452058381,43.80637579020409,1.073635142652021
resnet50_robust,paul_20250428-20250430,neighborhood,16.0,50.29692843171756,43.80637579020409,1.1481645656467403
resnet50_robust,paul_20250428-20250430,smooth,0.5,42.64234909570562,43.80637579020409,0.9734279160624201
resnet50_robust,paul_20250428-20250430,smooth,2.0,40.39699858836321,43.80637579020409,0.9221716670155744
resnet50_robust,paul_20250428-20250430,smooth,8.0,31.36054291272311,43.80637579020409,0.7158899212049379
resnet50_robust,paul_20250428-20250430,smooth,16.0,22.562288232278835,43.80637579020409,0.5150457627522835
resnet50_robust,paul_20250428-20250430,step,0.5,50.11700090098955,43.80637579020409,1.1440572290437372
resnet50_robust,paul_20250428-20250430,step,2.0,111.80108867095102,43.80637579020409,2.5521647626451625
resnet50_robust,paul_20250428-20250430,step,8.0,823.6355182743537,43.80637579020409,18.80172699560628
resnet50_robust,paul_20250428-20250430,step,16.0,2424.1254032100687,43.80637579020409,55.33727361559427
resnet50_robust,paul_20250428-20250430,variance,0.5,42.990753014587035,43.80637579020409,0.9813811857086008
resnet50_robust,paul_20250428-20250430,variance,2.0,41.77228194842033,43.80637579020409,0.9535662605022298
resnet50_robust,paul_20250428-20250430,variance,8.0,37.03717153994459,43.80637579020409,0.8454744514205345
resnet50_robust,paul_20250428-20250430,variance,16.0,32.09576336484766,43.80637579020409,0.7326733331823552
resnet50_robust,red_20250428-20250430,neighborhood,0.5,41.270061194356664,41.46975769858566,0.9951845268621908
resnet50_robust,red_20250428-20250430,neighborhood,2.0,41.86138181288181,41.46975769858566,1.0094436074872342
resnet50_robust,red_20250428-20250430,neighborhood,8.0,44.357259397622826,41.46975769858566,1.0696290950148388
resnet50_robust,red_20250428-20250430,neighborhood,16.0,47.83134037942763,41.46975769858566,1.1534029382828763
resnet50_robust,red_20250428-20250430,smooth,0.5,40.383998445204554,41.46975769858566,0.9738180468457829
resnet50_robust,red_20250428-20250430,smooth,2.0,38.25934282921717,41.46975769858566,0.9225841903224339
resnet50_robust,red_20250428-20250430,smooth,8.0,29.64525162011423,41.46975769858566,0.7148643557453265
resnet50_robust,red_20250428-20250430,smooth,16.0,21.42133111703552,41.46975769858566,0.5165530812292666
resnet50_robust,red_20250428-20250430,step,0.5,48.032062582843245,41.46975769858566,1.1582431450879058
resnet50_robust,red_20250428-20250430,step,2.0,111.62649023982318,41.46975769858566,2.691756509675248
resnet50_robust,red_20250428-20250430,step,8.0,823.6344239655257,41.46975769858566,19.86108599794438
resnet50_robust,red_20250428-20250430,step,16.0,2408.725940628175,41.46975769858566,58.08391643219863
resnet50_robust,red_20250428-20250430,variance,0.5,40.72115477302801,41.46975769858566,0.981948220411638
resnet50_robust,red_20250428-20250430,variance,2.0,39.56863395372508,41.46975769858566,0.9541563816533846
resnet50_robust,red_20250428-20250430,variance,8.0,35.01548287723382,41.46975769858566,0.8443618873236879
resnet50_robust,red_20250428-20250430,variance,16.0,30.5662052661209,41.46975769858566,0.7370721933869262
resnet50_robust,three0_250426-250501,neighborhood,0.5,40.57570593729037,40.796517837829484,0.9945874816714294
resnet50_robust,three0_250426-250501,neighborhood,2.0,41.172642005775145,40.796517837829484,1.009219516465616
resnet50_robust,three0_250426-250501,neighborhood,8.0,43.937455717852764,40.796517837829484,1.0769903424725817
resnet50_robust,three0_250426-250501,neighborhood,16.0,46.9362744056592,40.796517837829484,1.1504970740943112
resnet50_robust,three0_250426-250501,smooth,0.5,39.68572694229251,40.796517837829484,0.9727724091562794
resnet50_robust,three0_250426-250501,smooth,2.0,37.54478062887432,40.796517837829484,0.9202937559062966
resnet50_robust,three0_250426-250501,smooth,8.0,29.056556453199818,40.796517837829484,0.712231288187456
resnet50_robust,three0_250426-250501,smooth,16.0,20.892304251858587,40.796517837829484,0.5121099877913043
resnet50_robust,three0_250426-250501,step,0.5,47.22460615074192,40.796517837829484,1.157564631826294
resnet50_robust,three0_250426-250501,step,2.0,109.7740410488097,40.796517837829484,2.6907698712221775
resnet50_robust,three0_250426-250501,step,8.0,823.1801580972168,40.796517837829484,20.17770637605508
resnet50_robust,three0_250426-250501,step,16.0,2414.568924947273,40.796517837829484,59.185662230914964
resnet50_robust,three0_250426-250501,variance,0.5,40.02218812768173,40.796517837829484,0.9810197107207581
resnet50_robust,three0_250426-250501,variance,2.0,38.86245596209151,40.796517837829484,0.9525924765582672
resnet50_robust,three0_250426-250501,variance,8.0,34.44387972220029,40.796517837829484,0.8442847955582482
resnet50_robust,three0_250426-250501,variance,16.0,29.819611448547594,40.796517837829484,0.7309352128307551
resnet50_robust,venus_250426-250429,neighborhood,0.5,38.95215938451311,39.108050908126216,0.9960138252867847
resnet50_robust,venus_250426-250429,neighborhood,2.0,39.468620506258965,39.108050908126216,1.0092198304379782
resnet50_robust,venus_250426-250429,neighborhood,8.0,42.168047281003545,39.108050908126216,1.0782446657867446
resnet50_robust,venus_250426-250429,neighborhood,16.0,41.7813869607893,39.108050908126216,1.0683576908228785
resnet50_robust,venus_250426-250429,smooth,0.5,38.04636364026392,39.108050908126216,0.9728524627740605
resnet50_robust,venus_250426-250429,smooth,2.0,35.712239648018866,39.108050908126216,0.9131684862514654
resnet50_robust,venus_250426-250429,smooth,8.0,26.877464204509725,39.108050908126216,0.6872616655749747
resnet50_robust,venus_250426-250429,smooth,16.0,18.645640737946845,39.108050908126216,0.47677243700407707
resnet50_robust,venus_250426-250429,step,0.5,44.49009193066301,39.108050908126216,1.1376197713146188
resnet50_robust,venus_250426-250429,step,2.0,94.80787509284987,39.108050908126216,2.424254671130896
resnet50_robust,venus_250426-250429,step,8.0,642.869433873026,39.108050908126216,16.438288765228258
resnet50_robust,venus_250426-250429,step,16.0,1714.3832202911062,39.108050908126216,43.83709186424518
resnet50_robust,venus_250426-250429,variance,0.5,38.3793664525883,39.108050908126216,0.9813674054672332
resnet50_robust,venus_250426-250429,variance,2.0,37.06430448254826,39.108050908126216,0.9477410308588585
resnet50_robust,venus_250426-250429,variance,8.0,32.33344161845635,39.108050908126216,0.8267720039133379
resnet50_robust,venus_250426-250429,variance,16.0,26.417721679819838,39.108050908126216,0.6755059653031834
siglip2_vitb16,leap_250426-250501,neighborhood,0.5,4237.538153514226,4063.3403319364643,1.0428705959499938
siglip2_vitb16,leap_250426-250501,neighborhood,2.0,3855.3868409027455,4063.3403319364643,0.9488220345710953
siglip2_vitb16,leap_250426-250501,neighborhood,8.0,1764.9665066669706,4063.3403319364643,0.4343634454625762
siglip2_vitb16,leap_250426-250501,neighborhood,16.0,915.3326652900785,4063.3403319364643,0.22526605957563461
siglip2_vitb16,leap_250426-250501,smooth,0.5,3366.8830940389394,4063.3403319364643,0.828599826496538
siglip2_vitb16,leap_250426-250501,smooth,2.0,1501.0687319169895,4063.3403319364643,0.36941742736120403
siglip2_vitb16,leap_250426-250501,smooth,8.0,356.58863327976417,4063.3403319364643,0.0877575108531027
siglip2_vitb16,leap_250426-250501,smooth,16.0,142.9190194224018,4063.3403319364643,0.03517279079458523
siglip2_vitb16,leap_250426-250501,step,0.5,10749.11652056724,4063.3403319364643,2.645389173061105
siglip2_vitb16,leap_250426-250501,step,2.0,42677.21178253082,4063.3403319364643,10.502987270621302
siglip2_vitb16,leap_250426-250501,step,8.0,18838.123305902012,4063.3403319364643,4.636117520809372
siglip2_vitb16,leap_250426-250501,step,16.0,8563.290415445981,4063.3403319364643,2.1074509432895514
siglip2_vitb16,leap_250426-250501,variance,0.5,3766.52908157868,4063.3403319364643,0.9269538788014015
siglip2_vitb16,leap_250426-250501,variance,2.0,2409.2311934502936,4063.3403319364643,0.592918878715268
siglip2_vitb16,leap_250426-250501,variance,8.0,844.4177861014167,4063.3403319364643,0.20781369935089658
siglip2_vitb16,leap_250426-250501,variance,16.0,395.70748229023513,4063.3403319364643,0.09738477458560627
siglip2_vitb16,paul_20250428-20250430,neighborhood,0.5,9584.55867991333,9085.86660500823,1.054886572363963
siglip2_vitb16,paul_20250428-20250430,neighborhood,2.0,8958.62196833439,9085.86660500823,0.9859953219427962
siglip2_vitb16,paul_20250428-20250430,neighborhood,8.0,5509.842346897025,9085.86660500823,0.6064190226895846
siglip2_vitb16,paul_20250428-20250430,neighborhood,16.0,3314.607477688428,9085.86660500823,0.3648091725077033
siglip2_vitb16,paul_20250428-20250430,smooth,0.5,6805.146234876808,9085.86660500823,0.7489815260027851
siglip2_vitb16,paul_20250428-20250430,smooth,2.0,2791.5764557040793,9085.86660500823,0.3072438301224158
siglip2_vitb16,paul_20250428-20250430,smooth,8.0,557.4208732728465,9085.86660500823,0.06135032545663723
siglip2_vitb16,paul_20250428-20250430,smooth,16.0,168.2812501620513,9085.86660500823,0.018521210741669132
siglip2_vitb16,paul_20250428-20250430,step,0.5,10732.889434640345,9085.86660500823,1.181273058612181
siglip2_vitb16,paul_20250428-20250430,step,2.0,14534.010484726532,9085.86660500823,1.5996284247355366
siglip2_vitb16,paul_20250428-20250430,step,8.0,6019.5970023839745,9085.86660500823,0.6625231542653186
siglip2_vitb16,paul_20250428-20250430,step,16.0,3584.695050891321,9085.86660500823,0.3945352938502748
siglip2_vitb16,paul_20250428-20250430,variance,0.5,7768.964040983555,9085.86660500823,0.855060323767159
siglip2_vitb16,paul_20250428-20250430,variance,2.0,4486.691741983916,9085.86660500823,0.4938099949113056
siglip2_vitb16,paul_20250428-20250430,variance,8.0,1365.4286864755281,9085.86660500823,0.15028051212229868
siglip2_vitb16,paul_20250428-20250430,variance,16.0,567.740714318506,9085.86660500823,0.0624861379767078
siglip2_vitb16,red_20250428-20250430,neighborhood,0.5,9602.942388696107,9054.557894459133,1.0605644693676932
siglip2_vitb16,red_20250428-20250430,neighborhood,2.0,9063.106465499806,9054.557894459133,1.0009441179945302
siglip2_vitb16,red_20250428-20250430,neighborhood,8.0,5490.0667784539855,9054.557894459133,0.6063318433044191
siglip2_vitb16,red_20250428-20250430,neighborhood,16.0,3379.304361713038,9054.557894459133,0.37321583241308526
siglip2_vitb16,red_20250428-20250430,smooth,0.5,6430.05319566158,9054.557894459133,0.7101454616129189
siglip2_vitb16,red_20250428-20250430,smooth,2.0,2609.5030743461157,9054.557894459133,0.2881977347500292
siglip2_vitb16,red_20250428-20250430,smooth,8.0,481.8950295095342,9054.557894459133,0.053221265480496424
siglip2_vitb16,red_20250428-20250430,smooth,16.0,148.73415648619147,9054.557894459133,0.016426440497686608
siglip2_vitb16,red_20250428-20250430,step,0.5,10402.580493744928,9054.557894459133,1.1488777933719667
siglip2_vitb16,red_20250428-20250430,step,2.0,13606.557046839687,9054.557894459133,1.502730139388265
siglip2_vitb16,red_20250428-20250430,step,8.0,5405.445387481119,9054.557894459133,0.5969861201935591
siglip2_vitb16,red_20250428-20250430,step,16.0,3287.6718383034367,9054.557894459133,0.36309578851059116
siglip2_vitb16,red_20250428-20250430,variance,0.5,7439.971695778073,9054.557894459133,0.8216824921215542
siglip2_vitb16,red_20250428-20250430,variance,2.0,4246.3850474889805,9054.557894459133,0.468977623975161
siglip2_vitb16,red_20250428-20250430,variance,8.0,1206.795483098559,9054.557894459133,0.13328044253127458
siglip2_vitb16,red_20250428-20250430,variance,16.0,510.6563104831938,9054.557894459133,0.05639770781030469
siglip2_vitb16,three0_250426-250501,neighborhood,0.5,8628.156522207264,8124.939391450466,1.0619348780972215
siglip2_vitb16,three0_250426-250501,neighborhood,2.0,7773.922389002937,8124.939391450466,0.9567975851220638
siglip2_vitb16,three0_250426-250501,neighborhood,8.0,5849.650151672737,8124.939391450466,0.7199623123131329
siglip2_vitb16,three0_250426-250501,neighborhood,16.0,3606.6770225994965,8124.939391450466,0.4439020217670364
siglip2_vitb16,three0_250426-250501,smooth,0.5,5940.658600348788,8124.939391450466,0.7311634357051198
siglip2_vitb16,three0_250426-250501,smooth,2.0,2363.933118272902,8124.939391450466,0.290947784885678
siglip2_vitb16,three0_250426-250501,smooth,8.0,561.3557359266541,8124.939391450466,0.06909045211061454
siglip2_vitb16,three0_250426-250501,smooth,16.0,173.48412939685767,8124.939391450466,0.021352052124771263
siglip2_vitb16,three0_250426-250501,step,0.5,9415.920977275007,8124.939391450466,1.158891226583547
siglip2_vitb16,three0_250426-250501,step,2.0,12896.326990651442,8124.939391450466,1.5872520851320697
siglip2_vitb16,three0_250426-250501,step,8.0,5519.637536016334,8124.939391450466,0.6793450720167116
siglip2_vitb16,three0_250426-250501,step,16.0,3512.71170263774,8124.939391450466,0.4323369730405644
siglip2_vitb16,three0_250426-250501,variance,0.5,6763.556367721616,8124.939391450466,0.8324439164233796
siglip2_vitb16,three0_250426-250501,variance,2.0,3779.3218903323263,8124.939391450466,0.46515077937801586
siglip2_vitb16,three0_250426-250501,variance,8.0,1333.5959487381124,8124.939391450466,0.1641361103741155
siglip2_vitb16,three0_250426-250501,variance,16.0,568.3294880328435,8124.939391450466,0.06994876646475331
siglip2_vitb16,venus_250426-250429,neighborhood,0.5,6075.432361805084,5842.567570873403,1.0398565849871497
siglip2_vitb16,venus_250426-250429,neighborhood,2.0,5409.1715788739375,5842.567570873403,0.9258209705335633
siglip2_vitb16,venus_250426-250429,neighborhood,8.0,4458.698618646508,5842.567570873403,0.763140274298955
siglip2_vitb16,venus_250426-250429,neighborhood,16.0,3097.344366298146,5842.567570873403,0.5301341111978145
siglip2_vitb16,venus_250426-250429,smooth,0.5,4935.3118993037315,5842.567570873403,0.8447162723298985
siglip2_vitb16,venus_250426-250429,smooth,2.0,2195.4875061180105,5842.567570873403,0.37577443127282617
siglip2_vitb16,venus_250426-250429,smooth,8.0,618.6672184822406,5842.567570873403,0.10588961291033153
siglip2_vitb16,venus_250426-250429,smooth,16.0,229.75229333992337,5842.567570873403,0.039323857285843554
siglip2_vitb16,venus_250426-250429,step,0.5,8214.047616767199,5842.567570873403,1.4058968967198926
siglip2_vitb16,venus_250426-250429,step,2.0,15479.73560481951,5842.567570873403,2.6494748100115597
siglip2_vitb16,venus_250426-250429,step,8.0,7569.841865851839,5842.567570873403,1.295636169205695
siglip2_vitb16,venus_250426-250429,step,16.0,4688.865754621817,5842.567570873403,0.8025351350657773
siglip2_vitb16,venus_250426-250429,variance,0.5,5414.485114073664,5842.567570873403,0.9267304226084037
siglip2_vitb16,venus_250426-250429,variance,2.0,3326.2775834379677,5842.567570873403,0.5693177773450592
siglip2_vitb16,venus_250426-250429,variance,8.0,1505.79012426537,5842.567570873403,0.25772746416696896
siglip2_vitb16,venus_250426-250429,variance,16.0,682.3928543455377,5842.567570873403,0.11679674151265776
