pc,kappa_3.28792,kappa_32.8792,kappa_328.792,kappa_3287.92,kappa_32879.2
3.800000000000000000e+02,4.520570866227421325e-01,4.628303108177171388e-01,5.368149676716360563e-01,6.974540441417341752e-01,7.891440600013738260e-01
3.810000000000000000e+02,4.532753960611998201e-01,4.640564377847994360e-01,5.380553233554525860e-01,6.984820866483679724e-01,7.899082151414361652e-01
3.820000000000000000e+02,4.544448404933429386e-01,4.652333122156044887e-01,5.392453214416327301e-01,6.994674861473075822e-01,7.906404468081147385e-01
3.830000000000000000e+02,4.557916774679324212e-01,4.665885716762296354e-01,5.406147242274481624e-01,7.005998035605555119e-01,7.914814403300589607e-01
3.840000000000000000e+02,4.568501719063216004e-01,4.676536613270310672e-01,5.416907553903378414e-01,7.014892473420655250e-01,7.921419737014565587e-01
3.850000000000000000e+02,4.580642022869437224e-01,4.688751012739842960e-01,5.429236297321894389e-01,7.025064591160167238e-01,7.928969240835872512e-01
3.860000000000000000e+02,4.591888528131644054e-01,4.700065361612298376e-01,5.440650837296393538e-01,7.034472784822617397e-01,7.935949378023458012e-01
3.870000000000000000e+02,4.608677116571916477e-01,4.716953813106221083e-01,5.457678696484306036e-01,7.048490600454515587e-01,7.946345253282127707e-01
3.880000000000000000e+02,4.618255506521910525e-01,4.726588403690204498e-01,5.467387263119766194e-01,7.056473657738542293e-01,7.952263325701047769e-01
3.890000000000000000e+02,4.630167154324326684e-01,4.738569104466785475e-01,5.479453948064537672e-01,7.066385675214831297e-01,7.959608898638012020e-01
3.900000000000000000e+02,4.646759160828505264e-01,4.755255736605754069e-01,5.496249168578054567e-01,7.080163236897855095e-01,7.969814517568452050e-01
3.910000000000000000e+02,4.664540499658810790e-01,4.773136143782322760e-01,5.514229196396055466e-01,7.094884868157785851e-01,7.980712557020375186e-01
3.920000000000000000e+02,4.674552911700048941e-01,4.783203780577239828e-01,5.524348929853728496e-01,7.103164035573653612e-01,7.986839768263735984e-01
3.930000000000000000e+02,4.689806191035596483e-01,4.798540016204062009e-01,5.539756135727735842e-01,7.115755083588621854e-01,7.996154663006640462e-01
3.940000000000000000e+02,4.707440463795144470e-01,4.816268954323262297e-01,5.557558269902573844e-01,7.130288667091290167e-01,8.006903039502982766e-01
3.950000000000000000e+02,4.719833103642782079e-01,4.828727593145228369e-01,5.570064582006160059e-01,7.140492543278467164e-01,8.014447828018368414e-01
3.960000000000000000e+02,4.731601160400358275e-01,4.840557547342612121e-01,5.581934280604352594e-01,7.150167890656692338e-01,8.021599574900400986e-01
3.970000000000000000e+02,4.748006717283745348e-01,4.857047480538243533e-01,5.598465995924647443e-01,7.163620963631983640e-01,8.031538198037230236e-01
3.980000000000000000e+02,4.761095244067002907e-01,4.870202849509125964e-01,5.611651326124748040e-01,7.174345293743079610e-01,8.039459566709450389e-01
3.990000000000000000e+02,4.775851389158529692e-01,4.885033374383668248e-01,5.626508670521985778e-01,7.186418140892308903e-01,8.048374193813855326e-01
4.000000000000000000e+02,4.787764875473108361e-01,4.897006133489623658e-01,5.638497553525348982e-01,7.196151061047799669e-01,8.055558789587031754e-01
4.010000000000000000e+02,4.801484930655472994e-01,4.910793235920609123e-01,5.652294610637021988e-01,7.207337820944355045e-01,8.063813122092272634e-01
4.020000000000000000e+02,4.819854561311990859e-01,4.929252297419370876e-01,5.670764603092200984e-01,7.222309516061012902e-01,8.074859271347892831e-01
4.030000000000000000e+02,4.829526406957177498e-01,4.938969536724358567e-01,5.680475604675294665e-01,7.230161674629032031e-01,8.080647838346681766e-01
4.040000000000000000e+02,4.841047157367829867e-01,4.950544357523121164e-01,5.692042989050820623e-01,7.239514864041163289e-01,8.087542954321629285e-01
4.050000000000000000e+02,4.852349549053870392e-01,4.961899371336341846e-01,5.703387711344281019e-01,7.248683141735020596e-01,8.094300565163168315e-01
4.060000000000000000e+02,4.867031580798426016e-01,4.976648088430231653e-01,5.718111241174465009e-01,7.260562840894742020e-01,8.103051994149419457e-01
4.070000000000000000e+02,4.880302652863319213e-01,4.989979237871570161e-01,5.731418215142396466e-01,7.271297307210183858e-01,8.110959207007237826e-01
4.080000000000000000e+02,4.895389545550388188e-01,5.005132706863143488e-01,5.746532052559039094e-01,7.283469684870070848e-01,8.119920831733548061e-01
4.090000000000000000e+02,4.909428758180587882e-01,5.019231989695558394e-01,5.760581186593244363e-01,7.294763174779705928e-01,8.128230199442739723e-01
4.100000000000000000e+02,4.923537855584315670e-01,5.033401452625736461e-01,5.774700225074727022e-01,7.306112815933218929e-01,8.136580871158072270e-01
4.110000000000000000e+02,4.937479226256173970e-01,5.047401597445948518e-01,5.788644394345658917e-01,7.317311990187802540e-01,8.144818432844038725e-01
4.120000000000000000e+02,4.950414453734835463e-01,5.060389235667762664e-01,5.801565182208325844e-01,7.327665314926360418e-01,8.152428036565757541e-01
4.130000000000000000e+02,4.970292308975013396e-01,5.080345378967873193e-01,5.821402786025748899e-01,7.343535745119845748e-01,8.164086553267591029e-01
4.140000000000000000e+02,4.983925947270998469e-01,5.094031208089901952e-01,5.834996767236402260e-01,7.354394346711403685e-01,8.172059289808371041e-01
4.150000000000000000e+02,4.998287081647315722e-01,5.108447230906402181e-01,5.849315429648015430e-01,7.365830834778939185e-01,8.180456094136387968e-01
4.160000000000000000e+02,5.010999890434528758e-01,5.121207920840498140e-01,5.861984981720833598e-01,7.375942273841299412e-01,8.187878130567501911e-01
4.170000000000000000e+02,5.023204092422925982e-01,5.133457557235471258e-01,5.874143410265409981e-01,7.385639880281110736e-01,8.194994979716608841e-01
4.180000000000000000e+02,5.035933551037213851e-01,5.146233724442245139e-01,5.886819680351658146e-01,7.395742951649576513e-01,8.202407567889483664e-01
4.190000000000000000e+02,5.049764673887244815e-01,5.160113400509122039e-01,5.900575465579419587e-01,7.406682093830796454e-01,8.210427737078820343e-01
4.200000000000000000e+02,5.063427665162081315e-01,5.173822588344336726e-01,5.914149953870176946e-01,7.417457619746503639e-01,8.218323285786565124e-01
4.210000000000000000e+02,5.075796264195091556e-01,5.186232883956390927e-01,5.926437451053873096e-01,7.427210166869824270e-01,8.225468942262926797e-01
4.220000000000000000e+02,5.089762544499748520e-01,5.200245534176187734e-01,5.940306478023202885e-01,7.438210150234001450e-01,8.233526717012541463e-01
4.230000000000000000e+02,5.101737867408331351e-01,5.212259510437345922e-01,5.952189608451929903e-01,7.447622949232295397e-01,8.240418940710086959e-01
4.240000000000000000e+02,5.112538580868105642e-01,5.223093855048221990e-01,5.962897388832865131e-01,7.456091319947475426e-01,8.246616430565172351e-01
4.250000000000000000e+02,5.124829800052382867e-01,5.235422658416933883e-01,5.975077385775784400e-01,7.465716530459518552e-01,8.253658755682370396e-01
4.260000000000000000e+02,5.138939832057757284e-01,5.249574619745873694e-01,5.989050084317012468e-01,7.476745230727971370e-01,8.261724804487474705e-01
4.270000000000000000e+02,5.152731457983386054e-01,5.263405724735193969e-01,6.002695552580309402e-01,7.487499398131070016e-01,8.269586198830068957e-01
4.280000000000000000e+02,5.163180602826553667e-01,5.273883633066454024e-01,6.013024875127210844e-01,7.495627719018340684e-01,8.275525138757956478e-01
4.290000000000000000e+02,5.173734128469129612e-01,5.284465793928390109e-01,6.023454093332807346e-01,7.503830187532011253e-01,8.281517194028233941e-01
4.300000000000000000e+02,5.189366732193299026e-01,5.300139432419603835e-01,6.038891639995405125e-01,7.515956854966724388e-01,8.290372436656417987e-01
4.310000000000000000e+02,5.202090752785750727e-01,5.312896445730171946e-01,6.051453678303068129e-01,7.525820369639213414e-01,8.297574027046935585e-01
4.320000000000000000e+02,5.214896509616346876e-01,5.325734618936684983e-01,6.064090186690322959e-01,7.535733945359293084e-01,8.304810174000628598e-01
4.330000000000000000e+02,5.233339209823717475e-01,5.344221295604946187e-01,6.082267763995073961e-01,7.549965798254856253e-01,8.315191517965525581e-01
4.340000000000000000e+02,5.245525996019005932e-01,5.356437014682874365e-01,6.094278362738949628e-01,7.559367970214668775e-01,8.322049561580707744e-01
4.350000000000000000e+02,5.257142076478867887e-01,5.368079147204574131e-01,6.105714487531179735e-01,7.568304297043156881e-01,8.328564002860012749e-01
4.360000000000000000e+02,5.271806355556181156e-01,5.382774917139732107e-01,6.120140593195886325e-01,7.579562310764949018e-01,8.336767445492638817e-01
4.370000000000000000e+02,5.284801991412705346e-01,5.395797979347288775e-01,6.132921374382123147e-01,7.589531269287035364e-01,8.344030392524943718e-01
4.380000000000000000e+02,5.298036192809802980e-01,5.409059284086222830e-01,6.145930282607456885e-01,7.599669494893331878e-01,8.351414617842402022e-01
4.390000000000000000e+02,5.313241796127395888e-01,5.424295451149913072e-01,6.160872501070121521e-01,7.611308362758910651e-01,8.359890420479688666e-01
4.400000000000000000e+02,5.327448008288840908e-01,5.438528673722612394e-01,6.174820518551922266e-01,7.622156691018853181e-01,8.367786734466329257e-01
4.410000000000000000e+02,5.344697031667171583e-01,5.455808098868204503e-01,6.191737282258623631e-01,7.635289123949482448e-01,8.377339769030011096e-01
4.420000000000000000e+02,5.358713964674078900e-01,5.469849205333284781e-01,6.205480050639863299e-01,7.645952080214010183e-01,8.385095118715057971e-01
4.430000000000000000e+02,5.369985729762664084e-01,5.481139108351257283e-01,6.216521164537613942e-01,7.654505380291444228e-01,8.391312929381755659e-01
4.440000000000000000e+02,5.383748934958230148e-01,5.494923693964817168e-01,6.229996744393641039e-01,7.664936701467530700e-01,8.398894115706377894e-01
4.450000000000000000e+02,5.397894123687667634e-01,5.509090754007032187e-01,6.243845524100212208e-01,7.675655857306441510e-01,8.406684245020887847e-01
4.460000000000000000e+02,5.411537927168760254e-01,5.522754145317784191e-01,6.257191646388644557e-01,7.685970450046670788e-01,8.414176738139956813e-01
4.470000000000000000e+02,5.422543956247199981e-01,5.533774913808824358e-01,6.267949264767841422e-01,7.694273640051298990e-01,8.420205617735760928e-01
4.480000000000000000e+02,5.438749356266426860e-01,5.550001266078489204e-01,6.283783053948844843e-01,7.706487171162642591e-01,8.429071977514911440e-01
4.490000000000000000e+02,5.450108216854371301e-01,5.561373561301807822e-01,6.294871693911295862e-01,7.715027742830629087e-01,8.435269000561907982e-01
4.500000000000000000e+02,5.464992445290647316e-01,5.576273620199723169e-01,6.309388036169045755e-01,7.726190366581353608e-01,8.443364396703586516e-01
4.510000000000000000e+02,5.477490986697391984e-01,5.588784748797305246e-01,6.321572170616944764e-01,7.735552452061893458e-01,8.450152341463339489e-01
4.520000000000000000e+02,5.491571159961173842e-01,5.602878761882237324e-01,6.335295507007551175e-01,7.746093797016626592e-01,8.457794505627834747e-01
4.530000000000000000e+02,5.506725496078533899e-01,5.618045761506602620e-01,6.350048457413906000e-01,7.757403546541284944e-01,8.465988531690992192e-01
4.540000000000000000e+02,5.519636792870847852e-01,5.630965854620347821e-01,6.362602334701908946e-01,7.767007505177514481e-01,8.472942078750937966e-01
4.550000000000000000e+02,5.532631873101255815e-01,5.643969230867743603e-01,6.375233360861891629e-01,7.776664917746387573e-01,8.479933041328385768e-01
4.560000000000000000e+02,5.547409609603468628e-01,5.658755452471705416e-01,6.389589759989819928e-01,7.787632054970300421e-01,8.487869923849874487e-01
4.570000000000000000e+02,5.562001929709411430e-01,5.673354926489408978e-01,6.403756560171202095e-01,7.798442178625780707e-01,8.495690367319316261e-01
4.580000000000000000e+02,5.576073346883934079e-01,5.687432363870306151e-01,6.417410861528228816e-01,7.808852524415481611e-01,8.503219588841681720e-01
4.590000000000000000e+02,5.588369998323462484e-01,5.699733465917439235e-01,6.429336750231585684e-01,7.817937071858598319e-01,8.509788087885163943e-01
4.600000000000000000e+02,5.601883404057291793e-01,5.713250967708665140e-01,6.442436572911712789e-01,7.827908014578323082e-01,8.516995680565138116e-01
4.610000000000000000e+02,5.615680593928675801e-01,5.727050971743167240e-01,6.455800949005435774e-01,7.838066854699676789e-01,8.524336001317006639e-01
4.620000000000000000e+02,5.631130837532900557e-01,5.742501292480314268e-01,6.470742860483749137e-01,7.849394747733364763e-01,8.532514127002277515e-01
4.630000000000000000e+02,5.643600855293029461e-01,5.754970084752737414e-01,6.482792702905013638e-01,7.858517532105510073e-01,8.539097410919923581e-01
4.640000000000000000e+02,5.656870172731994773e-01,5.768237068336639073e-01,6.495607006018884189e-01,7.868209075538459274e-01,8.546088840905162742e-01
4.650000000000000000e+02,5.666472054345078613e-01,5.777837130268757004e-01,6.504878627991980133e-01,7.875219995757454239e-01,8.551146192642096189e-01
4.660000000000000000e+02,5.681990691725180564e-01,5.793351134560801308e-01,6.519850519971691627e-01,7.886524911507398761e-01,8.559297293626233483e-01
4.670000000000000000e+02,5.694665345348892682e-01,5.806020643815439364e-01,6.532068205001165806e-01,7.895737074870591288e-01,8.565936481623620535e-01
4.680000000000000000e+02,5.706305360521984893e-01,5.817655127324111719e-01,6.543282375964114550e-01,7.904184825029574313e-01,8.572022990345101734e-01
4.690000000000000000e+02,5.717499032881564469e-01,5.828842568218006726e-01,6.554059559428869752e-01,7.912294643326991395e-01,8.577864032826139074e-01
4.700000000000000000e+02,5.730013426893132422e-01,5.841349138157050369e-01,6.566101772119664615e-01,7.921348193718870112e-01,8.584382927287287357e-01
4.710000000000000000e+02,5.746946266579907592e-01,5.858270318033368396e-01,6.582387521783295004e-01,7.933581867431320767e-01,8.593189302023002130e-01
4.720000000000000000e+02,5.758671830290826854e-01,5.869987157031950620e-01,6.593660026964290877e-01,7.942043450974032304e-01,8.599278941637641394e-01
4.730000000000000000e+02,5.770978394657413357e-01,5.882283977607957182e-01,6.605486608195626497e-01,7.950915366447902644e-01,8.605662623366555630e-01
4.740000000000000000e+02,5.783778802049106549e-01,5.895073395545219475e-01,6.617781256423364011e-01,7.960130300534986603e-01,8.612291281519216524e-01
4.750000000000000000e+02,5.795008744653458166e-01,5.906291728374840622e-01,6.628552503039230048e-01,7.968184837967257073e-01,8.618081015423993962e-01
4.760000000000000000e+02,5.812270902408135376e-01,5.923534090693886034e-01,6.645094754692476569e-01,7.980536496938342994e-01,8.626955451122469976e-01
4.770000000000000000e+02,5.828279816628610943e-01,5.939522479898998730e-01,6.660419578126405282e-01,7.991958850614910848e-01,8.635157624766701678e-01
4.780000000000000000e+02,5.842047693550551646e-01,5.953272380225635985e-01,6.673596663967471532e-01,8.001777354684347365e-01,8.642207420811554019e-01
4.790000000000000000e+02,5.854995626085879312e-01,5.966202059069894981e-01,6.685978773211572745e-01,8.010990949456786581e-01,8.648820058512771691e-01
4.800000000000000000e+02,5.868791521688151436e-01,5.979976791177802342e-01,6.699158808586674896e-01,8.020782375381998452e-01,8.655843832279845884e-01
4.810000000000000000e+02,5.880213149974606868e-01,5.991380155493177817e-01,6.710064947730488560e-01,8.028877655535475721e-01,8.661649350861874153e-01
4.820000000000000000e+02,5.893106397217114933e-01,6.004252582922084969e-01,6.722374755572849692e-01,8.038012961680864876e-01,8.668200302127966328e-01
4.830000000000000000e+02,5.907193792304094027e-01,6.018316123524052319e-01,6.735816312615998669e-01,8.047977950803095748e-01,8.675343931816110743e-01
4.840000000000000000e+02,5.919877543112449514e-01,6.030977019923898785e-01,6.747908180770886277e-01,8.056929680250426440e-01,8.681758347657994035e-01
4.850000000000000000e+02,5.931934374093135176e-01,6.043010350450674917e-01,6.759388995023274394e-01,8.065412786763656028e-01,8.687833334858783285e-01
4.860000000000000000e+02,5.947107724654908667e-01,6.058153413578233337e-01,6.773832070067199451e-01,8.076078187833662936e-01,8.695469670504490933e-01
4.870000000000000000e+02,5.959206198809837707e-01,6.070226394716328189e-01,6.785338148308615036e-01,8.084562556465132444e-01,8.701541677742671288e-01
4.880000000000000000e+02,5.972348727167322568e-01,6.083340520188588174e-01,6.797831820520957580e-01,8.093768714490345850e-01,8.708128810940103381e-01
4.890000000000000000e+02,5.985492746717058221e-01,6.096454688450917425e-01,6.810316051634774936e-01,8.102954836532254568e-01,8.714698695601993395e-01
4.900000000000000000e+02,5.999684982926065668e-01,6.110613073715864818e-01,6.823783731178592049e-01,8.112850000281041085e-01,8.721772438634632918e-01
4.910000000000000000e+02,6.012335560441667281e-01,6.123232941544786145e-01,6.835784439956056335e-01,8.121662510554142900e-01,8.728071155311197815e-01
4.920000000000000000e+02,6.025649102459346151e-01,6.136513561463149413e-01,6.848409536160033895e-01,8.130928112603161839e-01,8.734692514967943300e-01
4.930000000000000000e+02,6.039653887401610355e-01,6.150482556658148914e-01,6.861681454489029219e-01,8.140658040195717371e-01,8.741643386537795157e-01
4.940000000000000000e+02,6.055620914595297721e-01,6.166406732064999563e-01,6.876797611580216518e-01,8.151721740158907048e-01,8.749543029786496229e-01
4.950000000000000000e+02,6.069915482010596053e-01,6.180661544919962003e-01,6.890320035066439530e-01,8.161606592026791063e-01,8.756598220019959911e-01
4.960000000000000000e+02,6.082371156847173888e-01,6.193081740712444994e-01,6.902096634460981317e-01,8.170207811970877643e-01,8.762735589074751585e-01
4.970000000000000000e+02,6.093436350748268060e-01,6.204114805927766207e-01,6.912554006480043922e-01,8.177840110490960379e-01,8.768180393938959094e-01
4.980000000000000000e+02,6.106634025648759456e-01,6.217272220305927188e-01,6.925012257898514045e-01,8.186915636502489768e-01,8.774651009049989625e-01
4.990000000000000000e+02,6.117472436615389864e-01,6.228075825211807359e-01,6.935230456898973106e-01,8.194344049047107559e-01,8.779943909372047717e-01
5.000000000000000000e+02,6.130733204594305263e-01,6.241293548411452896e-01,6.947728979405144445e-01,8.203426186004977305e-01,8.786414238249868891e-01
5.010000000000000000e+02,6.145913682668130429e-01,6.256424196788406000e-01,6.962032750735749342e-01,8.213815281963068315e-01,8.793814611783441482e-01
5.020000000000000000e+02,6.169242380343539223e-01,6.279674417103217055e-01,6.984000040808383547e-01,8.229753953587186643e-01,8.805164423181127686e-01
5.030000000000000000e+02,6.180155125712312181e-01,6.290548280751434573e-01,6.994259837776614086e-01,8.237179251424434634e-01,8.810447794678546440e-01
5.040000000000000000e+02,6.193412001216400675e-01,6.303755971791754620e-01,7.006709063900208312e-01,8.246172268577544040e-01,8.816842974040807190e-01
5.050000000000000000e+02,6.209074600335203753e-01,6.319359747822361761e-01,7.021412174713858034e-01,8.256787301313676108e-01,8.824390271331999935e-01
5.060000000000000000e+02,6.223370421957257204e-01,6.333601030047566471e-01,7.034825956863199892e-01,8.266464197180327655e-01,8.831268958612050746e-01
5.070000000000000000e+02,6.241345845999286546e-01,6.351506766943858517e-01,7.051684113398726250e-01,8.278616401731847541e-01,8.839905107977995558e-01
5.080000000000000000e+02,6.257235730102937987e-01,6.367333038626472597e-01,7.066571517668391866e-01,8.289330815203577174e-01,8.847515725639961692e-01
5.090000000000000000e+02,6.269231584136415458e-01,6.379280162297580326e-01,7.077805349454280304e-01,8.297409742643145902e-01,8.853253003951854216e-01
5.100000000000000000e+02,6.280956739835403813e-01,6.390956111620903490e-01,7.088774071281743749e-01,8.305284638695573651e-01,8.858842480090161065e-01
5.110000000000000000e+02,6.293114066615308477e-01,6.403061379428358624e-01,7.100139438424922789e-01,8.313435514333802345e-01,8.864625932922578500e-01
5.120000000000000000e+02,6.310134323217159169e-01,6.420008315442531366e-01,7.116047730258011628e-01,8.324840730002970313e-01,8.872717698897697458e-01
5.130000000000000000e+02,6.321618636864883012e-01,6.431441388377625579e-01,7.126768761691728571e-01,8.332512135056142633e-01,8.878157177345926687e-01
5.140000000000000000e+02,6.333006045395641603e-01,6.442777716102756624e-01,7.137397328558322540e-01,8.340115089800567150e-01,8.883547624745662397e-01
5.150000000000000000e+02,6.346203111645922768e-01,6.455914125053729968e-01,7.149704258416400560e-01,8.348906414549404076e-01,8.889777975052187697e-01
5.160000000000000000e+02,6.357232189336445849e-01,6.466890829709567301e-01,7.159977119607853213e-01,8.356230715150935184e-01,8.894965629384926631e-01
5.170000000000000000e+02,6.370736328564395867e-01,6.480329664946312684e-01,7.172546720486148164e-01,8.365182752816976430e-01,8.901304065942189370e-01
5.180000000000000000e+02,6.385105602320796381e-01,6.494628775364166273e-01,7.185916644926300112e-01,8.374699178290343493e-01,8.908040905950153077e-01
5.190000000000000000e+02,6.399660000718575548e-01,6.509109900316593089e-01,7.199442704924952086e-01,8.384308518581887748e-01,8.914839599622225164e-01
5.200000000000000000e+02,6.411639897955616618e-01,6.521028739269414398e-01,7.210570721456552867e-01,8.392208071501842115e-01,8.920427282293648119e-01
5.210000000000000000e+02,6.426586419699389374e-01,6.535896486296622898e-01,7.224435487948870360e-01,8.402029106236851286e-01,8.927369540364020750e-01
5.220000000000000000e+02,6.438900557954492232e-01,6.548145421620130691e-01,7.235856191111855740e-01,8.410116432495183814e-01,8.933085750842967299e-01
5.230000000000000000e+02,6.456576213552294163e-01,6.565725446374902630e-01,7.252234582243155536e-01,8.421697816192545982e-01,8.941268036489032900e-01
5.240000000000000000e+02,6.472096995095230065e-01,6.581161077280178739e-01,7.266607687820763051e-01,8.431851656637689985e-01,8.948439707032913581e-01
5.250000000000000000e+02,6.486592602593811430e-01,6.595575160155990879e-01,7.280016918378899859e-01,8.441308386988699564e-01,8.955115548110430534e-01
5.260000000000000000e+02,6.498963221077452834e-01,6.607875540315869545e-01,7.291455596119704730e-01,8.449370035017257363e-01,8.960805404042317956e-01
5.270000000000000000e+02,6.515797769813237439e-01,6.624611632872490219e-01,7.307001106024736403e-01,8.460302958199860113e-01,8.968516860817685732e-01
5.280000000000000000e+02,6.531570376188615690e-01,6.640291424486978178e-01,7.321561867855100880e-01,8.470538757331023128e-01,8.975735633211707754e-01
5.290000000000000000e+02,6.541314879037376517e-01,6.649977469258154805e-01,7.330549609076888462e-01,8.476847957227348074e-01,8.980183281425337949e-01
5.300000000000000000e+02,6.551360078995192016e-01,6.659961076835804183e-01,7.339805087483668444e-01,8.483334506841002653e-01,8.984753699946330663e-01
5.310000000000000000e+02,6.562455559379294368e-01,6.670988132409652049e-01,7.350025443752324916e-01,8.490494155614300986e-01,8.989797720996632879e-01
5.320000000000000000e+02,6.576941360723611574e-01,6.685382741273421248e-01,7.363355310567736289e-01,8.499817371155734547e-01,8.996362864505511592e-01
5.330000000000000000e+02,6.587980999946018157e-01,6.696350643154352911e-01,7.373497893213295518e-01,8.506893686825691692e-01,9.001342072411113726e-01
5.340000000000000000e+02,6.600356508183251592e-01,6.708645541935019940e-01,7.384866418938206278e-01,8.514823819565077168e-01,9.006921745567794124e-01
5.350000000000000000e+02,6.613636404858964646e-01,6.721837159661613326e-01,7.397052966723964840e-01,8.523310634659390095e-01,9.012890160150094365e-01
5.360000000000000000e+02,6.628280928194206778e-01,6.736383136470914801e-01,7.410483206722598970e-01,8.532654230351420788e-01,9.019459141457095708e-01
5.370000000000000000e+02,6.641710862447388619e-01,6.749721770406116317e-01,7.422792920793791493e-01,8.541211041940021120e-01,9.025473454702934717e-01
5.380000000000000000e+02,6.652917593123613971e-01,6.760852117610756107e-01,7.433063460989772775e-01,8.548348836218651048e-01,9.030490062197324974e-01
5.390000000000000000e+02,6.666328262790061077e-01,6.774170942267676576e-01,7.445350675700808107e-01,8.556884756055955776e-01,9.036488584489714704e-01
5.400000000000000000e+02,6.680129712857152402e-01,6.787874520342785933e-01,7.457971959376749060e-01,8.565626851780518969e-01,9.042626551586963046e-01
5.410000000000000000e+02,6.693872433365137820e-01,6.801518943951587737e-01,7.470533524589320074e-01,8.574321106898273870e-01,9.048729568863694839e-01
5.420000000000000000e+02,6.706417649992257868e-01,6.813972969602102303e-01,7.481990092004984216e-01,8.582239358659039530e-01,9.054285514238388233e-01
5.430000000000000000e+02,6.718738563152745202e-01,6.826203351226406424e-01,7.493234896749078056e-01,8.590003820548833824e-01,9.059731994260961097e-01
5.440000000000000000e+02,6.736722444846311442e-01,6.844052125985639057e-01,7.509626950325817285e-01,8.601299833959417107e-01,9.067651001718788351e-01
5.450000000000000000e+02,6.747981626500140218e-01,6.855225133263853632e-01,7.519878244361793973e-01,8.608352117884287003e-01,9.072592452587252554e-01
5.460000000000000000e+02,6.765025119728778069e-01,6.872137792354828800e-01,7.535393296697676657e-01,8.619022617963549848e-01,9.080068530832047236e-01
5.470000000000000000e+02,6.780464940986872246e-01,6.887456994983316427e-01,7.549433620035327364e-01,8.628663069014086417e-01,9.086819631877127712e-01
5.480000000000000000e+02,6.796442465690849533e-01,6.903307206252233819e-01,7.563945228818400590e-01,8.638608394197454521e-01,9.093780337747833231e-01
5.490000000000000000e+02,6.807492681301797743e-01,6.914268270492108792e-01,7.573973814451053777e-01,8.645473116915216583e-01,9.098583228887747731e-01
5.500000000000000000e+02,6.823321068388198407e-01,6.929966767856975407e-01,7.588323337244307076e-01,8.655279286249468740e-01,9.105440715559330878e-01
5.510000000000000000e+02,6.836022374855628136e-01,6.942562894641319815e-01,7.599831228130079497e-01,8.663136480910560433e-01,9.110933813804493742e-01
5.520000000000000000e+02,6.847266208870039783e-01,6.953711664376324153e-01,7.610004807813127714e-01,8.670068210171076872e-01,9.115776915177711270e-01
5.530000000000000000e+02,6.861096798596331148e-01,6.967424475343900747e-01,7.622512974188064838e-01,8.678584383029215310e-01,9.121725759262434563e-01
5.540000000000000000e+02,6.877194959928393247e-01,6.983384906773449918e-01,7.637067383131375120e-01,8.688489023465553185e-01,9.128643522038482061e-01
5.550000000000000000e+02,6.891136061494559373e-01,6.997205429089039530e-01,7.649662407260342523e-01,8.697050680883822160e-01,9.134621320161230296e-01
5.560000000000000000e+02,6.907549198770988053e-01,7.013475010329660586e-01,7.664479562623597309e-01,8.707111190815185475e-01,9.141643218071368038e-01
5.570000000000000000e+02,6.926151267189999405e-01,7.031911834950059781e-01,7.681254948584347320e-01,8.718482764903328075e-01,9.149576379359494194e-01
5.580000000000000000e+02,6.940209718870667954e-01,7.045845043557001919e-01,7.693930360878110664e-01,8.727072456734955574e-01,9.155568273808123436e-01
5.590000000000000000e+02,6.952778710438169973e-01,7.058300559793447837e-01,7.705252316080407615e-01,8.734734067170087934e-01,9.160910529670385216e-01
5.600000000000000000e+02,6.964657023869943453e-01,7.070069923075990026e-01,7.715940143457488132e-01,8.741954208697191309e-01,9.165942424778880104e-01
5.610000000000000000e+02,6.982710384211386900e-01,7.087955178807531231e-01,7.732166543936715986e-01,8.752897835850068642e-01,9.173565602680088249e-01
5.620000000000000000e+02,6.998656807441808736e-01,7.103751870388701484e-01,7.746490523680882312e-01,8.762549478486777454e-01,9.180286974155328350e-01
5.630000000000000000e+02,7.011921382436356875e-01,7.116891510697066492e-01,7.758402830306077025e-01,8.770573358571395195e-01,9.185874213813968181e-01
5.640000000000000000e+02,7.026475477460507602e-01,7.131307460862111869e-01,7.771465768591352408e-01,8.779364675860384937e-01,9.191994285109167384e-01
5.650000000000000000e+02,7.037245539544275674e-01,7.141971809452392073e-01,7.781108100473717037e-01,8.785829216362459615e-01,9.196489534989810144e-01
5.660000000000000000e+02,7.053385655103064922e-01,7.157951854785182810e-01,7.795546746651990100e-01,8.795497755418714148e-01,9.203210387228396572e-01
5.670000000000000000e+02,7.064964722613987780e-01,7.169415162372186900e-01,7.805898750377170403e-01,8.802423263394827391e-01,9.208023166324170727e-01
5.680000000000000000e+02,7.076602335484170059e-01,7.180936220002451797e-01,7.816301638242381111e-01,8.809381338504518322e-01,9.212858277658688699e-01
5.690000000000000000e+02,7.091544932221499620e-01,7.195726650429650206e-01,7.829641459022210759e-01,8.818286248214981526e-01,9.219042664702823409e-01
5.700000000000000000e+02,7.106203430685505973e-01,7.210233188284366213e-01,7.842709061235119128e-01,8.826990744683661516e-01,9.225084079785140778e-01
5.710000000000000000e+02,7.124523708217390672e-01,7.228360489586928006e-01,7.859019928156060208e-01,8.837834484012114800e-01,9.232605977610233161e-01
5.720000000000000000e+02,7.137514840518034420e-01,7.241214378142986074e-01,7.870583389611129910e-01,8.845519294293371360e-01,9.237936083454481029e-01
